,Rule,Percent Count
0,"((ICU_Pt_Days = 48.000) U[1,0] (SBP = 260.000))",0.5
1,"((death > 1.000) U[1,1] (Pulse = 160.000))",0.5
2,"((CHLORIDE = 150.000) U[0,1] (tte = 100.000))",0.5
3,"((Mort < 1.000) U[1,1] (Pulse = 298.579))",0.5
4,"((ICU_Pt_Days = 120.000) U[0,1] (direct > 1.000))",0.5
5,"((ICU_Pt_Days = 120.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
6,"((y = 1.000) U[1,1] (death > 1.000))",0.5
7,"((death = 1.000) U[1,1] (Mort < 1.000))",1.0
8,"((direct = 0.000) U[1,1] (y > 1.000))",0.5
9,"((af > 1.000) U[1,1] (direct = 1.000))",0.5
10,"((AST_GOT = 250.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
11,"((Mort < 1.000) U[1,0] (ICU_Pt_Days = 120.000))",1.0
12,"((n_evts = 5.000) U[1,1] (death < 1.000))",0.5
13,"F[1,1]((direct < 0.100 -> LOS = 122.000))",1.0
14,"((direct = 1.000) U[1,1] (SBP = 260.000))",0.5
15,"((LOS > 122.000) U[1,1] (death = 1.000))",0.5
16,"((Mort < 1.000) U[1,1] (direct < 1.000))",1.0
17,"((death = 1.000) U[1,1] (MET > 1.000))",1.0
18,"((direct < 1.000) U[1,1] (ICU_Pt_Days = 0.000))",0.5
19,"((y > 0.400) U[1,1] (tte < 100.000))",0.5
20,"((Mort > 1.000) U[1,1] (MET > 1.000))",1.0
21,"((tte < 100.000) U[1,1] (y = 1.000))",0.5
22,"((Mort > 1.000) U[0,1] (direct < 1.000))",0.5
23,"((CREATININE = 4.000) U[1,0] (ICU_Pt_Days > 120.000))",0.5
24,"((O2_Flow = 10.000) U[1,1] (n_evts = 5.000))",0.5
25,"((Glasgow_Coma_Scale_Total < 0.743) U[1,1] (tte = 91.345))",0.5
26,"((tte = 100.000) U[1,1] (death < 1.000))",1.0
27,"((y > 1.000) U[1,0] (y = 1.000))",0.5
28,"((Glasgow_Coma_Scale_Total < 15.000) U[1,1] (Mort < 1.000))",1.0
29,"((LOS > 122.000) U[0,1] (n_evts = 5.000))",0.5
30,"((direct = 1.000) U[1,1] (y = 1.000))",0.5
31,"((tte = 100.000) U[1,1] (Resp > 50.000))",0.5
32,"((af > 0.250) U[1,1] (MET > 1.000))",1.0
33,"((y = 1.000) U[1,1] (ALT_GPT = 380.000))",0.5
