,Rule,Percent Count
0,"((direct = 1.000) U[0,1] (ALKALINE_PHOSPHATASE > 400.000))",0.5
1,"((ICU_Pt_Days > 120.000) U[1,1] (death > 0.400))",0.5
2,"((death = 0.400) U[1,1] (SBP = 260.000))",0.5
3,"((MET = 1.000) U[1,1] (death = 1.000))",1.0
4,"((n_evts > 5.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
5,"((death = 1.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",0.5
6,"((LOS < 122.000) U[1,0] (ICU_Pt_Days > 120.000))",0.5
7,"((n_evts < 2.000) U[1,1] (ALKALINE_PHOSPHATASE > 400.000))",0.5
8,"((y = 1.000) U[1,1] (death > 0.400))",0.5
9,"((n_evts < 5.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",1.0
10,"((death = 1.000) U[0,1] (Mort < 0.400))",0.5
11,"((LOS = 122.000) U[1,1] (Resp < 50.000))",0.5
12,"((Mort = 1.000) U[0,1] (MET = 1.000))",1.0
13,"((direct = 1.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",0.5
14,"((n_evts = 5.000) U[1,1] (death < 1.000))",0.5
15,"((tte = 100.000) U[1,1] (O2_Flow > 10.000))",1.0
16,"((y > 1.000) U[1,1] (O2_Flow < 10.000))",0.5
17,"((n_evts < 5.000) U[1,1] (Resp < 50.000))",1.0
18,"((death = 1.000) U[1,1] (MET = 1.000))",0.5
19,"((y > 0.250) U[0,1] (tte < 100.000))",1.0
20,"((n_evts = 5.000) U[1,1] (SBP = 260.000))",0.5
21,"((death = 1.000) U[1,1] (death > 1.000))",0.5
22,"((n_evts < 5.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
23,"((n_evts > 0.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",0.5
24,"((ICU_Pt_Days > 120.000) U[0,0] (Mort = 1.000))",0.5
25,"((n_evts > 2.000) U[1,1] (direct > 1.000))",0.5
26,"((death = 1.000) U[1,1] (tte = 100.000))",0.5
27,"((n_evts > 5.000) U[1,1] (direct = 1.000))",1.0
28,"((direct = 1.000) U[1,1] (BLOOD_UREA_NITROGEN > 120.000))",0.5
29,"((n_evts = 5.000) U[1,0] (Mort = 1.000))",0.5
30,"((y > 1.000) U[1,1] (SBP = 260.000))",0.5
31,"((LOS < 48.800) U[1,1] (ALKALINE_PHOSPHATASE > 400.000))",0.5
32,"((n_evts > 5.000) U[0,1] (Sgy = 1.000))",1.0
33,"((LOS < 122.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",0.5
34,"((y = 1.000) U[1,1] (Pulse = 100.000))",1.0
35,"((ICU_Pt_Days = 120.000) U[1,0] (y > 1.000))",0.5
36,"((y > 1.000) U[1,0] (n_evts > 2.000))",0.5
37,"((y = 1.000) U[1,1] (Resp > 50.000))",1.0
38,"((death = 1.000) U[0,0] (Mort > 1.000))",0.5
39,"((Mort = 1.000) U[1,1] (n_evts < 5.000))",0.5
40,"((LOS < 122.000) U[1,1] (SpO2 > 85.000))",1.0
41,"((n_evts = 5.000) U[1,1] (tte = 100.000))",0.5
42,"((n_evts > 5.000) U[1,1] (LOS > 122.000))",0.5
43,"((LOS = 48.800) U[1,0] (n_evts < 2.000))",0.5
44,"((y > 1.000) U[1,1] (y > 1.000))",1.0
45,"((Mort = 1.000) U[1,1] (tte > 100.000))",0.5
