,Rule,Percent Count
0,"((LOS < 103.572) U[1,1] (y < 0.854))",0.53
1,"((y > 0.639) U[1,1] (ICU_Pt_Days > 78.435))",0.91
2,"((ICU_Pt_Days < 94.241) U[1,1] (y < 0.866))",0.53
3,"((death > 0.668) U[1,1] (Mort < 0.813))",0.64
4,"((Mort < 0.881) U[1,1] (tte = 19.805))",0.75
5,"((LOS > 81.745) U[1,1] (ICU_Pt_Days > 76.312))",0.66
6,"((y > 0.168) U[0,1] (y = 0.808))",0.91
7,"((Mort = 0.806) U[1,1] (death > 0.649))",0.64
8,"((ICU_Pt_Days < 101.836) U[1,1] (tte > 75.163))",0.28
9,"((Mort > 0.588) U[1,1] (LOS = 98.107))",0.68
10,"((death > 0.603) U[1,1] (death < 0.816))",0.64
11,"((LOS < 96.169) U[1,1] (LOS = 100.622))",0.35
12,"((ICU_Pt_Days < 90.429) U[1,1] (y = 0.860))",0.53
13,"((LOS > 86.214) U[1,1] (n_evts = 4.192))",0.46
14,"((tte > 74.152) U[1,1] (n_evts = 3.689))",0.2
15,"((LOS = 102.854) U[1,1] (direct > 0.725))",0.62
16,"((n_evts > 2.559) U[1,1] (direct > 0.784))",0.75
17,"((tte > 84.654) U[1,1] (n_evts > 2.418))",0.75
18,"((Mort > 0.740) U[1,1] (tte > 66.332))",0.68
19,"((tte > 7.515) U[1,1] (tte = 72.563))",0.75
20,"((n_evts = 3.828) U[1,1] (LOS < 96.087))",0.35
21,"((ICU_Pt_Days = 91.032) U[1,1] (n_evts < 3.710))",0.28
22,"G[1,1]((LOS < 96.027 -> LOS = 105.246))",0.22916666666666666
23,"((y < 0.889) U[1,1] (y = 0.865))",0.53
24,"((tte > 76.218) U[1,1] (y = 0.840))",0.53
25,"((n_evts < 3.594) U[1,1] (tte > 82.521))",0.2
26,"((LOS < 94.387) U[1,1] (death > 0.753))",0.64
27,"((LOS < 92.614) U[1,1] (MET > 0.758))",0.64
28,"((ICU_Pt_Days = 102.952) U[1,1] (LOS = 90.125))",0.35
29,"((Mort > 0.492) U[1,1] (y < 0.807))",0.68
30,"((Mort > 0.892) U[1,1] (tte < 39.324))",0.75
31,"((n_evts < 3.815) U[1,1] (Mort < 0.884))",0.25
32,"((y = 0.856) U[1,1] (n_evts = 3.991))",0.53
33,"((y = 0.858) U[1,1] (MET > 0.624))",0.64
34,"((n_evts > 2.493) U[1,1] (Mort > 0.799))",0.75
35,"G[1,1]((LOS < 94.993 | LOS < 104.020))",0.32954545454545453
36,"((n_evts = 3.922) U[1,1] (y < 0.873))",0.53
37,"((n_evts < 4.121) U[1,1] (MET > 0.570))",0.64
38,"((ICU_Pt_Days = 50.232) U[1,1] (ICU_Pt_Days > 110.059))",0.66
39,"((y > 0.183) U[0,1] (y > 0.876))",0.91
40,"((LOS > 92.077) U[1,1] (ICU_Pt_Days = 108.564))",0.46
41,"((n_evts > 2.037) U[1,1] (tte = 64.041))",0.75
42,"((LOS > 94.169) U[1,1] (death < 0.703))",0.56
43,"((LOS > 98.977) U[1,1] (Mort > 0.775))",0.68
44,"((n_evts < 4.309) U[1,1] (LOS < 94.328))",0.35
45,"((n_evts = 4.246) U[1,1] (tte > 65.995))",0.2
46,"((LOS = 94.625) U[1,1] (ICU_Pt_Days = 94.615))",0.35
47,"((n_evts < 4.167) U[1,1] (ICU_Pt_Days < 89.843))",0.28
48,"((tte > 78.679) U[1,2] (death > 0.581))",0.64
49,"((tte > 68.993) U[1,1] (ICU_Pt_Days > 73.058))",0.66
50,"((ICU_Pt_Days > 68.678) U[1,1] (y = 0.779))",0.66
51,"((LOS = 49.918) U[1,1] (LOS > 101.196))",0.46
52,"((n_evts > 3.030) U[1,1] (ICU_Pt_Days > 91.916))",0.75
53,"((LOS > 95.088) U[1,1] (n_evts > 1.891))",0.75
54,"((Mort < 0.836) U[1,1] (n_evts < 4.121))",0.25
55,"((Mort < 0.675) U[1,1] (Mort > 0.835))",0.68
56,"((y < 0.878) U[1,1] (Mort < 0.873))",0.53
57,"((Mort < 0.823) U[1,1] (n_evts = 4.046))",0.25
58,"((n_evts > 1.373) U[1,1] (LOS = 99.780))",0.75
59,"((LOS < 87.894) U[1,1] (death < 0.802))",0.56
60,"((n_evts < 4.268) U[1,1] (Mort = 0.895))",0.25
61,"((Mort = 0.825) U[1,1] (LOS < 103.380))",0.35
62,"((LOS = 93.633) U[1,1] (ICU_Pt_Days > 61.238))",0.66
63,"((y < 0.856) U[1,1] (direct > 0.624))",0.62
64,"F[1,1]((LOS = 106.412 -> LOS < 94.426))",0.15053763440860216
65,"((ICU_Pt_Days > 76.638) U[1,1] (y < 0.854))",0.66
66,"((n_evts < 4.180) U[1,1] (direct > 0.645))",0.62
67,"((LOS < 95.040) U[1,1] (LOS < 100.356))",0.35
68,"((tte > 76.256) U[1,1] (tte > 82.866))",0.18
69,"((n_evts > 1.634) U[1,1] (LOS > 100.869))",0.75
70,"F[1,1]((LOS < 89.414 & LOS > 98.745))",0.1919191919191919
71,"((Mort < 0.811) U[1,1] (MET > 0.602))",0.64
72,"((y = 0.819) U[1,1] (ICU_Pt_Days = 93.172))",0.53
73,"((y < 0.800) U[1,1] (MET > 0.686))",0.64
74,"((y < 0.864) U[1,1] (ICU_Pt_Days < 90.736))",0.53
75,"((LOS = 94.865) U[0,1] (y > 0.408))",0.91
76,"((y < 0.853) U[1,1] (Mort = 0.846))",0.53
77,"((Mort > 0.813) U[1,1] (tte = 14.500))",0.75
78,"((n_evts < 4.134) U[1,1] (Mort > 0.483))",0.68
79,"((ICU_Pt_Days < 97.276) U[1,1] (MET > 0.691))",0.64
80,"((ICU_Pt_Days < 99.607) U[1,1] (Mort < 0.827))",0.28
81,"((LOS = 109.082) U[1,1] (Mort < 0.869))",0.35
82,"((n_evts = 3.967) U[1,1] (n_evts < 4.062))",0.2
83,"((ICU_Pt_Days = 93.349) U[1,1] (ICU_Pt_Days = 97.408))",0.28
84,"((death > 0.778) U[1,1] (LOS < 103.006))",0.64
85,"((LOS > 85.103) U[1,1] (LOS > 105.961))",0.46
86,"((n_evts > 0.755) U[1,1] (n_evts = 4.274))",0.75
87,"((ICU_Pt_Days < 99.503) U[1,1] (ICU_Pt_Days < 107.987))",0.28
88,"((death > 0.619) U[1,1] (LOS > 94.398))",0.64
89,"((LOS < 104.494) U[1,1] (Mort < 0.852))",0.35
90,"((y = 0.865) U[1,1] (ICU_Pt_Days > 71.264))",0.66
91,"((y = 0.816) U[1,1] (tte < 25.741))",0.75
92,"((ICU_Pt_Days = 106.751) U[1,1] (n_evts > 2.175))",0.75
93,"((ICU_Pt_Days = 94.435) U[1,1] (tte > 66.426))",0.28
94,"((n_evts > 1.526) U[1,1] (n_evts < 4.403))",0.75
95,"((Mort > 0.510) U[1,1] (n_evts = 4.392))",0.68
96,"((n_evts > 3.291) U[1,1] (tte > 85.122))",0.75
97,"((ICU_Pt_Days < 97.121) U[1,1] (tte < 36.189))",0.75
98,"((ICU_Pt_Days < 89.453) U[1,1] (death > 0.800))",0.64
99,"((tte > 71.764) U[1,1] (ICU_Pt_Days = 101.596))",0.28
100,"((y = 0.818) U[1,1] (death > 0.712))",0.64
101,"((ICU_Pt_Days = 91.011) U[1,1] (tte < 34.729))",0.75
102,"((y < 0.870) U[1,1] (n_evts > 2.570))",0.75
103,"((y < 0.857) U[1,1] (y < 0.774))",0.53
104,"((n_evts > 1.899) U[1,1] (y < 0.868))",0.75
105,"((y > 0.650) U[0,1] (tte = 61.045))",0.91
106,"G[1,1]((LOS > 91.461 & LOS > 99.305))",0.18947368421052632
107,"((Mort = 0.850) U[1,1] (MET > 0.709))",0.64
108,"((n_evts > 3.507) U[1,1] (y > 0.780))",0.91
109,"((LOS > 77.434) U[1,1] (y = 0.818))",0.53
110,"((y < 0.838) U[1,1] (tte < 41.897))",0.75
111,"((y = 0.857) U[1,1] (n_evts > 2.392))",0.75
112,"((LOS < 95.660) U[1,1] (ICU_Pt_Days > 54.062))",0.66
113,"((ICU_Pt_Days = 90.258) U[1,1] (death < 0.761))",0.56
114,"((y < 0.879) U[1,1] (LOS > 81.996))",0.53
115,"((n_evts < 4.190) U[0,1] (y > 0.183))",0.91
116,"((LOS = 97.223) U[1,1] (tte = 13.847))",0.75
117,"((n_evts > 1.397) U[1,1] (y = 0.890))",0.75
118,"((death > 0.728) U[1,1] (Mort > 0.669))",0.68
119,"((death > 0.663) U[1,1] (ICU_Pt_Days < 100.602))",0.64
120,"((Mort < 0.777) U[1,1] (Mort < 0.827))",0.25
121,"((Mort > 0.469) U[1,1] (LOS < 95.527))",0.68
122,"((n_evts < 4.043) U[1,1] (LOS = 96.119))",0.35
123,"((Mort = 0.792) U[1,1] (n_evts < 4.071))",0.25
124,"((y > 0.242) U[0,1] (ICU_Pt_Days < 92.929))",0.91
125,"((tte > 77.877) U[1,1] (death < 0.747))",0.56
126,"((y > 0.183) U[0,1] (tte > 82.127))",0.91
127,"((Mort = 0.813) U[1,1] (ICU_Pt_Days > 80.370))",0.66
128,"((LOS < 57.809) U[1,1] (LOS > 104.629))",0.46
129,"((LOS = 94.683) U[1,1] (Mort > 0.523))",0.68
130,"((LOS > 94.672) U[0,1] (y > 0.612))",0.91
131,"((death > 0.451) U[1,1] (death > 0.802))",0.64
132,"((LOS = 85.361) U[1,1] (LOS = 99.882))",0.35
133,"((ICU_Pt_Days > 28.090) U[1,1] (ICU_Pt_Days = 109.476))",0.66
134,"((y > 0.229) U[0,1] (death < 0.828))",0.91
135,"((LOS = 93.089) U[1,1] (y = 0.845))",0.53
136,"((death > 0.754) U[1,1] (ICU_Pt_Days > 67.839))",0.66
137,"((y < 0.906) U[1,1] (Mort > 0.387))",0.68
138,"((ICU_Pt_Days > 79.658) U[1,1] (direct > 0.754))",0.66
139,"((Mort > 0.562) U[1,1] (y = 0.838))",0.68
140,"((y > 0.259) U[0,1] (ICU_Pt_Days = 102.419))",0.91
141,"((LOS > 93.702) U[1,1] (ICU_Pt_Days < 101.853))",0.46
142,"((Mort > 0.825) U[1,1] (ICU_Pt_Days > 70.154))",0.68
143,"((n_evts < 4.077) U[1,1] (n_evts = 4.311))",0.2
144,"((LOS > 94.988) U[1,1] (tte = 31.497))",0.75
145,"((death > 0.689) U[1,1] (n_evts = 4.000))",0.64
146,"((Mort > 0.598) U[1,1] (Mort < 0.817))",0.68
147,"((y > 0.209) U[0,1] (direct > 0.845))",0.91
148,"((n_evts > 2.177) U[1,1] (Mort < 0.834))",0.75
149,"((Mort > 0.477) U[1,1] (MET > 0.782))",0.68
150,"((tte > 23.413) U[1,1] (tte < 82.527))",0.75
151,"((LOS > 83.327) U[1,1] (n_evts < 4.101))",0.46
152,"((n_evts = 3.882) U[1,1] (ICU_Pt_Days = 91.399))",0.28
153,"((y > 0.297) U[0,1] (LOS = 100.872))",0.91
154,"((y < 0.168) U[0,1] (y > 0.875))",0.91
155,"((y < 0.774) U[1,1] (ICU_Pt_Days = 93.434))",0.53
156,"((Mort = 0.815) U[1,1] (ICU_Pt_Days = 94.101))",0.28
157,"((Mort = 0.873) U[1,1] (LOS = 84.367))",0.35
158,"((LOS < 105.684) U[1,1] (n_evts < 4.030))",0.35
159,"((y = 0.857) U[1,1] (LOS > 92.832))",0.53
160,"((n_evts < 2.346) U[1,1] (n_evts > 4.149))",0.75
161,"((n_evts < 4.322) U[1,1] (ICU_Pt_Days > 56.245))",0.66
162,"((Mort < 0.802) U[1,1] (LOS > 98.934))",0.46
163,"((LOS < 99.437) U[0,1] (y > 0.301))",0.91
164,"((LOS = 91.189) U[1,1] (Mort = 0.778))",0.35
165,"((y > 0.337) U[0,1] (LOS < 99.096))",0.91
166,"((LOS = 94.398) U[1,1] (y < 0.884))",0.53
167,"((Mort < 0.867) U[0,1] (y > 0.195))",0.91
168,"((n_evts < 3.658) U[1,1] (LOS > 86.923))",0.46
169,"((y = 0.857) U[1,1] (ICU_Pt_Days < 99.686))",0.53
170,"((n_evts = 4.263) U[1,1] (MET > 0.613))",0.64
171,"((n_evts = 4.008) U[1,1] (ICU_Pt_Days < 102.944))",0.28
172,"((Mort < 0.829) U[1,1] (Mort = 0.801))",0.25
173,"((LOS = 97.468) U[1,2] (tte > 64.157))",0.35
174,"((ICU_Pt_Days = 88.075) U[1,1] (LOS > 82.706))",0.46
175,"((ICU_Pt_Days = 95.686) U[1,1] (Mort > 0.621))",0.68
176,"((tte > 73.299) U[1,1] (Mort < 0.818))",0.25
177,"((n_evts = 4.151) U[1,1] (Mort < 0.829))",0.25
178,"((ICU_Pt_Days > 94.604) U[1,1] (n_evts > 2.830))",0.75
179,"((Mort < 0.875) U[1,1] (tte > 75.720))",0.25
180,"((LOS < 92.306) U[1,1] (ICU_Pt_Days = 103.355))",0.35
181,"((LOS < 89.841) U[1,1] (y = 0.799))",0.53
182,"((y < 0.875) U[1,1] (ICU_Pt_Days > 56.492))",0.66
183,"((tte > 77.551) U[1,1] (direct > 0.636))",0.62
184,"G[1,1]((LOS = 99.958 & LOS > 107.163))",0.26595744680851063
185,"((y < 0.854) U[1,1] (tte = 12.213))",0.75
186,"((tte > 58.246) U[1,1] (Mort = 0.862))",0.25
187,"((y < 0.822) U[1,1] (n_evts = 3.818))",0.53
188,"((LOS = 104.141) U[1,1] (tte < 30.369))",0.75
189,"((n_evts = 3.976) U[1,1] (death < 0.761))",0.56
190,"((n_evts > 1.659) U[1,1] (ICU_Pt_Days < 107.471))",0.75
191,"((death > 0.668) U[1,1] (Mort = 0.795))",0.64
192,"((n_evts < 4.214) U[1,1] (tte < 6.745))",0.75
193,"((LOS > 89.681) U[1,1] (y < 0.878))",0.53
194,"((ICU_Pt_Days > 82.638) U[1,1] (tte < 55.001))",0.75
195,"((Mort > 0.758) U[0,1] (y > 0.256))",0.91
196,"G[1,1]((LOS = 89.475 -> LOS = 100.504))",0.22916666666666666
197,"((Mort = 0.873) U[0,1] (y > 0.195))",0.91
