,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((MAGNESIUM = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | MAGNESIUM < 0.000))",0.262,0.01
1,"G[0,0]((LOS > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
2,"G[0,0]((ICU_Pt_Days < 0.000 | PHOSPHORUS = 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.364,0.02
3,"G[0,0]((MET > 0.000 -> Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> MET < 0.000))",0.231,0.01
4,"G[0,0]((GLUCOSE < 0.000 -> LACTIC_ACID > 0.000))","G[0,0]((GLUCOSE < 0.000 -> lds < 0.000))",0.146,0.01
5,"G[0,0]((ICU_Pt_Days = 0.000 | GLUCOSE > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | SODIUM < 0.000))",0.364,0.01
6,"G[0,0]((ICU_Pt_Days > 0.000 -> Mort > 0.000))","G[0,0]((Mort > 0.000 -> y < 0.000))",0.242,0.03
7,"G[0,0]((GLUCOSE < 0.000 -> Mort > 0.000))","G[0,0]((Mort > 0.000 -> y < 0.000))",0.231,0.03
8,"G[0,0]((LOS > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
9,"G[0,0]((MET > 0.000 -> ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> MET < 0.000))",0.292,0.01
10,"G[0,0]((LOS = 0.000 -> LOS = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
11,"F[0,0]((PLATELET_COUNT < 0.000 -> Temp < 0.000))","F[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> Temp < 0.000))",0.011,0.01
12,"G[0,0]((LOS = 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
13,"G[0,0]((LOS > 0.000 -> ICU_Pt_Days = 0.000))","G[0,0]((LOS > 0.000 -> y = 0.000))",0.648,0.03
14,"G[0,0]((MET > 0.000 -> LACTIC_ACID > 0.000))","G[0,0]((MET > 0.000 -> s24_edrk > 0.000))",0.231,0.02
15,"G[0,0]((ICU_Pt_Days = 0.000 -> LOS < 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.292,0.03
16,"G[0,0]((ICU_Pt_Days = 0.000 -> Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 -> y = 0.000))",0.292,0.03
17,"G[0,0]((dfa > 0.000 | Mort > 0.000))","G[0,0]((Mort > 0.000 | s24_edrk < 0.000))",0.214,0.01
18,"G[0,0]((LOS < 0.000 -> LACTIC_ACID > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS < 0.000))",0.229,0.01
19,"G[0,0]((ICU_Pt_Days < 0.000 -> AF = 0.000))","G[0,0]((direct < 0.000 -> ICU_Pt_Days < 0.000))",0.292,0.02
20,"G[0,0]((ICU_Pt_Days = 0.000 | PLATELET_COUNT < 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
21,"G[0,0]((Mort = 0.000 | PLATELET_COUNT < 0.000))","G[0,0]((Mort < 0.000 | O2_Flow > 0.000))",0.341,0.02
22,"G[0,0]((LOS > 0.000 -> Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS < 0.000))",0.648,0.01
23,"G[0,0]((LOS = 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
24,"G[0,0]((LOS < 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
25,"G[0,0]((MAGNESIUM > 0.000 & death < 0.000))","G[0,0]((death < 0.000 & Glasgow_Coma_Scale_Total > 0.000))",0.309,0.01
26,"G[0,0]((ICU_Pt_Days > 0.000 -> ICU_Pt_Days = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> s2_edrk < 0.000))",0.292,0.02
27,"G[0,0]((Mort = 0.000 -> Mort > 0.000))","G[0,0]((Mort < 0.000 -> n_edrk > 0.000))",0.26,0.02
28,"G[0,0]((Mort > 0.000 -> ICU_Pt_Days = 0.000))","G[0,0]((Mort > 0.000 -> y < 0.000))",0.292,0.03
29,"G[0,0]((LOS < 0.000 | Mort = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.341,0.02
30,"G[0,0]((LOS > 0.000 & LOS > 0.000))","G[0,0]((dfa > 0.000 & LOS > 0.000))",0.189,0.02
31,"G[0,0]((LOS = 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
32,"G[0,0]((ICU_Pt_Days > 0.000 | PHOSPHORUS = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | PHOSPHORUS < 0.000))",0.262,0.01
33,"G[0,0]((MAGNESIUM > 0.000 & LOS = 0.000))","G[0,0]((dfa < 0.000 & LOS < 0.000))",0.266,0.01
34,"G[0,0]((dfa > 0.000 | Mort < 0.000))","G[0,0]((Mort < 0.000 | s8_edrk > 0.000))",0.341,0.01
35,"G[0,0]((MAGNESIUM = 0.000 | GLUCOSE > 0.000))","G[0,0]((GLUCOSE < 0.000 | MAGNESIUM > 0.000))",0.202,0.01
36,"G[0,0]((direct = 0.000 -> LOS > 0.000))","G[0,0]((direct < 0.000 -> LOS > 0.000))",0.648,0.04
37,"G[0,0]((ICU_Pt_Days < 0.000 -> LACTIC_ACID > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 -> s8_hr > 0.000))",0.292,0.01
38,"F[0,0]((LOS > 0.000 & AST_GOT > 0.000))","F[0,0]((AST_GOT > 0.000 & y = 0.000))",0.192,0.04
39,"G[0,0]((dfa > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((cosen > 0.000 | ICU_Pt_Days > 0.000))",0.262,0.01
40,"G[0,0]((LOS < 0.000 | Mort < 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.341,0.02
41,"G[0,0]((direct = 0.000 -> LACTIC_ACID > 0.000))","G[0,0]((direct < 0.000 -> y < 0.000))",0.271,0.02
42,"G[0,0]((Mort > 0.000 -> LOS > 0.000))","G[0,0]((LOS > 0.000 -> Mort > 0.000))",0.648,0.01
43,"G[0,0]((ICU_Pt_Days > 0.000 -> LOS = 0.000))","G[0,0]((LOS < 0.000 -> Temp > 0.000))",0.242,0.02
44,"G[0,0]((srr < 0.000 | LOS = 0.000))","G[0,0]((LOS < 0.000 | srr < 0.000))",0.33,0.01
45,"F[0,0]((PLATELET_COUNT < 0.000 -> s8_edrk = 0.000))","F[0,0]((s8_edrk < 0.000 -> y = 0.000))",0.032,0.03
