,LDP Rule,Client Rule,LDP Count,Client Count
0,"((n_evts < 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT = 0.000))","((n_evts < 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))",0.2,0.01
1,"((y > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y > 0.000))",0.91,0.04
2,"((ICU_Pt_Days = 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.28,0.08
3,"((direct > 0.000) U[0,0] (Mort = 0.000))","((cosen < 0.000) U[0,0] (direct > 0.000))",0.62,0.04
4,"((death > 0.000) U[0,0] (Mort < 0.000))","((death > 0.000) U[0,0] (Mort < 0.000))",0.64,0.01
5,"((hr < 0.000) U[0,0] (LOS = 0.000))","((hr < 0.000) U[0,0] (LOS < 0.000))",0.36,0.02
6,"((hr < 0.000) U[0,0] (Mort > 0.000))","((hr < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
7,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
8,"((ICU_Pt_Days < 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
9,"((Sgy > 0.000) U[0,0] (LOS < 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.35,0.08
10,"((Mort > 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.68,0.06
11,"((LOS < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
12,"((direct > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((direct > 0.000) U[0,0] (ICU_Pt_Days < 0.000))",0.62,0.02
13,"((tte > 0.000) U[0,0] (n_evts > 0.000))","((n_evts > 0.000) U[0,0] (tte > 0.000))",0.75,0.02
14,"((Mort > 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (tte > 0.000))",0.68,0.02
15,"((death > 0.000) U[0,0] (AF < 0.000))","((death > 0.000) U[0,0] (y > 0.000))",0.64,0.08
16,"((MET > 0.000) U[0,0] (Sgy > 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.64,1.0
17,"((n_evts = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
