,Rule,Percent Count
0,"G[0,1](LOS > 4.322)",0.5497967479674797
1,y < 0.150,0.967
2,ICU_Pt_Days < 2.452,0.848
3,"G[0,1](Pulse < 94.043)",0.6515151515151515
4,"F[0,1](GLUCOSE > 113.275)",0.13139418254764293
5,LOS > 3.276,0.846
6,hr < 94.223,0.847
7,tte > -0.100,0.9
8,Sgy > 0.000,0.099
9,tte < -0.050,0.933
10,"G[0,1](ICU_Pt_Days < 3.097)",0.6111111111111112
11,"F[0,1](SODIUM < 137.243)",0.14228456913827656
12,"G[0,1](LOS < 6.758)",0.7505050505050505
13,"G[0,1](s2_hr = 0.001)",0.007905138339920948
14,death < 0.271,0.865
15,direct < 0.258,0.88
16,y > 0.063,0.981
17,MET > 0.009,0.764
18,Sgy < 0.000,0.096
19,Mort > 0.036,0.863
20,Mort < 0.232,0.808
21,n_evts > 0.098,0.959
22,"F[0,1](LOS < 8.370)",0.32965931863727455
23,death > 0.030,0.876
24,n_evts < 0.290,0.956
25,direct > 0.048,0.908
26,ICU_Pt_Days > 0.382,0.857
27,hr > 80.472,0.892
28,LOS < 6.965,0.885
29,"F[0,1](SODIUM = 136.508)",0.07682119205298013
30,MET < 0.402,0.708
31,"G[0,1](Mort < 0.518)",0.5626262626262626
