,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((ICU_Pt_Days < 0.000 | PHOSPHORUS = 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.364,0.02
1,"G[0,0]((s24_hr = 0.000 -> LOS < 0.000))","G[0,0]((LOS < 0.000 -> y = 0.000))",0.229,0.02
2,"G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> n_edrk < 0.000))","G[0,0]((n_edrk < 0.000 -> y = 0.000))",0.22,0.03
3,"F[0,0]((TROPONIN_I < 0.000 -> CHLORIDE < 0.000))","F[0,0]((TROPONIN_I < 0.000 -> y = 0.000))",0.011,0.01
4,"G[0,0]((Resp = 0.000 | PHOSPHORUS = 0.000))","G[0,0]((O2_Flow > 0.000 | Resp < 0.000))",0.295,0.02
5,"((n_edrk < 0.000) U[0,0] (y > 0.000))","((n_edrk < 0.000) U[0,0] (y > 0.000))",0.91,0.03
6,"F[0,0]((s24_hr = 0.000 & n_edrk = 0.000))","F[0,0]((s24_hr < 0.000 & y = 0.000))",0.323,0.04
7,"F[0,0]((direct > 0.000 & MET < 0.000))","F[0,0]((direct > 0.000 & MET < 0.000))",0.434,0.01
8,"((n_edrk < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.02
9,"((lds = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.28,0.1
10,"G[0,0]((Temp < 0.000 -> n_edrk < 0.000))","G[0,0]((n_edrk < 0.000 -> y = 0.000))",0.25,0.03
11,"((n_edrk < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.02
12,"F[0,0]((s24_hr = 0.000 & PARTIAL_THROMBOPLASTIN_TIME > 0.000))","F[0,0]((s24_hr < 0.000 & y = 0.000))",0.094,0.04
13,"((LOS < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
14,"((n_edrk < 0.000) U[0,0] (n_evts > 0.000))","((n_edrk < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
15,"((lds = 0.000) U[0,0] (BLOOD_UREA_NITROGEN = 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.25,0.1
16,"((GLUCOSE > 0.000) U[0,0] (LOS > 0.000))","((GLUCOSE > 0.000) U[0,0] (LOS > 0.000))",0.46,0.01
17,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
18,"G[0,0]((LOS < 0.000 -> n_edrk < 0.000))","G[0,0]((n_edrk < 0.000 -> y = 0.000))",0.229,0.03
19,"G[0,0]((LOS < 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
20,"G[0,0]((Temp < 0.000 -> LOS < 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.25,0.03
21,"((GLUCOSE > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((GLUCOSE > 0.000) U[0,0] (y = 0.000))",0.28,0.05
22,"G[0,0]((Resp = 0.000 | HEMOGLOBIN < 0.000))","G[0,0]((death > 0.000 | Resp < 0.000))",0.295,0.03
23,"G[0,0]((s24_hr = 0.000 -> CHLORIDE = 0.000))","G[0,0]((CHLORIDE < 0.000 -> s24_hr < 0.000))",0.188,0.01
24,"((GLUCOSE > 0.000) U[0,0] (LOS < 0.000))","((GLUCOSE > 0.000) U[0,0] (LOS < 0.000))",0.35,0.01
25,"G[0,0]((LOS < 0.000 -> LOS < 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
26,"((n_edrk < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.01
27,"G[0,0]((Temp < 0.000 -> s8_edrk > 0.000))","G[0,0]((s8_edrk < 0.000 -> Temp > 0.000))",0.25,0.01
28,"G[0,0]((ICU_Pt_Days < 0.000 | HEMOGLOBIN < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | s2_edrk > 0.000))",0.364,0.02
29,"F[0,0]((s24_hr = 0.000 & MET < 0.000))","F[0,0]((s24_hr < 0.000 & y = 0.000))",0.125,0.04
30,"((LOS < 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
31,"F[0,0]((AST_GOT < 0.000 & MET < 0.000))","F[0,0]((Glasgow_Coma_Scale_Total < 0.000 & MET < 0.000))",0.125,0.01
32,"((n_edrk < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.01
