,Rule,Percent Count
0,"G[1,1]((ICU_Pt_Days = 91.894 | n_evts > 3.878))",0.36363636363636365
1,"G[1,1]((Mort = 0.845 | direct = 0.803))",0.4431818181818182
2,"G[1,1]((s8_hr < 0.594 | n_evts < 3.445))",0.4431818181818182
3,"G[1,1]((n_evts > 3.986 | death = 0.859))",0.26136363636363635
4,"G[1,1]((tte = 67.987 | MET < 0.912))",0.22727272727272727
5,"G[1,1]((Mort > 0.824 | n_evts > 4.303))",0.21428571428571427
6,"G[1,1]((death = 0.774 | Mort > 0.822))",0.26136363636363635
7,"G[1,1]((tte = 67.582 | LOS = 88.642))",0.32954545454545453
8,"G[1,1]((LOS < 102.947 | ALBUMIN > 4.014))",0.32954545454545453
9,"G[1,1]((n_evts = 3.856 | Mort = 0.745))",0.4431818181818182
10,"G[1,1]((n_evts > 3.996 | LOS = 88.731))",0.32954545454545453
11,"G[1,1]((Mort < 0.814 | n_evts = 3.920))",0.4431818181818182
12,"G[1,1]((tte < 75.491 | LOS > 84.520))",0.3333333333333333
13,"G[1,1]((LOS < 97.068 | y = 0.842))",0.375
14,"G[1,1]((n_evts < 3.279 | tte = 73.507))",0.4431818181818182
15,"G[1,1]((y = 0.861 | ALBUMIN > 4.549))",0.375
16,"G[1,1]((n_evts = 3.800 | direct < 0.806))",0.4431818181818182
17,"G[1,1]((Mort > 0.799 | n_evts < 3.986))",0.4431818181818182
18,"G[1,1]((LOS = 98.784 | WHITE_BLOOD_CELL_COUNT < 21.537))",0.32954545454545453
19,"G[1,1]((tte = 76.011 | direct < 0.874))",0.4431818181818182
20,"G[1,1]((LOS > 93.998 | ALBUMIN > 4.316))",0.3333333333333333
21,"G[1,1]((LOS > 106.348 | n_evts > 4.280))",0.3333333333333333
22,"G[1,1]((GLUCOSE > 381.352 | ICU_Pt_Days > 98.380))",0.2619047619047619
23,"G[1,1]((LOS < 93.889 | Mort < 0.877))",0.3409090909090909
24,"G[1,1]((y = 0.843 | WHITE_BLOOD_CELL_COUNT = 22.249))",0.375
25,"G[1,1]((death < 0.788 | death < 0.907))",0.26136363636363635
26,"G[1,1]((n_evts = 3.549 | death = 0.776))",0.4431818181818182
27,"F[1,1]((death > 0.729 & direct = 0.848))",0.32323232323232326
28,"G[1,1]((n_evts = 3.633 | Mort < 0.867))",0.4431818181818182
29,"G[1,1]((death = 0.891 | MET = 0.837))",0.26136363636363635
30,"G[1,1]((y = 0.855 | WHITE_BLOOD_CELL_COUNT < 21.367))",0.375
31,"G[1,1]((direct < 0.816 | LOS = 103.824))",0.4431818181818182
32,"G[1,1]((MET < 0.882 | WHITE_BLOOD_CELL_COUNT < 20.370))",0.22727272727272727
33,"G[1,1]((n_evts = 3.348 | LOS < 104.566))",0.4431818181818182
34,"G[1,1]((LOS < 94.142 | LOS = 94.552))",0.32954545454545453
35,"G[1,1]((n_evts < 3.535 | WHITE_BLOOD_CELL_COUNT = 21.230))",0.4431818181818182
36,"G[1,1]((Mort = 0.809 | WHITE_BLOOD_CELL_COUNT = 22.005))",0.3409090909090909
37,"G[1,1]((LOS < 92.395 | n_evts < 3.670))",0.4431818181818182
38,"G[1,1]((tte = 59.911 | LOS < 84.413))",0.32954545454545453
39,"G[1,1]((LOS < 107.050 | ICU_Pt_Days > 105.398))",0.32954545454545453
40,"G[1,1]((s8_hr < 0.691 | Mort > 0.850))",0.21428571428571427
41,"G[1,1]((s8_hr < 0.593 | direct = 0.738))",0.4431818181818182
42,"G[1,1]((Mort > 0.810 | WHITE_BLOOD_CELL_COUNT < 22.805))",0.21428571428571427
43,"G[1,1]((Mort < 0.802 | WHITE_BLOOD_CELL_COUNT < 22.334))",0.3409090909090909
44,"G[1,1]((LOS > 99.931 | n_evts < 4.053))",0.4431818181818182
45,"G[1,1]((MET < 0.849 | n_evts > 3.975))",0.22727272727272727
46,"G[1,1]((n_evts > 4.039 | Mort < 0.846))",0.3409090909090909
47,"G[1,1]((ICU_Pt_Days = 106.474 | LOS > 95.604))",0.36363636363636365
48,"G[1,1]((n_evts = 3.563 | WHITE_BLOOD_CELL_COUNT < 19.838))",0.4431818181818182
49,"G[1,1]((ICU_Pt_Days > 106.693 | y = 0.866))",0.375
50,"G[1,1]((y = 0.865 | y < 0.809))",0.375
51,"G[1,1]((ICU_Pt_Days > 96.088 | tte < 72.727))",0.2619047619047619
52,"G[1,1]((y < 0.809 | LOS = 100.409))",0.375
53,"G[1,1]((death < 0.769 | LOS < 101.361))",0.32954545454545453
54,"G[1,1]((LOS < 97.284 | LOS < 103.590))",0.32954545454545453
55,"G[1,1]((n_evts = 3.775 | ICU_Pt_Days > 104.205))",0.4431818181818182
56,"G[1,1]((death = 0.863 | ICU_Pt_Days < 92.327))",0.36363636363636365
57,"G[1,1]((n_evts < 2.926 | LOS > 104.578))",0.4431818181818182
58,"G[1,1]((ICU_Pt_Days = 89.530 | ICU_Pt_Days < 95.800))",0.36363636363636365
59,"G[1,1]((n_evts < 3.945 | death = 0.737))",0.4431818181818182
60,"G[1,1]((s8_hr < 0.685 | tte < 65.342))",0.17045454545454544
61,"G[1,1]((y = 0.837 | LOS = 87.419))",0.375
62,"G[1,1]((Mort = 0.927 | Mort = 0.888))",0.3409090909090909
63,"G[1,1]((direct < 0.826 | LOS < 104.788))",0.4431818181818182
64,"G[1,1]((n_evts = 3.575 | death < 0.765))",0.4431818181818182
65,"G[1,1]((TOTAL_PROTEIN = 8.051 | Mort < 0.916))",0.3409090909090909
66,"G[1,1]((ICU_Pt_Days > 77.812 | ICU_Pt_Days = 99.912))",0.36363636363636365
67,"G[1,1]((s8_hr < 0.599 | n_evts > 3.911))",0.17045454545454544
68,"G[1,1]((Mort = 0.809 | death < 0.856))",0.3409090909090909
69,"G[1,1]((Mort = 0.882 | tte < 69.547))",0.3409090909090909
70,"G[1,1]((ICU_Pt_Days = 85.084 | ICU_Pt_Days > 101.856))",0.36363636363636365
