,LDP Rule,Client Rule,LDP Count,Client Count
0,"((srr > 0.000) U[0,0] (hr = 0.000))","((hr < 0.000) U[0,0] (LOS < 0.000))",0.36,0.02
1,"((LOS < 0.000) U[0,0] (y < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
2,"((srr > 0.000) U[0,0] (MET > 0.000))","((MET > 0.000) U[0,0] (s24_hr < 0.000))",0.64,0.02
3,"F[0,0]((direct > 0.000 & SpO2 < 0.000))","F[0,0]((direct > 0.000 & SpO2 < 0.000))",0.434,0.01
4,"((ICU_Pt_Days < 0.000) U[0,0] (tte < 0.000))","((s24_hr > 0.000) U[0,0] (tte < 0.000))",0.75,0.04
5,"((ICU_Pt_Days < 0.000) U[0,0] (y < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
6,"((ICU_Pt_Days < 0.000) U[0,0] (death > 0.000))","((death < 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.64,0.01
7,"((LOS = 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
8,"((LOS = 0.000) U[0,0] (hr = 0.000))","((hr < 0.000) U[0,0] (LOS < 0.000))",0.36,0.02
9,"((PCO2 = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
10,"((PCO2 = 0.000) U[0,0] (y > 0.000))","((PCO2 < 0.000) U[0,0] (y = 0.000))",0.91,0.04
11,"G[0,0]((srr < 0.000 | hr < 0.000))","G[0,0]((HEMOGLOBIN > 0.000 | hr < 0.000))",0.364,0.02
12,"((LOS < 0.000) U[0,0] (direct = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
13,"((PCO2 = 0.000) U[0,0] (death < 0.000))","((death < 0.000) U[0,0] (y = 0.000))",0.56,0.04
14,"((PCO2 = 0.000) U[0,0] (tte < 0.000))","((Mort < 0.000) U[0,0] (tte < 0.000))",0.75,0.04
15,"((ICU_Pt_Days < 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
16,"((LOS < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
17,"((LOS = 0.000) U[0,0] (direct > 0.000))","((direct < 0.000) U[0,0] (LOS > 0.000))",0.62,0.01
18,"((srr > 0.000) U[0,0] (n_evts > 0.000))","((n_evts > 0.000) U[0,0] (srr > 0.000))",0.75,0.02
19,"((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
20,"((PCO2 = 0.000) U[0,0] (tte = 0.000))","((Mort < 0.000) U[0,0] (tte < 0.000))",0.75,0.04
21,"((srr > 0.000) U[0,0] (tte > 0.000))","((n_edrk < 0.000) U[0,0] (tte > 0.000))",0.18,0.03
22,"((srr > 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.12,0.08
23,"((LOS < 0.000) U[0,0] (O2_Flow > 0.000))","((LOS < 0.000) U[0,0] (O2_Flow > 0.000))",0.5,0.02
24,"((ICU_Pt_Days < 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
