,LDP Rule,Client Rule,LDP Count,Client Count
0,"((srr > 0.000) U[0,0] (direct = 0.000))","((direct < 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.21,0.03
1,"G[0,0]((PROTIME_INR > 0.000 & LOS > 0.000))","G[0,0]((direct < 0.000 & LOS > 0.000))",0.189,0.01
2,"F[0,0]((s8_hr > 0.000 & Mort < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.091,0.03
3,"((srr > 0.000) U[0,0] (MET > 0.000))","((MET > 0.000) U[0,0] (s24_hr < 0.000))",0.64,0.02
4,"((srr > 0.000) U[0,0] (s24_hr < 0.000))","((MET > 0.000) U[0,0] (s24_hr < 0.000))",0.18,0.02
5,"G[0,0]((CHLORIDE > 0.000 -> SBP < 0.000))","G[0,0]((SBP < 0.000 -> y < 0.000))",0.271,0.02
6,"G[0,0]((af = 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((af < 0.000 -> Pulse > 0.000))",0.094,0.01
7,"((srr > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (O2_Flow > 0.000))",0.28,0.02
8,"G[0,0]((CO2 < 0.000 | cosen < 0.000))","G[0,0]((CHLORIDE > 0.000 | CO2 < 0.000))",0.261,0.03
9,"((srr > 0.000) U[0,0] (y > 0.000))","((MET > 0.000) U[0,0] (y > 0.000))",0.91,0.02
10,"((srr > 0.000) U[0,0] (SpO2 > 0.000))","((n_evts > 0.000) U[0,0] (SpO2 > 0.000))",0.2,0.02
11,"G[0,0]((y < 0.000 -> SBP < 0.000))","G[0,0]((SBP < 0.000 -> y < 0.000))",0.719,0.02
12,"((srr > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (srr > 0.000))",0.2,0.02
13,"F[0,0]((s8_hr > 0.000 & SODIUM > 0.000))","F[0,0]((SODIUM > 0.000 & y > 0.000))",0.091,0.03
14,"((srr > 0.000) U[0,0] (y < 0.000))","((srr > 0.000) U[0,0] (y = 0.000))",0.53,0.01
15,"((srr > 0.000) U[0,0] (LOS = 0.000))","((LOS > 0.000) U[0,0] (srr < 0.000))",0.35,0.01
16,"((srr > 0.000) U[0,0] (y = 0.000))","((srr > 0.000) U[0,0] (y = 0.000))",0.53,0.01
17,"G[0,0]((y < 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((n_edrk > 0.000 -> y = 0.000))",0.719,0.01
18,"F[0,0]((CO2 < 0.000 & SODIUM > 0.000))","F[0,0]((direct > 0.000 & SODIUM > 0.000))",0.115,0.02
19,"((srr > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (srr > 0.000))",0.66,0.02
20,"F[0,0]((s2_edrk < 0.000 -> PLATELET_COUNT < 0.000))","F[0,0]((s2_edrk < 0.000 -> y > 0.000))",0.043,0.02
21,"((srr > 0.000) U[0,0] (tte = 0.000))","((srr < 0.000) U[0,0] (tte < 0.000))",0.75,0.03
22,"((srr > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (srr < 0.000))",0.25,0.03
23,"((srr > 0.000) U[0,0] (O2_Flow > 0.000))","((n_evts > 0.000) U[0,0] (O2_Flow > 0.000))",0.5,0.02
24,"((srr > 0.000) U[0,0] (Mort = 0.000))","((Mort > 0.000) U[0,0] (srr < 0.000))",0.25,0.03
25,"((srr > 0.000) U[0,0] (death < 0.000))","((death < 0.000) U[0,0] (MET > 0.000))",0.56,0.02
26,"((srr > 0.000) U[0,0] (death = 0.000))","((death < 0.000) U[0,0] (MET > 0.000))",0.56,0.02
