,Rule,Percent Count
0,"((n_evts > 1.213) U[1,1] (n_evts < 4.224))",0.75
1,"((n_evts > 1.515) U[1,1] (PHOSPHORUS = 8.780))",0.75
2,"((LOS < 75.295) U[1,1] (y < 0.866))",0.53
3,"((ICU_Pt_Days > 39.867) U[1,1] (ICU_Pt_Days < 103.654))",0.66
4,"((SODIUM > 178.535) U[1,1] (PHOSPHORUS = 8.365))",0.12
5,"((LOS > 91.111) U[1,1] (y < 0.877))",0.53
6,"((ICU_Pt_Days > 81.365) U[1,1] (tte < 54.557))",0.75
7,"((Mort > 0.670) U[1,1] (n_evts = 4.172))",0.68
8,"((Mort > 0.604) U[1,1] (PHOSPHORUS = 8.090))",0.68
9,"((n_evts > 1.425) U[1,1] (tte > 71.521))",0.75
10,"((SODIUM > 183.343) U[1,1] (Mort > 0.497))",0.68
11,"((ICU_Pt_Days < 104.474) U[1,1] (tte < 23.815))",0.75
12,"((Mort > 0.837) U[0,1] (y > 0.261))",0.91
13,"((ICU_Pt_Days < 97.017) U[1,1] (y < 0.869))",0.53
14,"G[1,1]((AST_GOT < 221.506 | s24_hr = 0.613))",0.1590909090909091
15,"((Mort = 0.851) U[1,1] (PHOSPHORUS = 8.253))",0.25
16,"((LOS = 101.407) U[1,1] (n_evts < 4.260))",0.35
17,"((Mort = 0.852) U[0,1] (y > 0.195))",0.91
18,"((LOS > 94.867) U[1,1] (ICU_Pt_Days > 75.253))",0.66
19,"((n_evts > 1.981) U[1,1] (af > 0.824))",0.75
20,"((Mort < 0.822) U[1,1] (LOS = 91.474))",0.35
21,"((n_evts = 4.035) U[1,1] (af > 0.800))",0.29
22,"((y = 0.845) U[1,1] (af > 0.847))",0.53
23,"((Mort = 0.816) U[1,1] (Mort = 0.850))",0.25
24,"((ICU_Pt_Days > 60.236) U[1,1] (tte > 72.768))",0.66
25,"((ICU_Pt_Days = 91.072) U[1,1] (tte < 36.453))",0.75
26,"G[1,1]((tte < 78.890 -> CALCIUM < 13.023))",0.16666666666666666
27,"((Mort = 0.895) U[1,1] (y = 0.854))",0.53
28,"((n_evts > 1.982) U[1,1] (y < 0.856))",0.75
29,"((ICU_Pt_Days > 70.532) U[1,1] (n_evts = 4.348))",0.66
30,"((n_evts > 1.881) U[1,1] (y > 0.800))",0.91
31,"((n_evts = 0.947) U[1,1] (n_evts > 3.925))",0.75
32,"((LOS > 77.519) U[1,1] (y = 0.841))",0.53
33,"((ICU_Pt_Days < 99.799) U[1,1] (tte > 64.531))",0.28
34,"((Mort < 0.865) U[1,1] (ICU_Pt_Days = 96.865))",0.28
35,"((y = 0.892) U[1,1] (y = 0.796))",0.53
36,"((Mort > 0.656) U[1,1] (LOS = 94.260))",0.68
37,"((LOS < 82.200) U[1,1] (LOS = 102.068))",0.35
38,"((ICU_Pt_Days < 102.285) U[1,1] (y = 0.864))",0.53
39,"((LOS > 94.382) U[1,1] (n_evts = 4.054))",0.46
40,"((ICU_Pt_Days < 96.041) U[1,1] (LOS = 95.347))",0.35
41,"((ICU_Pt_Days < 91.228) U[1,1] (n_evts < 3.852))",0.28
42,"((SODIUM > 174.111) U[1,1] (Mort < 0.819))",0.25
43,"((Mort = 0.874) U[1,1] (ICU_Pt_Days < 93.172))",0.28
44,"((ICU_Pt_Days > 71.861) U[1,1] (Mort > 0.857))",0.68
45,"((Mort > 0.439) U[1,1] (ICU_Pt_Days < 93.226))",0.68
46,"((y = 0.861) U[1,1] (n_evts > 1.244))",0.75
47,"((Mort > 0.594) U[1,1] (n_evts < 4.006))",0.68
