,LDP Rule,Client Rule,LDP Count,Client Count
0,"F[0,0]((s8_hr > 0.000 & y > 0.000))","F[0,0]((s8_hr > 0.000 & y = 0.000))",0.444,0.03
1,"F[0,0]((WHITE_BLOOD_CELL_COUNT = 0.000 & s2_edrk < 0.000))","F[0,0]((MET > 0.000 & s2_edrk < 0.000))",0.146,0.02
2,"F[0,0]((WHITE_BLOOD_CELL_COUNT = 0.000 & CO2 = 0.000))","F[0,0]((direct > 0.000 & WHITE_BLOOD_CELL_COUNT < 0.000))",0.146,0.02
3,"G[0,0]((Resp = 0.000 -> MET = 0.000))","G[0,0]((Resp < 0.000 -> SpO2 > 0.000))",0.198,0.03
4,"G[0,0]((direct = 0.000 | s2_edrk > 0.000))","G[0,0]((direct < 0.000 | lds < 0.000))",0.443,0.04
5,"F[0,0]((TOTAL_BILIRUBIN < 0.000 & y > 0.000))","F[0,0]((TOTAL_BILIRUBIN < 0.000 & y = 0.000))",0.444,0.01
6,"G[0,0]((Resp = 0.000 -> death < 0.000))","G[0,0]((Resp < 0.000 -> SpO2 > 0.000))",0.281,0.03
7,"G[0,0]((direct = 0.000 | WHITE_BLOOD_CELL_COUNT < 0.000))","G[0,0]((direct < 0.000 | WHITE_BLOOD_CELL_COUNT < 0.000))",0.443,0.01
8,"G[0,0]((TROPONIN_I < 0.000 | s2_edrk > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 | s2_edrk > 0.000))",0.179,0.01
9,"G[0,0]((PLATELET_COUNT < 0.000 -> death < 0.000))","G[0,0]((PLATELET_COUNT < 0.000 -> Temp > 0.000))",0.281,0.03
10,"G[0,0]((PLATELET_COUNT < 0.000 -> PARTIAL_THROMBOPLASTIN_TIME > 0.000))","G[0,0]((cosen < 0.000 -> PLATELET_COUNT < 0.000))",0.177,0.01
11,"F[0,0]((TOTAL_BILIRUBIN < 0.000 & CO2 = 0.000))","F[0,0]((CO2 < 0.000 & y = 0.000))",0.115,0.02
12,"G[0,0]((PLATELET_COUNT < 0.000 -> MET = 0.000))","G[0,0]((MET < 0.000 -> PLATELET_COUNT < 0.000))",0.177,0.01
13,"F[0,0]((s8_hr > 0.000 & s2_edrk < 0.000))","F[0,0]((s8_hr > 0.000 & y = 0.000))",0.091,0.03
14,"G[0,0]((direct = 0.000 | y = 0.000))","G[0,0]((direct < 0.000 | y < 0.000))",0.443,0.02
15,"G[0,0]((TROPONIN_I < 0.000 | WHITE_BLOOD_CELL_COUNT < 0.000))","G[0,0]((s24_hr < 0.000 | WHITE_BLOOD_CELL_COUNT < 0.000))",0.182,0.01
16,"F[0,0]((Temp < 0.000 -> ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> WHITE_BLOOD_CELL_COUNT > 0.000))",0.14,0.01
17,"F[0,0]((TOTAL_BILIRUBIN < 0.000 & s2_edrk < 0.000))","F[0,0]((Resp < 0.000 & s2_edrk < 0.000))",0.083,0.02
18,"G[0,0]((Resp = 0.000 -> PARTIAL_THROMBOPLASTIN_TIME > 0.000))","G[0,0]((PARTIAL_THROMBOPLASTIN_TIME < 0.000 -> Resp > 0.000))",0.198,0.01
19,"F[0,0]((s8_hr > 0.000 & CO2 = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & s8_hr > 0.000))",0.115,0.02
20,"F[0,0]((WHITE_BLOOD_CELL_COUNT = 0.000 & y > 0.000))","F[0,0]((WHITE_BLOOD_CELL_COUNT < 0.000 & y > 0.000))",0.444,0.02
21,"G[0,0]((TROPONIN_I < 0.000 | y = 0.000))","G[0,0]((CREATININE < 0.000 | y < 0.000))",0.375,0.01
22,"F[0,0]((AF = 0.000 -> ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> n_evts > 0.000))",0.14,0.02
