,Rule,Percent Count
0,"F[1,1]((HEMOGLOBIN > 19.913 & CHLORIDE = 133.570))",0.13131313131313133
1,"G[1,1]((AST_GOT < 225.346 | ALBUMIN = 4.393))",0.056818181818181816
2,"G[1,1]((PHOSPHORUS = 7.852 | ALBUMIN = 4.401))",0.19318181818181818
3,"G[1,1]((Pulse < 320.430 & PARTIAL_THROMBOPLASTIN_TIME < 114.719))",0.22340425531914893
4,"F[1,1]((lds = 4.236 -> cosen < 0.175))",0.07526881720430108
5,"G[1,1]((SODIUM = 181.262 -> GLUCOSE = 383.195))",0.14583333333333334
6,"G[1,1]((BLOOD_UREA_NITROGEN < 89.864 -> MAGNESIUM > 4.334))",0.18681318681318682
7,"F[1,1]((MAGNESIUM < 4.295 -> cosen < -0.148))",0.07526881720430108
8,"G[1,1]((SODIUM = 185.087 -> AF < 0.940))",0.15625
9,"G[1,1]((Pulse < 299.923 & death > 0.873))",0.22340425531914893
10,"G[1,1]((AST_GOT < 217.161 | GLUCOSE < 348.214))",0.22727272727272727
11,"F[1,1]((HEMOGLOBIN > 20.700 & HEMOGLOBIN < 22.178))",0.17708333333333334
12,"G[1,1]((SODIUM = 189.349 -> MAGNESIUM > 4.045))",0.18681318681318682
13,"G[1,1]((PHOSPHORUS = 8.244 | GLUCOSE < 385.470))",0.22727272727272727
14,"F[1,1]((lds = 4.306 -> O2_Flow = 8.312))",0.07526881720430108
15,"G[1,1]((BLOOD_UREA_NITROGEN < 103.079 -> AF < 0.876))",0.17708333333333334
16,"F[1,1]((HEMOGLOBIN > 20.657 & s8_hr > 0.573))",0.13131313131313133
17,"F[1,1]((MAGNESIUM < 4.258 -> O2_Flow = 8.190))",0.06451612903225806
18,"G[1,1]((BLOOD_UREA_NITROGEN < 87.084 -> GLUCOSE = 356.403))",0.17708333333333334
