,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((ICU_Pt_Days = 0.000 | n_evts > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | n_evts > 0.000))",0.364,0.01
1,"G[0,0]((Mort = 0.000 | direct = 0.000))","G[0,0]((direct < 0.000 | SODIUM < 0.000))",0.443,0.03
2,"G[0,0]((af > 0.000 | LOS = 0.000))","G[0,0]((af > 0.000 | LOS < 0.000))",0.33,0.02
3,"G[0,0]((n_evts > 0.000 | death = 0.000))","G[0,0]((death > 0.000 | n_evts < 0.000))",0.261,0.01
4,"G[0,0]((tte = 0.000 | MET < 0.000))","G[0,0]((MET < 0.000 | tte > 0.000))",0.227,0.02
5,"G[0,0]((Mort > 0.000 | n_evts > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | n_evts > 0.000))",0.214,0.02
6,"G[0,0]((death = 0.000 | Mort > 0.000))","G[0,0]((death < 0.000 | Pulse > 0.000))",0.261,0.02
7,"G[0,0]((tte = 0.000 | LOS = 0.000))","G[0,0]((af > 0.000 | LOS < 0.000))",0.33,0.02
8,"G[0,0]((af < 0.000 & O2_Flow = 0.000))","G[0,0]((Mort < 0.000 & O2_Flow < 0.000))",0.245,0.03
9,"G[0,0]((LOS < 0.000 | ALBUMIN > 0.000))","G[0,0]((LOS < 0.000 | O2_Flow > 0.000))",0.33,0.01
10,"G[0,0]((n_evts = 0.000 | Mort = 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
11,"G[0,0]((n_evts > 0.000 | LOS = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
12,"G[0,0]((af > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.262,0.03
13,"G[0,0]((n_evts > 0.000 | SODIUM < 0.000))","G[0,0]((direct < 0.000 | SODIUM < 0.000))",0.261,0.03
14,"G[0,0]((Mort < 0.000 | n_evts = 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
15,"G[0,0]((tte < 0.000 | LOS > 0.000))","G[0,0]((LOS < 0.000 | tte > 0.000))",0.333,0.01
16,"G[0,0]((MET = 0.000 | n_evts = 0.000))","G[0,0]((MET < 0.000 | n_evts < 0.000))",0.443,0.01
17,"G[0,0]((LOS < 0.000 | y = 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
18,"G[0,0]((n_evts < 0.000 | tte = 0.000))","G[0,0]((n_evts < 0.000 | tte < 0.000))",0.443,0.01
19,"G[0,0]((y = 0.000 | ALBUMIN > 0.000))","G[0,0]((direct > 0.000 | y < 0.000))",0.375,0.01
20,"G[0,0]((direct = 0.000 | death < 0.000))","G[0,0]((direct < 0.000 | lds < 0.000))",0.443,0.04
21,"G[0,0]((POTASSIUM = 0.000 | ALBUMIN > 0.000))","G[0,0]((CHLORIDE > 0.000 | POTASSIUM < 0.000))",0.159,0.01
22,"G[0,0]((n_evts = 0.000 | direct < 0.000))","G[0,0]((direct < 0.000 | n_evts < 0.000))",0.443,0.01
23,"G[0,0]((Mort > 0.000 | n_evts < 0.000))","G[0,0]((Mort > 0.000 | n_evts < 0.000))",0.443,0.02
24,"G[0,0]((tte = 0.000 | direct < 0.000))","G[0,0]((direct < 0.000 | tte < 0.000))",0.443,0.01
25,"G[0,0]((af < 0.000 & PARTIAL_THROMBOPLASTIN_TIME > 0.000))","G[0,0]((af < 0.000 & y < 0.000))",0.085,0.02
26,"G[0,0]((SODIUM < 0.000 | direct < 0.000))","G[0,0]((direct < 0.000 | SODIUM < 0.000))",0.443,0.03
27,"G[0,0]((LOS > 0.000 | ALBUMIN > 0.000))","G[0,0]((LOS > 0.000 | Pulse > 0.000))",0.333,0.01
28,"G[0,0]((LOS > 0.000 | n_evts > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.333,0.02
29,"G[0,0]((LOS < 0.000 | Mort < 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.341,0.02
30,"G[0,0]((y = 0.000 | WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((WHITE_BLOOD_CELL_COUNT < 0.000 | y < 0.000))",0.375,0.01
31,"G[0,0]((death < 0.000 | death < 0.000))","G[0,0]((death < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.261,0.01
32,"G[0,0]((n_evts = 0.000 | death = 0.000))","G[0,0]((death < 0.000 | n_evts < 0.000))",0.443,0.01
33,"G[0,0]((n_evts = 0.000 | Mort < 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
34,"G[0,0]((direct = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((direct < 0.000 | ICU_Pt_Days > 0.000))",0.443,0.01
35,"G[0,0]((direct < 0.000 | LOS = 0.000))","G[0,0]((direct < 0.000 | LOS < 0.000))",0.443,0.02
36,"G[0,0]((POTASSIUM = 0.000 | direct < 0.000))","G[0,0]((direct < 0.000 | SpO2 < 0.000))",0.443,0.02
37,"G[0,0]((n_evts = 0.000 | LOS < 0.000))","G[0,0]((LOS < 0.000 | n_evts < 0.000))",0.443,0.01
38,"G[0,0]((LOS < 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
39,"G[0,0]((direct = 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((direct < 0.000 | SODIUM < 0.000))",0.443,0.03
40,"G[0,0]((POTASSIUM = 0.000 | death < 0.000))","G[0,0]((death < 0.000 | tte > 0.000))",0.261,0.02
41,"G[0,0]((n_evts < 0.000 | WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((n_evts < 0.000 | WHITE_BLOOD_CELL_COUNT < 0.000))",0.443,0.02
42,"G[0,0]((af > 0.000 | WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.214,0.03
43,"G[0,0]((Mort = 0.000 | WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((Mort < 0.000 | O2_Flow > 0.000))",0.341,0.02
44,"G[0,0]((LOS < 0.000 | n_evts < 0.000))","G[0,0]((LOS < 0.000 | n_evts < 0.000))",0.443,0.01
45,"G[0,0]((tte = 0.000 | LOS < 0.000))","G[0,0]((af > 0.000 | LOS < 0.000))",0.33,0.02
46,"F[0,0]((LOS > 0.000 -> LOS < 0.000))","F[0,0]((BLOOD_UREA_NITROGEN > 0.000 -> LOS < 0.000))",0.151,0.01
47,"G[0,0]((MET = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.262,0.03
48,"G[0,0]((LOS < 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.33,0.03
49,"G[0,0]((POTASSIUM = 0.000 | MET < 0.000))","G[0,0]((MET < 0.000 | s2_edrk < 0.000))",0.227,0.01
50,"G[0,0]((MET = 0.000 | n_evts < 0.000))","G[0,0]((MET < 0.000 | n_evts < 0.000))",0.443,0.01
51,"F[0,0]((LOS < 0.000 -> LOS < 0.000))","F[0,0]((LOS < 0.000 -> y = 0.000))",0.151,0.03
52,"G[0,0]((LOS > 0.000 | n_evts < 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.443,0.04
53,"G[0,0]((SODIUM < 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
54,"G[0,0]((MET < 0.000 | n_evts > 0.000))","G[0,0]((MET < 0.000 | n_evts > 0.000))",0.227,0.02
55,"G[0,0]((af > 0.000 | ALBUMIN > 0.000))","G[0,0]((af > 0.000 | AF < 0.000))",0.214,0.01
56,"G[0,0]((n_evts > 0.000 | Mort < 0.000))","G[0,0]((Mort > 0.000 | n_evts < 0.000))",0.341,0.02
57,"G[0,0]((ICU_Pt_Days = 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.364,0.04
58,"G[0,0]((ICU_Pt_Days > 0.000 | y = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.375,0.03
59,"F[0,0]((LOS > 0.000 -> GLUCOSE > 0.000))","F[0,0]((CO2 < 0.000 -> LOS > 0.000))",0.077,0.01
60,"G[0,0]((y = 0.000 | y < 0.000))","G[0,0]((direct < 0.000 | y < 0.000))",0.375,0.02
61,"G[0,0]((POTASSIUM = 0.000 | SODIUM < 0.000))","G[0,0]((POTASSIUM < 0.000 | SODIUM < 0.000))",0.261,0.01
62,"G[0,0]((ICU_Pt_Days > 0.000 | tte < 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.262,0.02
63,"G[0,0]((y < 0.000 | LOS = 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
64,"G[0,0]((POTASSIUM = 0.000 | y = 0.000))","G[0,0]((n_edrk < 0.000 | y < 0.000))",0.375,0.02
65,"G[0,0]((death < 0.000 | LOS < 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.33,0.04
66,"G[0,0]((LOS < 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
67,"G[0,0]((af > 0.000 | n_evts > 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.214,0.03
68,"G[0,0]((n_evts = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | n_evts > 0.000))",0.443,0.01
69,"G[0,0]((death = 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((death < 0.000 | ICU_Pt_Days < 0.000))",0.364,0.01
70,"G[0,0]((n_evts < 0.000 | LOS > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.443,0.02
71,"G[0,0]((ICU_Pt_Days = 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.364,0.02
72,"G[0,0]((n_evts < 0.000 | death = 0.000))","G[0,0]((death < 0.000 | n_evts < 0.000))",0.443,0.01
73,"G[0,0]((y = 0.000 | LOS = 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
74,"G[0,0]((Mort = 0.000 | Mort = 0.000))","G[0,0]((CREATININE < 0.000 | Mort < 0.000))",0.341,0.02
75,"G[0,0]((direct < 0.000 | LOS < 0.000))","G[0,0]((direct < 0.000 | LOS < 0.000))",0.443,0.02
76,"G[0,0]((n_evts = 0.000 | death < 0.000))","G[0,0]((death < 0.000 | n_evts < 0.000))",0.443,0.01
77,"G[0,0]((ICU_Pt_Days > 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
78,"G[0,0]((Mort = 0.000 | death < 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.341,0.04
79,"G[0,0]((Mort = 0.000 | tte < 0.000))","G[0,0]((CREATININE < 0.000 | Mort < 0.000))",0.341,0.02
80,"G[0,0]((ICU_Pt_Days = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | s24_hr > 0.000))",0.364,0.02
81,"G[0,0]((af > 0.000 | y < 0.000))","G[0,0]((af > 0.000 | edrk > 0.000))",0.375,0.03
82,"G[0,0]((MET = 0.000 | Mort = 0.000))","G[0,0]((MET < 0.000 | Mort < 0.000))",0.341,0.01
83,"G[0,0]((death = 0.000 | tte < 0.000))","G[0,0]((death < 0.000 | tte > 0.000))",0.261,0.02
84,"G[0,0]((tte < 0.000 | n_evts > 0.000))","G[0,0]((MET < 0.000 | n_evts > 0.000))",0.167,0.02
85,"G[0,0]((af > 0.000 | MET < 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.227,0.03
