,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((HEMOGLOBIN = 0.000 | n_edrk < 0.000))","G[0,0]((n_edrk < 0.000 | Pulse < 0.000))",0.182,0.02
1,"G[0,0]((PCO2 < 0.000 | n_edrk < 0.000))","G[0,0]((MET < 0.000 | n_edrk < 0.000))",0.182,0.01
2,"F[0,0]((edrk = 0.000 & BLOOD_UREA_NITROGEN < 0.000))","F[0,0]((BLOOD_UREA_NITROGEN < 0.000 & CREATININE > 0.000))",0.312,0.74
3,"F[0,0]((Pulse < 0.000 & BLOOD_UREA_NITROGEN < 0.000))","F[0,0]((BLOOD_UREA_NITROGEN < 0.000 & CREATININE > 0.000))",0.312,0.74
4,"F[0,0]((Pulse < 0.000 & SpO2 = 0.000))","F[0,0]((O2_Flow > 0.000 & SpO2 < 0.000))",0.104,0.02
5,"F[0,0]((SODIUM > 0.000 & SpO2 = 0.000))","F[0,0]((direct > 0.000 & SODIUM > 0.000))",0.104,0.02
6,"F[0,0]((SODIUM > 0.000 & LOS > 0.000))","F[0,0]((direct > 0.000 & SODIUM > 0.000))",0.192,0.02
7,"F[0,0]((edrk = 0.000 & LOS > 0.000))","F[0,0]((edrk < 0.000 & tte < 0.000))",0.192,0.03
8,"F[0,0]((SODIUM > 0.000 & death > 0.000))","F[0,0]((SODIUM > 0.000 & y > 0.000))",0.323,0.03
9,"G[0,0]((n_edrk < 0.000 -> SODIUM < 0.000))","G[0,0]((n_edrk < 0.000 -> PHOSPHORUS < 0.000))",0.219,0.02
10,"F[0,0]((edrk = 0.000 & SpO2 = 0.000))","F[0,0]((edrk < 0.000 & tte < 0.000))",0.135,0.03
11,"G[0,0]((PLATELET_COUNT = 0.000 -> SODIUM < 0.000))","G[0,0]((n_evts > 0.000 -> PLATELET_COUNT < 0.000))",0.177,0.02
12,"G[0,0]((HEMOGLOBIN = 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.284,0.04
13,"F[0,0]((edrk = 0.000 & death > 0.000))","F[0,0]((edrk < 0.000 & y = 0.000))",0.323,0.04
14,"F[0,0]((SODIUM > 0.000 & BLOOD_UREA_NITROGEN < 0.000))","F[0,0]((BLOOD_UREA_NITROGEN < 0.000 & CREATININE > 0.000))",0.312,0.74
15,"G[0,0]((n_edrk < 0.000 -> ALT_GPT = 0.000))","G[0,0]((n_edrk < 0.000 -> Resp > 0.000))",0.219,0.01
16,"F[0,0]((Pulse < 0.000 & death > 0.000))","F[0,0]((death > 0.000 & y = 0.000))",0.323,0.02
17,"F[0,0]((Pulse < 0.000 & LOS > 0.000))","F[0,0]((Glasgow_Coma_Scale_Total < 0.000 & Pulse < 0.000))",0.192,0.02
18,"G[0,0]((PLATELET_COUNT = 0.000 -> ALT_GPT = 0.000))","G[0,0]((cosen < 0.000 -> PLATELET_COUNT < 0.000))",0.177,0.01
19,"G[0,0]((PCO2 < 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 | LOS > 0.000))",0.284,0.01
