,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((ICU_Pt_Days = 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((death < 0.000 -> ICU_Pt_Days < 0.000))",0.292,0.01
1,"G[0,0]((tte < 0.000 & Mort = 0.000))","G[0,0]((Mort < 0.000 & s2_edrk > 0.000))",0.266,0.01
2,"G[0,0]((LOS > 0.000 | lds > 0.000))","G[0,0]((lds > 0.000 | LOS > 0.000))",0.333,0.02
3,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME = 0.000 & CALCIUM = 0.000))","F[0,0]((CALCIUM < 0.000 & n_evts > 0.000))",0.083,0.02
4,"G[0,0]((tte < 0.000 & LOS < 0.000))","G[0,0]((edrk < 0.000 & LOS < 0.000))",0.266,0.01
5,"F[0,0]((dfa < 0.000 & LOS = 0.000))","F[0,0]((dfa < 0.000 & tte < 0.000))",0.146,0.03
6,"G[0,0]((ICU_Pt_Days < 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | ICU_Pt_Days < 0.000))",0.364,0.01
7,"F[0,0]((dfa < 0.000 & CALCIUM = 0.000))","F[0,0]((dfa < 0.000 & tte < 0.000))",0.094,0.03
8,"G[0,0]((LOS < 0.000 | CREATININE < 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
9,"F[0,0]((tte > 0.000 -> dfa < 0.000))","F[0,0]((tte > 0.000 -> y = 0.000))",0.075,0.04
10,"F[0,0]((dfa < 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((dfa < 0.000 & tte < 0.000))",0.135,0.03
11,"G[0,0]((Mort > 0.000 | lds > 0.000))","G[0,0]((CO2 > 0.000 | lds > 0.000))",0.226,0.02
12,"F[0,0]((LOS = 0.000 -> Temp = 0.000))","F[0,0]((LOS < 0.000 -> TROPONIN_I > 0.000))",0.151,0.02
13,"G[0,0]((LOS = 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
14,"G[0,0]((y = 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | y < 0.000))",0.375,0.01
15,"G[0,0]((ALT_GPT > 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | O2_Flow > 0.000))",0.17,0.01
16,"G[0,0]((Mort > 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.214,0.02
17,"G[0,0]((Mort < 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((death < 0.000 -> Mort < 0.000))",0.26,0.01
18,"F[0,0]((dfa < 0.000 & BLOOD_UREA_NITROGEN < 0.000))","F[0,0]((BLOOD_UREA_NITROGEN < 0.000 & CREATININE > 0.000))",0.312,0.74
19,"F[0,0]((LOS = 0.000 -> dfa < 0.000))","F[0,0]((LOS < 0.000 -> y = 0.000))",0.151,0.03
20,"F[0,0]((ICU_Pt_Days = 0.000 -> dfa < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.14,0.04
21,"G[0,0]((y < 0.000 | lds > 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
22,"F[0,0]((GLUCOSE = 0.000 -> dfa < 0.000))","F[0,0]((dfa < 0.000 -> direct > 0.000))",0.075,0.01
23,"G[0,0]((tte < 0.000 & n_edrk > 0.000))","G[0,0]((CHLORIDE > 0.000 & n_edrk > 0.000))",0.274,0.01
24,"G[0,0]((LOS = 0.000 | CREATININE < 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
25,"F[0,0]((tte > 0.000 -> Temp = 0.000))","F[0,0]((Temp > 0.000 -> tte < 0.000))",0.044,0.01
26,"G[0,0]((y < 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.375,0.04
27,"G[0,0]((Mort < 0.000 | lds > 0.000))","G[0,0]((Mort < 0.000 | O2_Flow > 0.000))",0.341,0.02
28,"G[0,0]((LOS < 0.000 -> CO2 < 0.000))","G[0,0]((LOS < 0.000 -> Temp > 0.000))",0.229,0.02
29,"G[0,0]((s8_hr = 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((s2_hr > 0.000 -> s8_hr < 0.000))",0.094,0.01
30,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME = 0.000 & MAGNESIUM > 0.000))","F[0,0]((hr > 0.000 & PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.111,0.02
31,"G[0,0]((ALT_GPT > 0.000 | lds > 0.000))","G[0,0]((lds > 0.000 | srr < 0.000))",0.226,0.01
32,"G[0,0]((LOS > 0.000 | AF = 0.000))","G[0,0]((AF > 0.000 | LOS < 0.000))",0.333,0.01
33,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME = 0.000 & BLOOD_UREA_NITROGEN < 0.000))","F[0,0]((BLOOD_UREA_NITROGEN < 0.000 & CREATININE > 0.000))",0.312,0.74
34,"G[0,0]((ICU_Pt_Days > 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 -> ICU_Pt_Days > 0.000))",0.242,0.01
35,"F[0,0]((LOS < 0.000 -> dfa < 0.000))","F[0,0]((LOS < 0.000 -> y = 0.000))",0.151,0.03
36,"F[0,0]((dfa < 0.000 & LOS < 0.000))","F[0,0]((dfa < 0.000 & tte < 0.000))",0.146,0.03
37,"G[0,0]((ICU_Pt_Days > 0.000 | lds > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | lds > 0.000))",0.262,0.01
38,"G[0,0]((tte < 0.000 & ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.095,0.02
39,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME = 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((hr > 0.000 & PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.135,0.02
40,"G[0,0]((n_evts = 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | n_evts < 0.000))",0.443,0.01
41,"F[0,0]((TROPONIN_I > 0.000 & BLOOD_UREA_NITROGEN < 0.000))","F[0,0]((BLOOD_UREA_NITROGEN < 0.000 & direct > 0.000))",0.312,0.01
42,"G[0,0]((Mort = 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | Mort < 0.000))",0.341,0.02
43,"G[0,0]((LOS = 0.000 | lds > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
44,"G[0,0]((tte < 0.000 & SODIUM < 0.000))","G[0,0]((n_evts < 0.000 & SODIUM < 0.000))",0.053,0.01
45,"G[0,0]((tte < 0.000 & y = 0.000))","G[0,0]((s8_hr > 0.000 & y < 0.000))",0.351,0.01
46,"G[0,0]((ICU_Pt_Days > 0.000 -> CO2 < 0.000))","G[0,0]((CALCIUM > 0.000 -> CO2 < 0.000))",0.242,0.02
47,"G[0,0]((Mort < 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.341,0.04
48,"F[0,0]((TROPONIN_I > 0.000 & CALCIUM = 0.000))","F[0,0]((CALCIUM < 0.000 & y = 0.000))",0.083,0.01
49,"F[0,0]((ICU_Pt_Days = 0.000 -> Temp = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> WHITE_BLOOD_CELL_COUNT > 0.000))",0.14,0.01
50,"G[0,0]((ICU_Pt_Days = 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.364,0.04
51,"G[0,0]((LOS = 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((CHLORIDE < 0.000 -> LOS < 0.000))",0.229,0.01
52,"G[0,0]((tte < 0.000 & ICU_Pt_Days = 0.000))","G[0,0]((edrk < 0.000 & ICU_Pt_Days < 0.000))",0.234,0.01
53,"F[0,0]((GLUCOSE = 0.000 -> Temp = 0.000))","F[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> Temp < 0.000))",0.011,0.01
54,"F[0,0]((TROPONIN_I > 0.000 & MAGNESIUM > 0.000))","F[0,0]((MAGNESIUM > 0.000 & TROPONIN_I > 0.000))",0.111,0.01
55,"F[0,0]((TROPONIN_I > 0.000 & LOS > 0.000))","F[0,0]((af < 0.000 & LOS > 0.000))",0.192,0.01
56,"F[0,0]((LOS > 0.000 -> Temp = 0.000))","F[0,0]((CO2 < 0.000 -> LOS > 0.000))",0.077,0.01
57,"G[0,0]((tte < 0.000 & LOS > 0.000))","G[0,0]((LOS < 0.000 & tte > 0.000))",0.189,0.01
58,"G[0,0]((ICU_Pt_Days > 0.000 | CREATININE < 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.262,0.03
59,"G[0,0]((Mort > 0.000 -> CO2 < 0.000))","G[0,0]((Mort > 0.000 -> y < 0.000))",0.231,0.03
60,"F[0,0]((ICU_Pt_Days < 0.000 -> dfa < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.14,0.04
61,"F[0,0]((LOS > 0.000 -> dfa < 0.000))","F[0,0]((dfa < 0.000 -> y = 0.000))",0.077,0.03
62,"G[0,0]((y < 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | y < 0.000))",0.375,0.01
63,"G[0,0]((y = 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.375,0.04
64,"G[0,0]((ICU_Pt_Days > 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.262,0.04
65,"G[0,0]((Mort = 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.341,0.04
66,"F[0,0]((TROPONIN_I > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.135,0.02
67,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME = 0.000 & LOS > 0.000))","F[0,0]((hr > 0.000 & PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.192,0.02
68,"G[0,0]((ICU_Pt_Days = 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | ICU_Pt_Days < 0.000))",0.364,0.01
69,"G[0,0]((ICU_Pt_Days < 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((death < 0.000 -> ICU_Pt_Days < 0.000))",0.292,0.01
70,"G[0,0]((LOS < 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
71,"F[0,0]((dfa < 0.000 & LOS > 0.000))","F[0,0]((dfa < 0.000 & tte < 0.000))",0.192,0.03
72,"F[0,0]((ICU_Pt_Days < 0.000 -> Temp = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> WHITE_BLOOD_CELL_COUNT > 0.000))",0.14,0.01
73,"G[0,0]((LOS > 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((death > 0.000 -> LOS > 0.000))",0.648,0.01
74,"G[0,0]((ICU_Pt_Days < 0.000 | lds > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | lds > 0.000))",0.364,0.01
75,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME = 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
76,"G[0,0]((ALT_GPT > 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | PLATELET_COUNT < 0.000))",0.216,0.01
77,"G[0,0]((ICU_Pt_Days < 0.000 | AF = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.364,0.04
78,"G[0,0]((ALT_GPT > 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((ALT_GPT > 0.000 -> y = 0.000))",0.033,0.02
79,"F[0,0]((Mort < 0.000 -> Temp = 0.000))","F[0,0]((Mort < 0.000 -> O2_Flow > 0.000))",0.086,0.01
80,"G[0,0]((Mort > 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | lds < 0.000))",0.216,0.02
81,"G[0,0]((Mort = 0.000 | lds > 0.000))","G[0,0]((Mort < 0.000 | O2_Flow > 0.000))",0.341,0.02
82,"G[0,0]((LOS > 0.000 -> CO2 < 0.000))","G[0,0]((CO2 > 0.000 -> LOS < 0.000))",0.648,0.01
83,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME = 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
84,"G[0,0]((Mort > 0.000 -> TOTAL_BILIRUBIN = 0.000))","G[0,0]((Mort > 0.000 -> Pulse < 0.000))",0.231,0.01
85,"F[0,0]((LOS < 0.000 -> Temp = 0.000))","F[0,0]((LOS < 0.000 -> TROPONIN_I > 0.000))",0.151,0.02
86,"G[0,0]((n_evts = 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | n_evts < 0.000))",0.443,0.01
87,"G[0,0]((ALT_GPT > 0.000 -> CO2 < 0.000))","G[0,0]((ALT_GPT > 0.000 -> y = 0.000))",0.146,0.02
88,"F[0,0]((TROPONIN_I > 0.000 & LOS = 0.000))","F[0,0]((direct > 0.000 & LOS < 0.000))",0.146,0.01
89,"F[0,0]((Mort < 0.000 -> dfa < 0.000))","F[0,0]((Mort < 0.000 -> y = 0.000))",0.086,0.06
90,"G[0,0]((LOS > 0.000 | CREATININE < 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
91,"G[0,0]((hr < 0.000 -> CO2 < 0.000))","G[0,0]((direct > 0.000 -> hr < 0.000))",0.26,0.02
92,"G[0,0]((n_evts = 0.000 | lds > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.443,0.02
93,"F[0,0]((TROPONIN_I > 0.000 & LOS < 0.000))","F[0,0]((direct > 0.000 & LOS < 0.000))",0.146,0.01
