,LDP Rule,Client Rule,LDP Count,Client Count
0,"((LOS < 0.000) U[0,0] (y < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
1,"((CALCIUM < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))","((CALCIUM < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))",0.28,0.01
2,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
3,"((LOS > 0.000) U[0,0] (y < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.53,0.06
4,"((ICU_Pt_Days > 0.000) U[0,0] (tte < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte < 0.000))",0.75,0.03
5,"((ICU_Pt_Days = 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.28,0.08
6,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
7,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
8,"((CALCIUM < 0.000) U[0,0] (tte > 0.000))","((CALCIUM < 0.000) U[0,0] (death > 0.000))",0.19,0.04
9,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
10,"G[0,0]((POTASSIUM < 0.000 -> TROPONIN_I < 0.000))","G[0,0]((CO2 < 0.000 -> POTASSIUM < 0.000))",0.104,0.01
11,"((ICU_Pt_Days > 0.000) U[0,0] (MET < 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.66,0.05
12,"((LOS = 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
13,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
14,"((Temp > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.46,0.05
15,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (direct = 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.05
16,"((CALCIUM < 0.000) U[0,0] (y = 0.000))","((CALCIUM < 0.000) U[0,0] (y = 0.000))",0.53,0.01
17,"((CALCIUM < 0.000) U[0,0] (MET < 0.000))","((MET < 0.000) U[0,0] (n_evts > 0.000))",0.23,0.04
18,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (death < 0.000))","((death < 0.000) U[0,0] (y = 0.000))",0.56,0.04
19,"((LOS > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.46,0.05
20,"((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
21,"((ICU_Pt_Days = 0.000) U[0,0] (tte < 0.000))","((s24_hr > 0.000) U[0,0] (tte < 0.000))",0.75,0.04
22,"((ICU_Pt_Days = 0.000) U[0,0] (death > 0.000))","((death < 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.64,0.01
23,"((Temp > 0.000) U[0,0] (tte < 0.000))","((Temp > 0.000) U[0,0] (tte < 0.000))",0.75,0.01
24,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.66,0.02
25,"((LOS < 0.000) U[0,0] (direct = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
26,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (y > 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (y > 0.000))",0.91,0.05
27,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (MET > 0.000))","((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (MET > 0.000))",0.64,0.04
28,"((LOS > 0.000) U[0,0] (y = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.53,0.06
29,"((CALCIUM < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
30,"((Temp > 0.000) U[0,0] (LOS = 0.000))","((LOS > 0.000) U[0,0] (Temp < 0.000))",0.35,0.01
31,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
32,"((LOS > 0.000) U[0,0] (MET > 0.000))","((LOS > 0.000) U[0,0] (MET > 0.000))",0.64,0.02
33,"((LOS < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
34,"((LOS = 0.000) U[0,0] (direct > 0.000))","((direct < 0.000) U[0,0] (LOS > 0.000))",0.62,0.01
35,"((LOS > 0.000) U[0,0] (death = 0.000))","((death > 0.000) U[0,0] (LOS < 0.000))",0.56,0.02
36,"((LOS > 0.000) U[0,0] (n_evts = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
37,"((CALCIUM < 0.000) U[0,0] (MET > 0.000))","((cosen < 0.000) U[0,0] (MET > 0.000))",0.64,0.04
38,"((CALCIUM < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
39,"((ICU_Pt_Days = 0.000) U[0,0] (direct < 0.000))","((direct < 0.000) U[0,0] (ICU_Pt_Days < 0.000))",0.28,0.02
40,"((CALCIUM < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
