,LDP Rule,Client Rule,LDP Count,Client Count
0,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (Mort = 0.000))","((MET > 0.000) U[0,0] (Mort < 0.000))",0.25,0.03
1,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
2,"((LOS < 0.000) U[0,0] (SBP < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
3,"F[0,0]((s24_hr < 0.000 & Pulse < 0.000))","F[0,0]((direct > 0.000 & s24_hr < 0.000))",0.094,0.02
4,"((SODIUM = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (SODIUM < 0.000))",0.35,0.01
5,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (tte > 0.000))","((tte > 0.000) U[0,0] (y > 0.000))",0.18,0.03
6,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (n_evts > 0.000))","((n_evts > 0.000) U[0,0] (Resp < 0.000))",0.75,0.03
7,"((SBP < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (SBP < 0.000))",0.28,0.01
8,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
9,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 | CALCIUM = 0.000))","G[0,0]((CALCIUM < 0.000 | edrk < 0.000))",0.159,0.02
10,"((SODIUM = 0.000) U[0,0] (Mort > 0.000))","((Mort > 0.000) U[0,0] (s24_edrk > 0.000))",0.68,0.03
11,"((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
12,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((AF > 0.000) U[0,0] (ICU_Pt_Days < 0.000))",0.28,0.03
13,"F[0,0]((MAGNESIUM > 0.000 & LACTIC_ACID = 0.000))","F[0,0]((LACTIC_ACID < 0.000 & y = 0.000))",0.111,0.02
14,"((ICU_Pt_Days < 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
15,"((LOS < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
16,"((LOS > 0.000) U[0,0] (death = 0.000))","((death > 0.000) U[0,0] (LOS < 0.000))",0.56,0.02
17,"((ICU_Pt_Days < 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
18,"((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))",0.68,0.02
19,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 | PLATELET_COUNT > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | PLATELET_COUNT > 0.000))",0.19,0.01
20,"((SODIUM = 0.000) U[0,0] (n_evts > 0.000))","((n_evts < 0.000) U[0,0] (SODIUM > 0.000))",0.75,0.01
21,"((SBP < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (SBP < 0.000))",0.28,0.01
22,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
23,"((ICU_Pt_Days = 0.000) U[0,0] (Mort = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
24,"((SODIUM = 0.000) U[0,0] (SBP > 0.000))","((SBP > 0.000) U[0,0] (y > 0.000))",0.18,0.03
25,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (SBP < 0.000))","((SBP < 0.000) U[0,0] (y = 0.000))",0.18,0.03
26,"((SBP < 0.000) U[0,0] (death = 0.000))","((death < 0.000) U[0,0] (y = 0.000))",0.56,0.04
27,"((SBP < 0.000) U[0,0] (SBP > 0.000))","((SBP < 0.000) U[0,0] (y > 0.000))",0.18,0.04
28,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.28,0.03
29,"((LOS > 0.000) U[0,0] (SBP < 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
30,"((LOS = 0.000) U[0,0] (SBP > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.35,0.03
31,"G[0,0]((TOTAL_PROTEIN < 0.000 -> BLOOD_UREA_NITROGEN = 0.000))","G[0,0]((BLOOD_UREA_NITROGEN < 0.000 -> SpO2 < 0.000))",0.177,0.01
32,"G[0,0]((s24_edrk > 0.000 | CALCIUM = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.159,0.03
33,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.46,0.03
34,"((ICU_Pt_Days = 0.000) U[0,0] (SBP < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (SBP < 0.000))",0.28,0.01
35,"F[0,0]((MAGNESIUM > 0.000 & O2_Flow > 0.000))","F[0,0]((n_evts > 0.000 & O2_Flow > 0.000))",0.303,0.01
36,"((ICU_Pt_Days = 0.000) U[0,0] (death = 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
37,"G[0,0]((LOS < 0.000 | PLATELET_COUNT > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
38,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((HEMOGLOBIN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.66,0.04
39,"((SODIUM = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
40,"((LOS < 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
41,"((ICU_Pt_Days = 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
42,"((ICU_Pt_Days = 0.000) U[0,0] (y > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.91,0.04
43,"((SBP < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
44,"((LOS = 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
45,"G[0,0]((s24_edrk = 0.000 -> BLOOD_UREA_NITROGEN = 0.000))","G[0,0]((BLOOD_UREA_NITROGEN < 0.000 -> n_evts < 0.000))",0.177,0.02
46,"((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.66,0.04
47,"((ICU_Pt_Days < 0.000) U[0,0] (SBP < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (SBP < 0.000))",0.28,0.01
48,"((ICU_Pt_Days > 0.000) U[0,0] (SBP > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (SBP > 0.000))",0.66,0.01
49,"((LOS < 0.000) U[0,0] (death = 0.000))","((death < 0.000) U[0,0] (LOS < 0.000))",0.56,0.01
50,"((LOS > 0.000) U[0,0] (y > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.91,0.05
51,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.66,0.02
52,"G[0,0]((GLUCOSE < 0.000 | ALBUMIN < 0.000))","G[0,0]((GLUCOSE < 0.000 | y < 0.000))",0.227,0.01
53,"((SBP < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
54,"((SBP < 0.000) U[0,0] (n_evts > 0.000))","((CHLORIDE < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
55,"((LOS = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
56,"G[0,0]((TOTAL_PROTEIN < 0.000 -> ALT_GPT < 0.000))","G[0,0]((ALT_GPT < 0.000 -> Resp < 0.000))",0.042,0.01
57,"((SBP < 0.000) U[0,0] (SBP < 0.000))","((SBP < 0.000) U[0,0] (y = 0.000))",0.18,0.03
58,"((ICU_Pt_Days = 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
59,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
60,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.66,0.04
61,"((SBP < 0.000) U[0,0] (Mort < 0.000))","((Mort < 0.000) U[0,0] (tte < 0.000))",0.25,0.04
62,"((ICU_Pt_Days = 0.000) U[0,0] (LOS < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
63,"G[0,0]((s24_edrk > 0.000 | ALBUMIN < 0.000))","G[0,0]((MET > 0.000 | s24_edrk > 0.000))",0.155,0.01
64,"((LOS > 0.000) U[0,0] (LOS < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
65,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.46,0.02
