,Rule,Percent Count
0,"((LOS < 97.344) U[1,1] (Glasgow_Coma_Scale_Total < 14.991))",0.58
1,"((LOS < 103.530) U[1,1] (y < 0.808))",0.53
2,"((y > 0.621) U[1,1] (ICU_Pt_Days > 79.817))",0.91
3,"((ICU_Pt_Days < 104.105) U[1,1] (y < 0.846))",0.53
4,"((Mort < 0.820) U[1,1] (tte = 27.761))",0.75
5,"((LOS > 101.003) U[1,1] (ICU_Pt_Days > 81.255))",0.66
6,"((y > 0.180) U[0,1] (y = 0.842))",0.91
7,"((Mort = 0.861) U[1,1] (death > 0.760))",0.64
8,"((ICU_Pt_Days < 88.804) U[1,1] (tte > 63.080))",0.28
9,"((Mort > 0.639) U[1,1] (LOS = 92.082))",0.68
10,"((LOS < 97.505) U[1,1] (LOS = 105.065))",0.35
11,"((ICU_Pt_Days < 100.933) U[1,1] (y = 0.856))",0.53
12,"((LOS > 86.544) U[1,1] (n_evts = 4.076))",0.46
13,"F[1,1]((AF > 0.781 & death > 0.714))",0.32323232323232326
14,"G[1,1]((CO2 > 36.712 & cosen > 0.104))",0.08421052631578947
15,"((Mort > 0.652) U[1,1] (tte > 58.037))",0.68
16,"((OXYGEN_SATURATION > 97.247) U[1,1] (LOS > 91.406))",0.46
17,"((n_evts = 4.102) U[1,1] (LOS < 82.366))",0.35
18,"((TOTAL_BILIRUBIN < 9.088) U[1,1] (tte > 62.886))",0.18
19,"((ICU_Pt_Days = 101.018) U[1,1] (n_evts < 4.167))",0.28
20,"((n_evts < 4.432) U[1,1] (tte > 59.346))",0.2
21,"((LOS < 96.172) U[1,1] (death > 0.816))",0.64
22,"((ICU_Pt_Days = 95.823) U[1,1] (LOS = 85.262))",0.35
23,"((Mort > 0.565) U[1,1] (y < 0.817))",0.68
24,"((Mort > 0.818) U[1,1] (tte < 30.030))",0.75
25,"((TOTAL_BILIRUBIN < 8.299) U[1,1] (y < 0.857))",0.53
26,"((n_evts < 3.642) U[1,1] (Mort < 0.843))",0.25
27,"((y = 0.896) U[1,1] (n_evts = 4.053))",0.53
28,"((n_evts > 1.432) U[1,1] (Mort > 0.797))",0.75
29,"((n_evts = 4.012) U[1,1] (y < 0.836))",0.53
30,"((ICU_Pt_Days = 67.108) U[1,1] (ICU_Pt_Days > 96.436))",0.66
31,"((n_evts = 3.902) U[1,1] (Glasgow_Coma_Scale_Total < 14.994))",0.58
32,"((y > 0.155) U[0,1] (y > 0.839))",0.91
33,"((OXYGEN_SATURATION > 96.782) U[1,1] (n_evts > 1.036))",0.75
34,"((LOS > 80.063) U[1,1] (ICU_Pt_Days = 94.533))",0.46
35,"((n_evts > 2.244) U[1,1] (tte = 60.180))",0.75
36,"((LOS > 90.328) U[1,1] (Mort > 0.791))",0.68
37,"((n_evts < 3.409) U[1,1] (LOS < 104.142))",0.35
38,"((n_evts = 4.076) U[1,1] (tte > 76.814))",0.2
39,"((n_evts > 1.708) U[1,1] (s24_hr = 0.796))",0.75
40,"((LOS = 88.905) U[1,1] (ICU_Pt_Days = 93.057))",0.35
41,"((n_evts < 3.881) U[1,1] (ICU_Pt_Days < 97.825))",0.28
42,"((OXYGEN_SATURATION > 97.187) U[1,1] (Mort > 0.557))",0.68
43,"((ICU_Pt_Days > 74.902) U[1,1] (y = 0.821))",0.66
44,"((LOS = 66.801) U[1,1] (LOS > 101.753))",0.46
45,"((n_evts > 2.842) U[1,1] (ICU_Pt_Days > 103.063))",0.75
46,"((LOS > 97.988) U[1,1] (n_evts > 2.755))",0.75
47,"((Mort < 0.832) U[1,1] (n_evts < 4.023))",0.25
48,"((Mort < 0.618) U[1,1] (Mort > 0.845))",0.68
49,"((Mort < 0.780) U[1,1] (n_evts = 3.950))",0.25
50,"((n_evts > 1.744) U[1,1] (LOS = 97.680))",0.75
51,"((n_evts < 3.602) U[1,1] (Mort = 0.864))",0.25
52,"((n_evts < 3.677) U[1,1] (Glasgow_Coma_Scale_Total < 14.994))",0.58
53,"((Mort = 0.816) U[1,1] (LOS < 100.573))",0.35
54,"((LOS = 96.900) U[1,1] (ICU_Pt_Days > 44.581))",0.66
55,"((OXYGEN_SATURATION > 96.703) U[1,1] (tte > 67.876))",0.18
56,"((ICU_Pt_Days > 73.154) U[1,1] (y < 0.870))",0.66
57,"((LOS < 90.634) U[1,1] (LOS < 106.036))",0.35
58,"((n_evts > 2.241) U[1,1] (LOS > 101.886))",0.75
59,"((y = 0.805) U[1,1] (ICU_Pt_Days = 85.712))",0.53
60,"((LOS = 103.784) U[0,1] (y > 0.262))",0.91
61,"((Mort > 0.777) U[1,1] (tte = 6.111))",0.75
62,"((n_evts < 4.417) U[1,1] (Mort > 0.702))",0.68
63,"((TOTAL_BILIRUBIN < 8.704) U[1,1] (Mort = 0.854))",0.25
64,"((ICU_Pt_Days < 94.280) U[1,1] (Mort < 0.863))",0.28
65,"((LOS = 100.974) U[1,1] (Mort < 0.861))",0.35
66,"F[1,1]((AF > 0.750 & ALKALINE_PHOSPHATASE < 336.205))",0.21212121212121213
67,"((n_evts = 3.602) U[1,1] (n_evts < 3.962))",0.2
68,"((ICU_Pt_Days = 99.937) U[1,1] (ICU_Pt_Days = 99.537))",0.28
69,"((LOS > 85.602) U[1,1] (LOS > 106.807))",0.46
70,"((n_evts > 1.277) U[1,1] (n_evts = 3.790))",0.75
71,"((ICU_Pt_Days < 96.227) U[1,1] (ICU_Pt_Days < 98.530))",0.28
72,"((LOS < 96.912) U[1,1] (Mort < 0.821))",0.35
73,"((y = 0.857) U[1,1] (ICU_Pt_Days > 71.710))",0.66
74,"((y = 0.802) U[1,1] (tte < 12.001))",0.75
75,"((ICU_Pt_Days = 104.636) U[1,1] (n_evts > 2.586))",0.75
76,"((ICU_Pt_Days = 95.238) U[1,1] (tte > 58.172))",0.28
77,"((n_evts > 0.755) U[1,1] (n_evts < 4.422))",0.75
78,"((Mort > 0.610) U[1,1] (n_evts = 4.237))",0.68
79,"((n_evts > 1.898) U[1,1] (tte > 65.787))",0.75
80,"((ICU_Pt_Days < 98.928) U[1,1] (tte < 41.735))",0.75
81,"((Mort = 0.873) U[1,1] (s24_hr = 0.622))",0.25
82,"((ICU_Pt_Days < 97.396) U[1,1] (death > 0.677))",0.64
83,"((y = 0.866) U[1,1] (s24_hr = 0.686))",0.53
84,"((y = 0.867) U[1,1] (death > 0.626))",0.64
85,"((TOTAL_BILIRUBIN < 7.685) U[1,1] (death > 0.569))",0.64
86,"((ICU_Pt_Days = 101.058) U[1,1] (tte < 40.683))",0.75
87,"((n_evts > 2.613) U[1,1] (y < 0.850))",0.75
88,"((y > 0.848) U[0,1] (tte = 63.097))",0.91
89,"((n_evts > 2.915) U[0,1] (y > 0.786))",0.91
90,"((LOS > 89.123) U[1,1] (y = 0.870))",0.53
91,"((TOTAL_BILIRUBIN < 8.855) U[1,1] (Mort < 0.860))",0.25
92,"((TOTAL_BILIRUBIN < 7.990) U[1,1] (n_evts > 2.621))",0.75
93,"((LOS = 91.975) U[1,1] (s24_hr = 0.564))",0.35
94,"((ICU_Pt_Days < 94.491) U[1,1] (s24_hr = 0.456))",0.28
95,"((tte = 15.754) U[1,1] (tte = 71.810))",0.75
96,"((y = 0.842) U[1,1] (n_evts > 2.495))",0.75
97,"((LOS < 106.433) U[1,1] (ICU_Pt_Days > 80.443))",0.66
98,"((n_evts < 4.488) U[0,1] (y > 0.183))",0.91
99,"((tte = 39.005) U[1,1] (LOS = 87.620))",0.75
100,"((LOS = 99.611) U[1,1] (tte = 37.446))",0.75
101,"((n_evts > 1.634) U[1,1] (y = 0.842))",0.75
102,"((Mort < 0.807) U[1,1] (Mort < 0.868))",0.25
103,"((Mort > 0.799) U[1,1] (LOS < 85.451))",0.68
104,"((n_evts < 3.789) U[1,1] (LOS = 91.867))",0.35
105,"((Mort = 0.876) U[1,1] (n_evts < 4.004))",0.25
106,"((y > 0.274) U[0,1] (ICU_Pt_Days < 96.572))",0.91
107,"((y > 0.168) U[0,1] (tte > 70.911))",0.91
108,"((OXYGEN_SATURATION > 97.115) U[1,1] (y < 0.846))",0.53
109,"((Mort = 0.851) U[1,1] (ICU_Pt_Days > 79.289))",0.66
110,"((TOTAL_BILIRUBIN < 8.415) U[1,1] (y = 0.865))",0.53
111,"((LOS < 63.962) U[1,1] (LOS > 99.693))",0.46
112,"((LOS = 88.051) U[1,1] (Mort > 0.536))",0.68
113,"F[1,1]((HEMOGLOBIN > 21.352 | death > 0.772))",0.23076923076923078
114,"((LOS > 98.466) U[0,1] (y > 0.386))",0.91
115,"((LOS = 98.028) U[1,1] (LOS = 100.633))",0.35
116,"((tte = 12.956) U[1,1] (y < 0.802))",0.75
117,"((ICU_Pt_Days > 52.549) U[1,1] (ICU_Pt_Days = 99.444))",0.66
118,"((tte = 38.963) U[1,1] (Glasgow_Coma_Scale_Total < 14.988))",0.75
119,"((LOS = 94.268) U[1,1] (y = 0.845))",0.53
120,"((Mort > 0.516) U[1,1] (y = 0.884))",0.68
121,"((y > 0.313) U[0,1] (ICU_Pt_Days = 96.079))",0.91
122,"((LOS > 92.217) U[1,1] (ICU_Pt_Days < 92.679))",0.46
123,"((Mort > 0.882) U[1,1] (ICU_Pt_Days > 68.534))",0.68
124,"((n_evts < 4.038) U[1,1] (n_evts = 4.359))",0.2
125,"((LOS > 100.630) U[1,1] (tte = 39.314))",0.75
126,"((TOTAL_BILIRUBIN < 8.671) U[1,1] (tte < 12.629))",0.75
127,"((Mort > 0.690) U[1,1] (Mort < 0.858))",0.68
128,"((n_evts > 2.376) U[1,1] (Mort < 0.871))",0.75
129,"((LOS > 90.648) U[1,1] (n_evts < 4.210))",0.46
130,"((n_evts = 4.096) U[1,1] (ICU_Pt_Days = 101.135))",0.28
131,"((y > 0.416) U[0,1] (LOS = 98.188))",0.91
132,"((TOTAL_BILIRUBIN < 8.156) U[1,1] (LOS = 86.858))",0.35
133,"((TOTAL_BILIRUBIN < 8.818) U[1,1] (Mort > 0.584))",0.68
134,"((Mort = 0.851) U[1,1] (ICU_Pt_Days = 91.766))",0.28
135,"((Mort = 0.785) U[1,1] (LOS = 92.008))",0.35
136,"((LOS < 95.527) U[1,1] (n_evts < 4.076))",0.35
137,"((TOTAL_BILIRUBIN < 8.886) U[1,1] (LOS < 103.497))",0.35
138,"((y = 0.878) U[1,1] (LOS > 74.842))",0.53
139,"((tte = 0.738) U[1,1] (Mort < 0.890))",0.75
140,"((n_evts < 1.172) U[1,1] (n_evts > 4.064))",0.75
141,"((n_evts < 4.078) U[1,1] (ICU_Pt_Days > 50.507))",0.66
142,"((Mort < 0.850) U[1,1] (LOS > 101.953))",0.46
143,"((LOS < 99.588) U[0,1] (y > 0.229))",0.91
144,"((LOS = 81.229) U[1,1] (Mort = 0.856))",0.35
145,"((y > 0.394) U[0,1] (LOS < 97.562))",0.91
146,"((LOS = 94.607) U[1,1] (y < 0.866))",0.53
147,"F[1,1]((Temp < 47.519 -> n_edrk < 0.907))",0.11827956989247312
148,"((Mort < 0.888) U[0,1] (y > 0.195))",0.91
149,"((n_evts < 4.016) U[1,1] (LOS > 80.854))",0.46
150,"((y = 0.866) U[1,1] (ICU_Pt_Days < 99.968))",0.53
151,"((TOTAL_BILIRUBIN < 8.440) U[1,1] (ICU_Pt_Days = 98.875))",0.28
152,"G[1,1]((ALBUMIN < 4.357 -> TROPONIN_I = 21.903))",0.0625
153,"((n_evts = 3.617) U[1,1] (ICU_Pt_Days < 94.210))",0.28
154,"((Mort < 0.826) U[1,1] (Mort = 0.905))",0.25
