,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((srr = 0.000 -> OXYGEN_SATURATION > 0.000))","G[0,0]((SODIUM < 0.000 -> srr < 0.000))",0.219,0.01
1,"F[0,0]((LOS = 0.000 -> Pulse < 0.000))","F[0,0]((LOS < 0.000 -> n_evts > 0.000))",0.151,0.01
2,"G[0,0]((GLUCOSE < 0.000 | OXYGEN_SATURATION < 0.000))","G[0,0]((ALT_GPT > 0.000 | GLUCOSE < 0.000))",0.227,0.01
3,"F[0,0]((LACTIC_ACID > 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
4,"G[0,0]((SODIUM > 0.000 | OXYGEN_SATURATION < 0.000))","G[0,0]((BLOOD_UREA_NITROGEN > 0.000 | SODIUM > 0.000))",0.214,0.01
5,"F[0,0]((LOS < 0.000 & PHOSPHORUS < 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
6,"G[0,0]((TOTAL_PROTEIN = 0.000 | OXYGEN_SATURATION < 0.000))","G[0,0]((HEMOGLOBIN > 0.000 | TOTAL_PROTEIN < 0.000))",0.034,0.01
7,"G[0,0]((LOS = 0.000 -> s2_edrk = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
8,"G[0,0]((direct = 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))","G[0,0]((direct < 0.000 & s2_edrk < 0.000))",0.287,0.01
9,"F[0,0]((LOS < 0.000 & Resp = 0.000))","F[0,0]((Resp < 0.000 & y = 0.000))",0.167,0.03
10,"F[0,0]((s24_edrk = 0.000 & Resp = 0.000))","F[0,0]((Resp < 0.000 & y = 0.000))",0.167,0.03
11,"G[0,0]((ALT_GPT > 0.000 & srr < 0.000))","G[0,0]((lds > 0.000 & srr < 0.000))",0.085,0.01
12,"G[0,0]((LOS < 0.000 | OXYGEN_SATURATION < 0.000))","G[0,0]((LOS < 0.000 | MET > 0.000))",0.33,0.01
13,"F[0,0]((LOS > 0.000 -> s2_hr > 0.000))","F[0,0]((CO2 < 0.000 -> LOS > 0.000))",0.077,0.01
14,"G[0,0]((SODIUM > 0.000 | Pulse > 0.000))","G[0,0]((PLATELET_COUNT < 0.000 | SODIUM > 0.000))",0.238,0.02
15,"G[0,0]((LOS = 0.000 -> OXYGEN_SATURATION > 0.000))","G[0,0]((LOS < 0.000 -> Mort > 0.000))",0.229,0.01
16,"F[0,0]((LOS < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
17,"F[0,0]((Pulse < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
18,"F[0,0]((LOS > 0.000 & Mort > 0.000))","F[0,0]((LOS > 0.000 & Mort > 0.000))",0.404,0.01
19,"F[0,0]((s24_edrk = 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((AF < 0.000 & ICU_Pt_Days > 0.000))",0.364,0.03
20,"F[0,0]((s24_edrk = 0.000 & LOS = 0.000))","F[0,0]((s24_edrk < 0.000 & y > 0.000))",0.146,0.03
21,"G[0,0]((ALT_GPT > 0.000 & POTASSIUM > 0.000))","G[0,0]((hr > 0.000 & POTASSIUM > 0.000))",0.042,0.01
22,"G[0,0]((LOS < 0.000 -> LACTIC_ACID < 0.000))","G[0,0]((LACTIC_ACID < 0.000 -> y = 0.000))",0.229,0.03
23,"F[0,0]((LOS > 0.000 -> LOS > 0.000))","F[0,0]((lds > 0.000 -> LOS > 0.000))",0.077,0.01
24,"G[0,0]((TOTAL_PROTEIN = 0.000 | LOS > 0.000))","G[0,0]((LOS > 0.000 | s24_edrk > 0.000))",0.333,0.01
25,"G[0,0]((TOTAL_PROTEIN = 0.000 | Pulse > 0.000))","G[0,0]((CO2 < 0.000 | Pulse > 0.000))",0.238,0.01
26,"G[0,0]((WHITE_BLOOD_CELL_COUNT > 0.000 -> s2_edrk = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> s2_edrk < 0.000))",0.156,0.02
27,"G[0,0]((s24_hr < 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))","G[0,0]((n_evts < 0.000 & s24_hr < 0.000))",0.117,0.01
28,"F[0,0]((n_evts = 0.000 -> s2_edrk = 0.000))","F[0,0]((n_evts < 0.000 -> y = 0.000))",0.097,0.04
29,"F[0,0]((LOS = 0.000 -> s2_edrk = 0.000))","F[0,0]((LOS < 0.000 -> TROPONIN_I > 0.000))",0.151,0.02
30,"F[0,0]((LOS = 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
31,"F[0,0]((y < 0.000 -> LOS = 0.000))","F[0,0]((LOS < 0.000 -> y = 0.000))",0.72,0.03
32,"F[0,0]((LACTIC_ACID > 0.000 & LOS > 0.000))","F[0,0]((LACTIC_ACID > 0.000 & y = 0.000))",0.192,0.02
33,"G[0,0]((LOS < 0.000 | Pulse > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
34,"G[0,0]((GLUCOSE < 0.000 | LOS > 0.000))","G[0,0]((LOS > 0.000 | PHOSPHORUS > 0.000))",0.333,0.02
35,"G[0,0]((WHITE_BLOOD_CELL_COUNT > 0.000 -> OXYGEN_SATURATION > 0.000))","G[0,0]((death > 0.000 -> WHITE_BLOOD_CELL_COUNT > 0.000))",0.143,0.01
36,"F[0,0]((n_evts = 0.000 -> LOS > 0.000))","F[0,0]((LOS < 0.000 -> n_evts > 0.000))",0.097,0.01
37,"F[0,0]((LOS > 0.000 -> LOS = 0.000))","F[0,0]((BLOOD_UREA_NITROGEN > 0.000 -> LOS < 0.000))",0.151,0.01
38,"F[0,0]((Pulse < 0.000 & Mort > 0.000))","F[0,0]((hr < 0.000 & Mort > 0.000))",0.404,0.02
39,"F[0,0]((LACTIC_ACID > 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((LACTIC_ACID > 0.000 & y = 0.000))",0.135,0.02
40,"F[0,0]((ICU_Pt_Days < 0.000 -> s2_hr > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> WHITE_BLOOD_CELL_COUNT > 0.000))",0.14,0.01
41,"F[0,0]((ICU_Pt_Days < 0.000 -> LOS = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.151,0.04
42,"G[0,0]((GLUCOSE < 0.000 | Pulse > 0.000))","G[0,0]((death < 0.000 | Pulse > 0.000))",0.238,0.02
43,"F[0,0]((LOS > 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.192,0.02
44,"G[0,0]((HEMOGLOBIN < 0.000 -> s2_edrk = 0.000))","G[0,0]((Pulse > 0.000 -> s2_edrk < 0.000))",0.229,0.02
45,"G[0,0]((SODIUM > 0.000 | s2_edrk = 0.000))","G[0,0]((edrk > 0.000 | SODIUM > 0.000))",0.214,0.02
46,"G[0,0]((SODIUM > 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
47,"G[0,0]((LOS < 0.000 -> OXYGEN_SATURATION > 0.000))","G[0,0]((LOS < 0.000 -> Mort > 0.000))",0.229,0.01
48,"G[0,0]((HEMOGLOBIN < 0.000 -> OXYGEN_SATURATION > 0.000))","G[0,0]((CREATININE < 0.000 -> HEMOGLOBIN < 0.000))",0.229,0.01
49,"F[0,0]((LOS < 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
50,"F[0,0]((Pulse < 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & tte < 0.000))",0.364,0.02
51,"F[0,0]((s24_edrk = 0.000 & LOS < 0.000))","F[0,0]((s24_edrk < 0.000 & y > 0.000))",0.146,0.03
52,"F[0,0]((y < 0.000 -> s2_hr > 0.000))","F[0,0]((s2_hr > 0.000 -> y > 0.000))",0.72,0.01
53,"F[0,0]((Pulse < 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
54,"G[0,0]((LOS < 0.000 | s2_edrk = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
55,"F[0,0]((ICU_Pt_Days < 0.000 -> LOS > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> n_evts > 0.000))",0.14,0.02
56,"F[0,0]((n_evts = 0.000 -> Pulse < 0.000))","F[0,0]((n_evts < 0.000 -> tte < 0.000))",0.097,0.02
57,"F[0,0]((ICU_Pt_Days < 0.000 -> s2_edrk = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.14,0.04
58,"F[0,0]((n_evts = 0.000 -> s2_hr > 0.000))","F[0,0]((n_evts < 0.000 -> tte < 0.000))",0.097,0.02
59,"G[0,0]((srr = 0.000 -> LACTIC_ACID < 0.000))","G[0,0]((LACTIC_ACID < 0.000 -> y = 0.000))",0.219,0.03
60,"F[0,0]((LOS < 0.000 -> LOS = 0.000))","F[0,0]((LOS < 0.000 -> y = 0.000))",0.151,0.03
61,"F[0,0]((s24_edrk = 0.000 & Mort > 0.000))","F[0,0]((MET < 0.000 & Mort > 0.000))",0.404,0.03
62,"F[0,0]((LOS < 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.364,0.03
63,"F[0,0]((LOS = 0.000 & Resp = 0.000))","F[0,0]((Resp < 0.000 & y = 0.000))",0.167,0.03
64,"F[0,0]((LOS > 0.000 -> Pulse < 0.000))","F[0,0]((LOS > 0.000 -> MET > 0.000))",0.077,0.01
65,"G[0,0]((LOS > 0.000 | s2_edrk = 0.000))","G[0,0]((AF > 0.000 | LOS > 0.000))",0.333,0.02
66,"G[0,0]((s24_hr < 0.000 & srr < 0.000))","G[0,0]((s24_edrk > 0.000 & s24_hr < 0.000))",0.117,0.01
67,"F[0,0]((s24_edrk = 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & s24_edrk < 0.000))",0.135,0.01
68,"F[0,0]((LOS < 0.000 -> Pulse < 0.000))","F[0,0]((LOS < 0.000 -> n_evts > 0.000))",0.151,0.01
69,"G[0,0]((LOS > 0.000 | OXYGEN_SATURATION < 0.000))","G[0,0]((LOS > 0.000 | POTASSIUM < 0.000))",0.333,0.01
70,"F[0,0]((y < 0.000 -> s2_edrk = 0.000))","F[0,0]((s2_edrk < 0.000 -> y = 0.000))",0.72,0.02
71,"F[0,0]((LOS = 0.000 & Mort > 0.000))","F[0,0]((LOS < 0.000 & Mort > 0.000))",0.404,0.01
72,"F[0,0]((LOS = 0.000 & PHOSPHORUS < 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
73,"F[0,0]((LOS > 0.000 & LOS < 0.000))","F[0,0]((LOS > 0.000 & y = 0.000))",0.192,0.01
74,"F[0,0]((s24_edrk = 0.000 & PHOSPHORUS < 0.000))","F[0,0]((s24_edrk < 0.000 & y > 0.000))",0.104,0.03
75,"F[0,0]((LOS < 0.000 -> s2_hr > 0.000))","F[0,0]((LOS < 0.000 -> TROPONIN_I > 0.000))",0.151,0.02
76,"G[0,0]((WHITE_BLOOD_CELL_COUNT > 0.000 -> LACTIC_ACID < 0.000))","G[0,0]((LACTIC_ACID < 0.000 -> y = 0.000))",0.143,0.03
77,"F[0,0]((LOS < 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
78,"F[0,0]((LOS = 0.000 -> LOS = 0.000))","F[0,0]((LOS < 0.000 -> y = 0.000))",0.151,0.03
79,"F[0,0]((LOS > 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & tte < 0.000))",0.364,0.02
80,"G[0,0]((GLUCOSE < 0.000 | s2_edrk = 0.000))","G[0,0]((s24_edrk < 0.000 | s2_edrk < 0.000))",0.227,0.02
81,"F[0,0]((LOS > 0.000 & Resp = 0.000))","F[0,0]((Resp < 0.000 & s2_edrk < 0.000))",0.192,0.02
82,"F[0,0]((LOS = 0.000 & LOS > 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.192,0.02
83,"G[0,0]((ALT_GPT > 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))","G[0,0]((PARTIAL_THROMBOPLASTIN_TIME < 0.000 & Pulse < 0.000))",0.021,0.01
84,"G[0,0]((HEMOGLOBIN < 0.000 -> LACTIC_ACID < 0.000))","G[0,0]((LACTIC_ACID < 0.000 -> y = 0.000))",0.229,0.03
85,"F[0,0]((Pulse < 0.000 & LOS > 0.000))","F[0,0]((Glasgow_Coma_Scale_Total < 0.000 & Pulse < 0.000))",0.192,0.02
86,"F[0,0]((y < 0.000 -> Pulse < 0.000))","F[0,0]((Pulse < 0.000 -> y = 0.000))",0.72,0.01
