,LDP Rule,Client Rule,LDP Count,Client Count
0,"F[0,0]((dfa > 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
1,"G[0,0]((LOS > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
2,"F[0,0]((Glasgow_Coma_Scale_Total < 0.000 & POTASSIUM = 0.000))","F[0,0]((Glasgow_Coma_Scale_Total < 0.000 & s2_edrk < 0.000))",0.344,0.02
3,"G[0,0]((LOS < 0.000 & srr > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.266,0.01
4,"G[0,0]((GLUCOSE = 0.000 & LOS > 0.000))","G[0,0]((direct < 0.000 & LOS > 0.000))",0.189,0.01
5,"G[0,0]((GLUCOSE = 0.000 & srr > 0.000))","G[0,0]((lds < 0.000 & srr > 0.000))",0.116,0.01
6,"F[0,0]((Temp < 0.000 -> s8_edrk = 0.000))","F[0,0]((s8_edrk < 0.000 -> y = 0.000))",0.032,0.03
7,"G[0,0]((ICU_Pt_Days = 0.000 | GLUCOSE > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | SODIUM < 0.000))",0.364,0.01
8,"G[0,0]((y < 0.000 & LOS = 0.000))","G[0,0]((LOS < 0.000 & s24_hr < 0.000))",0.351,0.03
9,"F[0,0]((lds = 0.000 -> Resp < 0.000))","F[0,0]((lds < 0.000 -> Mort > 0.000))",0.075,0.02
10,"G[0,0]((ICU_Pt_Days < 0.000 -> s2_hr < 0.000))","G[0,0]((direct > 0.000 -> ICU_Pt_Days < 0.000))",0.292,0.01
11,"G[0,0]((LOS > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
12,"G[0,0]((LOS = 0.000 -> LOS = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
13,"F[0,0]((LOS > 0.000 & POTASSIUM = 0.000))","F[0,0]((POTASSIUM < 0.000 & tte < 0.000))",0.192,0.02
14,"G[0,0]((LOS < 0.000 & LOS > 0.000))","G[0,0]((LOS < 0.000 & s8_edrk > 0.000))",0.266,0.02
15,"G[0,0]((LOS = 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
16,"G[0,0]((s24_edrk < 0.000 | LOS = 0.000))","G[0,0]((LOS < 0.000 | s24_edrk < 0.000))",0.33,0.02
