,Rule,Percent Count
0,"((LOS < 92.226) U[1,1] (y < 0.810))",0.53
1,"((y > 0.652) U[1,1] (ICU_Pt_Days > 85.646))",0.91
2,"((MET < 0.876) U[1,1] (y = 0.840))",0.53
3,"((PARTIAL_THROMBOPLASTIN_TIME = 117.243) U[1,1] (ICU_Pt_Days = 86.949))",0.28
4,"((PARTIAL_THROMBOPLASTIN_TIME = 113.051) U[1,1] (n_evts < 3.794))",0.2
5,"((Mort > 0.456) U[1,1] (PARTIAL_THROMBOPLASTIN_TIME = 119.802))",0.68
6,"((ICU_Pt_Days < 89.524) U[1,1] (y < 0.779))",0.53
7,"((CHLORIDE > 140.078) U[1,1] (ICU_Pt_Days > 83.658))",0.66
8,"((Mort < 0.885) U[1,1] (n_edrk < 0.969))",0.71
9,"((LOS > 100.384) U[1,1] (ICU_Pt_Days > 71.146))",0.66
10,"((y > 0.168) U[0,1] (y = 0.803))",0.91
11,"G[1,1]((ALKALINE_PHOSPHATASE < 322.602 -> hr < 260.637))",0.2604166666666667
12,"((ICU_Pt_Days < 95.577) U[1,1] (tte > 66.630))",0.28
13,"((Mort > 0.780) U[1,1] (LOS = 98.820))",0.68
14,"((LOS < 88.584) U[1,1] (LOS = 98.135))",0.35
15,"((ICU_Pt_Days < 85.963) U[1,1] (y = 0.857))",0.53
16,"((LOS > 88.511) U[1,1] (n_evts = 4.001))",0.46
17,"((Mort > 0.587) U[1,1] (tte > 72.714))",0.68
18,"((n_evts = 4.407) U[1,1] (LOS < 94.164))",0.35
19,"((ICU_Pt_Days = 98.714) U[1,1] (n_evts < 4.408))",0.28
20,"((y < 0.860) U[1,1] (y = 0.869))",0.53
21,"((n_evts < 4.049) U[1,1] (tte > 64.776))",0.2
22,"((ICU_Pt_Days = 102.928) U[1,1] (LOS = 102.245))",0.35
23,"((Mort > 0.649) U[1,1] (y < 0.873))",0.68
24,"((MET < 0.845) U[1,1] (PARTIAL_THROMBOPLASTIN_TIME = 120.528))",0.23
25,"((n_evts < 3.962) U[1,1] (Mort < 0.778))",0.25
26,"((y = 0.875) U[1,1] (n_evts = 3.952))",0.53
27,"((n_evts > 1.195) U[1,1] (Mort > 0.828))",0.75
28,"((n_evts = 4.254) U[1,1] (y < 0.857))",0.53
29,"((ICU_Pt_Days = 39.963) U[1,1] (ICU_Pt_Days > 104.872))",0.66
30,"((y > 0.183) U[0,1] (y > 0.864))",0.91
31,"((MET < 0.844) U[1,1] (n_evts < 3.696))",0.23
