,LDP Rule,Client Rule,LDP Count,Client Count
0,"((MAGNESIUM < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((direct < 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.66,0.03
1,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
2,"G[0,0]((s8_edrk = 0.000 -> Resp = 0.000))","G[0,0]((Resp > 0.000 -> s8_edrk < 0.000))",0.198,0.03
3,"F[0,0]((O2_Flow > 0.000 -> dfa = 0.000))","F[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> O2_Flow > 0.000))",0.099,0.04
4,"((PLATELET_COUNT = 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
5,"((MAGNESIUM < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.28,0.03
6,"((MAGNESIUM < 0.000) U[0,0] (LOS = 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (LOS < 0.000))",0.35,0.03
7,"((LOS = 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
8,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
9,"F[0,0]((n_evts > 0.000 & Pulse = 0.000))","F[0,0]((n_evts > 0.000 & Pulse < 0.000))",0.485,0.01
10,"((PLATELET_COUNT = 0.000) U[0,0] (MET > 0.000))","((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (MET > 0.000))",0.64,0.04
11,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (death > 0.000))","((death > 0.000) U[0,0] (n_edrk < 0.000))",0.64,0.05
12,"((PLATELET_COUNT = 0.000) U[0,0] (death > 0.000))","((death > 0.000) U[0,0] (Temp > 0.000))",0.64,0.04
13,"G[0,0]((CREATININE > 0.000 | s2_hr = 0.000))","G[0,0]((CREATININE > 0.000 | s2_hr < 0.000))",0.19,0.01
14,"((LOS > 0.000) U[0,0] (MET > 0.000))","((LOS > 0.000) U[0,0] (MET > 0.000))",0.64,0.02
15,"((LOS = 0.000) U[0,0] (direct > 0.000))","((direct < 0.000) U[0,0] (LOS > 0.000))",0.62,0.01
16,"((LOS > 0.000) U[0,0] (n_evts = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
17,"F[0,0]((n_evts > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.485,0.02
18,"F[0,0]((ICU_Pt_Days = 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.135,0.01
19,"F[0,0]((af < 0.000 -> BLOOD_UREA_NITROGEN < 0.000))","F[0,0]((af < 0.000 -> y > 0.000))",0.108,0.02
20,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (y > 0.000))",0.28,0.05
21,"G[0,0]((LOS = 0.000 | s2_hr = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
22,"G[0,0]((POTASSIUM > 0.000 -> PROTIME_INR < 0.000))","G[0,0]((n_edrk < 0.000 -> POTASSIUM > 0.000))",0.121,0.02
23,"((PLATELET_COUNT = 0.000) U[0,0] (y > 0.000))","((PLATELET_COUNT < 0.000) U[0,0] (y > 0.000))",0.91,0.02
24,"((PLATELET_COUNT = 0.000) U[0,0] (direct > 0.000))","((direct > 0.000) U[0,0] (hr < 0.000))",0.62,0.04
25,"F[0,0]((SODIUM < 0.000 & PHOSPHORUS > 0.000))","F[0,0]((n_evts > 0.000 & PHOSPHORUS > 0.000))",0.101,0.02
26,"G[0,0]((CREATININE > 0.000 | BLOOD_UREA_NITROGEN < 0.000))","G[0,0]((BLOOD_UREA_NITROGEN > 0.000 | CREATININE < 0.000))",0.19,0.01
27,"((MAGNESIUM < 0.000) U[0,0] (direct > 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (direct > 0.000))",0.62,0.03
28,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
29,"G[0,0]((tte < 0.000 | tte > 0.000))","G[0,0]((SODIUM < 0.000 | tte > 0.000))",0.298,0.02
30,"F[0,0]((ICU_Pt_Days = 0.000 & PHOSPHORUS > 0.000))","F[0,0]((n_evts > 0.000 & PHOSPHORUS > 0.000))",0.135,0.02
31,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (n_evts > 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.02
32,"((PLATELET_COUNT = 0.000) U[0,0] (tte > 0.000))","((PLATELET_COUNT < 0.000) U[0,0] (y = 0.000))",0.18,0.04
33,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (Mort < 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (y > 0.000))",0.25,0.05
34,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (y > 0.000))",0.66,0.05
35,"((LOS = 0.000) U[0,0] (death > 0.000))","((death > 0.000) U[0,0] (y > 0.000))",0.64,0.08
36,"((LOS = 0.000) U[0,0] (MET > 0.000))","((LOS < 0.000) U[0,0] (MET > 0.000))",0.64,0.01
37,"G[0,0]((TOTAL_BILIRUBIN > 0.000 & LACTIC_ACID < 0.000))","G[0,0]((SBP > 0.000 & TOTAL_BILIRUBIN > 0.000))",0.021,0.01
38,"((MAGNESIUM < 0.000) U[0,0] (n_evts > 0.000))","((MAGNESIUM < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.02
39,"G[0,0]((CREATININE > 0.000 | tte > 0.000))","G[0,0]((MAGNESIUM > 0.000 | tte > 0.000))",0.298,0.02
40,"G[0,0]((CHLORIDE = 0.000 | tte > 0.000))","G[0,0]((CHLORIDE < 0.000 | tte > 0.000))",0.298,0.01
41,"((MAGNESIUM < 0.000) U[0,0] (MET > 0.000))","((MAGNESIUM < 0.000) U[0,0] (MET > 0.000))",0.64,0.01
42,"F[0,0]((af < 0.000 -> dfa = 0.000))","F[0,0]((af < 0.000 -> y = 0.000))",0.108,0.03
43,"((LOS = 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
44,"G[0,0]((LOS = 0.000 | BLOOD_UREA_NITROGEN < 0.000))","G[0,0]((CO2 < 0.000 | LOS < 0.000))",0.33,0.01
45,"((LOS > 0.000) U[0,0] (y > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.91,0.05
46,"((LOS > 0.000) U[0,0] (death > 0.000))","((death > 0.000) U[0,0] (LOS > 0.000))",0.64,0.01
47,"G[0,0]((CHLORIDE = 0.000 | BLOOD_UREA_NITROGEN < 0.000))","G[0,0]((CHLORIDE < 0.000 | ICU_Pt_Days > 0.000))",0.182,0.01
48,"G[0,0]((Temp < 0.000 -> PROTIME_INR < 0.000))","G[0,0]((PROTIME_INR < 0.000 -> Temp < 0.000))",0.25,0.01
49,"((MAGNESIUM < 0.000) U[0,0] (n_evts < 0.000))","((direct > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
50,"((LOS = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
51,"F[0,0]((PLATELET_COUNT = 0.000 -> dfa = 0.000))","F[0,0]((dfa < 0.000 -> n_evts > 0.000))",0.075,0.01
52,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (direct > 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (direct > 0.000))",0.62,0.03
53,"G[0,0]((POTASSIUM > 0.000 -> TOTAL_BILIRUBIN > 0.000))","G[0,0]((lds > 0.000 -> POTASSIUM > 0.000))",0.121,0.01
