,LDP Rule,Client Rule,LDP Count,Client Count
0,"((lds < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.66,0.1
1,"((LOS < 0.000) U[0,0] (y < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
2,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
3,"((LOS > 0.000) U[0,0] (y < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.53,0.06
4,"((ICU_Pt_Days > 0.000) U[0,0] (tte < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte < 0.000))",0.75,0.03
5,"((ICU_Pt_Days = 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.28,0.08
6,"G[0,0]((AST_GOT = 0.000 | CALCIUM < 0.000))","G[0,0]((CALCIUM < 0.000 | PLATELET_COUNT < 0.000))",0.159,0.01
7,"((Mort = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))","((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Mort > 0.000))",0.28,0.04
8,"G[0,0]((AST_GOT = 0.000 | n_edrk = 0.000))","G[0,0]((n_edrk < 0.000 | SBP < 0.000))",0.182,0.01
9,"((LOS = 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
10,"((lds < 0.000) U[0,0] (tte > 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.25,0.1
11,"((Mort = 0.000) U[0,0] (y > 0.000))","((Mort < 0.000) U[0,0] (y > 0.000))",0.91,0.03
12,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
13,"((Mort = 0.000) U[0,0] (death = 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
14,"((OXYGEN_SATURATION > 0.000) U[0,0] (death > 0.000))","((death > 0.000) U[0,0] (y > 0.000))",0.64,0.08
15,"((LOS > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.46,0.05
16,"((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
