,Rule,Percent Count
0,"((Mort = 0.749) U[1,1] (n_evts = 3.884))",0.25
1,"((LOS > 81.126) U[1,1] (LOS > 100.704))",0.46
2,"((TOTAL_BILIRUBIN > 8.053) U[1,1] (LOS > 86.405))",0.46
3,"((TOTAL_BILIRUBIN > 8.075) U[1,1] (Sgy > 0.875))",0.08
4,"((TOTAL_BILIRUBIN > 8.778) U[1,1] (PLATELET_COUNT < 558.503))",0.15
5,"((TOTAL_BILIRUBIN > 8.599) U[1,1] (tte > 71.717))",0.18
6,"((LOS = 81.846) U[1,1] (Mort < 0.819))",0.35
7,"((LOS > 97.904) U[1,1] (n_evts > 1.915))",0.75
8,"((LOS < 90.925) U[1,1] (ICU_Pt_Days > 85.912))",0.66
9,"((LOS > 90.279) U[1,1] (direct > 0.756))",0.62
10,"((Mort = 0.822) U[1,1] (n_evts > 3.068))",0.75
11,"G[1,1]((CALCIUM < 12.285 | lds > 4.049))",0.2261904761904762
12,"((cosen < -0.004) U[0,1] (y > 0.284))",0.91
13,"((LOS < 100.585) U[1,1] (Sgy > 0.808))",0.35
14,"((LOS > 94.479) U[1,1] (n_evts = 3.977))",0.46
15,"((ICU_Pt_Days < 102.386) U[1,1] (tte = 24.474))",0.75
16,"((LOS = 85.456) U[1,1] (n_evts = 4.492))",0.35
17,"((Mort = 0.807) U[1,1] (MET > 0.684))",0.64
18,"((cosen < -0.482) U[1,1] (tte = 30.570))",0.75
19,"((LOS = 92.154) U[1,1] (Mort = 0.795))",0.35
20,"((LOS > 89.933) U[1,1] (PLATELET_COUNT < 580.270))",0.46
21,"((ICU_Pt_Days < 100.577) U[1,1] (n_evts = 3.711))",0.28
22,"((cosen < -0.397) U[1,1] (n_evts = 3.896))",0.4
23,"((cosen < -0.416) U[1,1] (tte > 66.918))",0.4
24,"((cosen < -0.220) U[1,1] (LOS < 96.709))",0.4
25,"((LOS < 90.596) U[1,2] (tte > 58.869))",0.35
26,"((TOTAL_BILIRUBIN > 8.446) U[1,1] (ICU_Pt_Days = 102.274))",0.28
27,"((ICU_Pt_Days < 94.963) U[1,1] (ICU_Pt_Days < 101.099))",0.28
28,"((LOS < 91.752) U[1,1] (tte = 51.705))",0.75
29,"((ICU_Pt_Days < 94.405) U[1,1] (n_evts > 1.327))",0.75
30,"((LOS < 46.253) U[1,1] (LOS > 103.813))",0.46
31,"F[1,1]((SBP > 211.578 & n_evts < 4.183))",0.10101010101010101
32,"((ICU_Pt_Days < 99.750) U[1,1] (Sgy > 0.872))",0.28
33,"((LOS < 99.093) U[1,1] (death < 0.759))",0.56
34,"((Mort = 0.873) U[1,1] (AST_GOT > 207.411))",0.25
35,"((LOS < 91.441) U[1,1] (LOS < 99.411))",0.35
