,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((LOS = 0.000 & direct = 0.000))","G[0,0]((direct < 0.000 & LOS < 0.000))",0.287,0.03
1,"G[0,0]((ALBUMIN = 0.000 -> LOS = 0.000))","G[0,0]((CHLORIDE < 0.000 -> LOS < 0.000))",0.229,0.01
2,"G[0,0]((Mort < 0.000 & y = 0.000))","G[0,0]((Mort < 0.000 & y < 0.000))",0.351,0.02
3,"G[0,0]((LOS > 0.000 -> MET < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS > 0.000))",0.648,0.02
4,"G[0,0]((LOS < 0.000 -> MET = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
5,"G[0,0]((LOS > 0.000 -> CHLORIDE = 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS > 0.000))",0.648,0.02
6,"G[0,0]((tte = 0.000 -> y < 0.000))","G[0,0]((tte < 0.000 -> y = 0.000))",0.719,0.06
7,"G[0,0]((LOS > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
8,"G[0,0]((LOS = 0.000 & CREATININE > 0.000))","G[0,0]((edrk < 0.000 & LOS < 0.000))",0.266,0.01
9,"G[0,0]((n_evts = 0.000 -> direct < 0.000))","G[0,0]((direct < 0.000 -> n_evts < 0.000))",0.677,0.01
10,"G[0,0]((direct < 0.000 -> y = 0.000))","G[0,0]((direct < 0.000 -> y < 0.000))",0.719,0.02
11,"G[0,0]((LOS = 0.000 & n_evts = 0.000))","G[0,0]((LOS < 0.000 & n_evts < 0.000))",0.351,0.01
12,"G[0,0]((ICU_Pt_Days < 0.000 & y < 0.000))","G[0,0]((hr < 0.000 & ICU_Pt_Days < 0.000))",0.351,0.02
13,"G[0,0]((death > 0.000 -> ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 -> n_edrk > 0.000))",0.308,0.02
14,"G[0,0]((LOS = 0.000 & death < 0.000))","G[0,0]((death < 0.000 & LOS < 0.000))",0.309,0.01
15,"G[0,0]((direct < 0.000 -> death < 0.000))","G[0,0]((death < 0.000 -> direct < 0.000))",0.281,0.02
16,"G[0,0]((LOS < 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
17,"G[0,0]((direct > 0.000 -> Mort < 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.297,0.03
18,"G[0,0]((LOS > 0.000 & Mort < 0.000))","G[0,0]((LOS > 0.000 & Mort < 0.000))",0.266,0.01
19,"G[0,0]((CHLORIDE = 0.000 & dfa = 0.000))","G[0,0]((CHLORIDE < 0.000 & n_edrk > 0.000))",0.064,0.01
20,"G[0,0]((ICU_Pt_Days > 0.000 -> ICU_Pt_Days = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> s2_edrk < 0.000))",0.292,0.02
21,"G[0,0]((TROPONIN_I < 0.000 -> LOS < 0.000))","G[0,0]((CHLORIDE < 0.000 -> LOS < 0.000))",0.229,0.01
22,"G[0,0]((ICU_Pt_Days > 0.000 -> y = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> y < 0.000))",0.719,0.01
23,"G[0,0]((Mort > 0.000 -> ICU_Pt_Days = 0.000))","G[0,0]((Mort > 0.000 -> y < 0.000))",0.292,0.03
