,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((LOS > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
1,"G[0,0]((LOS < 0.000 -> TOTAL_PROTEIN = 0.000))","G[0,0]((HEMOGLOBIN > 0.000 -> LOS < 0.000))",0.229,0.01
2,"F[0,0]((death = 0.000 & OXYGEN_SATURATION < 0.000))","F[0,0]((death < 0.000 & y = 0.000))",0.094,0.03
3,"G[0,0]((LOS > 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.333,0.04
4,"G[0,0]((ICU_Pt_Days > 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.284,0.04
5,"G[0,0]((LOS > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
6,"G[0,0]((LOS = 0.000 & CREATININE > 0.000))","G[0,0]((edrk < 0.000 & LOS < 0.000))",0.266,0.01
7,"G[0,0]((LOS = 0.000 -> LOS = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
8,"G[0,0]((LOS = 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
9,"G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | Resp < 0.000))",0.364,0.03
10,"F[0,0]((AF > 0.000 & LOS > 0.000))","F[0,0]((AF > 0.000 & LOS > 0.000))",0.212,0.01
11,"G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | LOS = 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | Resp < 0.000))",0.33,0.03
12,"G[0,0]((edrk = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.307,0.02
13,"F[0,0]((Temp < 0.000 -> OXYGEN_SATURATION > 0.000))","F[0,0]((OXYGEN_SATURATION > 0.000 -> y = 0.000))",0.033,0.03
14,"G[0,0]((LOS < 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.33,0.04
15,"G[0,0]((LOS = 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
16,"F[0,0]((LOS > 0.000 & OXYGEN_SATURATION < 0.000))","F[0,0]((OXYGEN_SATURATION < 0.000 & y = 0.000))",0.192,0.02
17,"G[0,0]((LOS > 0.000 & Pulse < 0.000))","G[0,0]((death < 0.000 & Pulse < 0.000))",0.223,0.02
18,"G[0,0]((hr = 0.000 -> TOTAL_PROTEIN < 0.000))","G[0,0]((hr < 0.000 -> SpO2 > 0.000))",0.26,0.01
19,"F[0,0]((LOS < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
20,"G[0,0]((LOS > 0.000 & LOS > 0.000))","G[0,0]((dfa > 0.000 & LOS > 0.000))",0.189,0.02
21,"G[0,0]((LOS = 0.000 | Resp < 0.000))","G[0,0]((death > 0.000 | Resp < 0.000))",0.33,0.03
22,"G[0,0]((LOS < 0.000 -> TOTAL_PROTEIN < 0.000))","G[0,0]((HEMOGLOBIN > 0.000 -> LOS < 0.000))",0.229,0.01
23,"G[0,0]((ICU_Pt_Days > 0.000 -> LOS = 0.000))","G[0,0]((LOS < 0.000 -> Temp > 0.000))",0.242,0.02
24,"G[0,0]((LOS = 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.33,0.04
25,"G[0,0]((LOS > 0.000 & death = 0.000))","G[0,0]((death < 0.000 & s2_edrk < 0.000))",0.309,0.02
26,"G[0,0]((ICU_Pt_Days > 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
27,"F[0,0]((af > 0.000 -> OXYGEN_SATURATION > 0.000))","F[0,0]((OXYGEN_SATURATION > 0.000 -> y = 0.000))",0.033,0.03
28,"G[0,0]((edrk = 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((edrk < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.307,0.02
29,"G[0,0]((s2_hr = 0.000 & LOS = 0.000))","G[0,0]((LOS < 0.000 & s8_hr > 0.000))",0.266,0.01
30,"G[0,0]((AF > 0.000 & LOS < 0.000))","G[0,0]((hr > 0.000 & LOS < 0.000))",0.266,0.01
31,"G[0,0]((TOTAL_BILIRUBIN < 0.000 -> LOS < 0.000))","G[0,0]((CHLORIDE < 0.000 -> LOS < 0.000))",0.229,0.01
32,"G[0,0]((hr = 0.000 -> LOS < 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.26,0.03
33,"G[0,0]((ICU_Pt_Days < 0.000 | BLOOD_UREA_NITROGEN > 0.000))","G[0,0]((BLOOD_UREA_NITROGEN < 0.000 | ICU_Pt_Days > 0.000))",0.364,0.01
34,"G[0,0]((LOS < 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
