,Rule,Percent Count
0,"((n_evts > 1.056) U[1,1] (n_evts < 3.953))",0.75
1,"((s24_hr = 0.685) U[1,1] (ICU_Pt_Days > 62.571))",0.66
2,"((TOTAL_BILIRUBIN < 8.937) U[1,1] (CALCIUM > 12.595))",0.24
3,"((ICU_Pt_Days > 56.683) U[1,1] (ICU_Pt_Days < 104.002))",0.66
4,"((ICU_Pt_Days > 67.545) U[1,1] (HEMOGLOBIN = 21.777))",0.66
5,"((Mort > 0.549) U[1,1] (n_evts = 3.849))",0.68
6,"((n_evts > 2.502) U[1,1] (tte > 78.535))",0.75
7,"((PCO2 > 69.255) U[1,1] (HEMOGLOBIN = 21.138))",0.17
8,"F[1,1]((s8_edrk = 0.687 & MET > 0.747))",0.20202020202020202
9,"((Mort > 0.795) U[0,1] (y > 0.265))",0.91
10,"((TOTAL_BILIRUBIN < 8.890) U[0,1] (y > 0.180))",0.91
11,"((PCO2 > 73.518) U[1,1] (direct > 0.624))",0.62
12,"((s24_hr = 0.694) U[1,1] (Mort = 0.854))",0.25
13,"((ICU_Pt_Days < 101.258) U[1,1] (death > 0.727))",0.64
14,"((ICU_Pt_Days < 93.857) U[1,1] (CALCIUM > 12.067))",0.28
15,"F[1,1]((s24_edrk < 0.631 -> Glasgow_Coma_Scale_Total > 14.457))",0.1978021978021978
16,"((LOS = 84.613) U[1,1] (n_evts < 4.283))",0.35
17,"((Mort = 0.831) U[1,1] (GLUCOSE < 364.886))",0.25
18,"((ICU_Pt_Days < 106.596) U[1,1] (GLUCOSE < 391.314))",0.28
19,"((Mort = 0.796) U[0,1] (y > 0.202))",0.91
20,"F[1,1]((s24_edrk < 0.595 & Sgy < 0.852))",0.10416666666666667
21,"((LOS > 90.767) U[1,1] (ICU_Pt_Days > 94.836))",0.66
22,"((ICU_Pt_Days = 93.429) U[1,1] (GLUCOSE < 381.785))",0.28
23,"((LOS < 89.653) U[1,1] (CALCIUM > 11.778))",0.35
24,"((s24_hr = 0.670) U[1,1] (ICU_Pt_Days < 100.494))",0.28
25,"((TOTAL_BILIRUBIN < 8.765) U[1,1] (HEMOGLOBIN = 20.451))",0.17
26,"((TOTAL_BILIRUBIN < 7.928) U[1,1] (death > 0.633))",0.64
27,"((ICU_Pt_Days > 79.873) U[1,1] (tte > 67.263))",0.66
28,"((Mort = 0.833) U[1,1] (Mort = 0.795))",0.25
29,"((ICU_Pt_Days = 97.475) U[1,1] (death > 0.772))",0.64
30,"((Mort = 0.766) U[1,1] (death > 0.762))",0.64
31,"G[1,1]((ALBUMIN < 4.501 | Resp < 37.584))",0.29545454545454547
32,"((ICU_Pt_Days > 94.182) U[1,1] (n_evts = 4.128))",0.66
33,"((n_evts > 2.705) U[1,1] (y > 0.754))",0.91
34,"((LOS < 91.173) U[1,1] (HEMOGLOBIN = 19.698))",0.35
35,"((TOTAL_BILIRUBIN < 8.673) U[1,1] (Mort < 0.798))",0.25
36,"((ICU_Pt_Days < 92.702) U[1,1] (tte > 84.416))",0.28
37,"((TOTAL_BILIRUBIN < 8.787) U[1,1] (n_evts > 2.121))",0.75
38,"((Mort > 0.626) U[1,1] (LOS = 94.466))",0.68
39,"((LOS < 96.100) U[1,1] (LOS = 102.445))",0.35
40,"((LOS = 94.227) U[1,1] (direct > 0.678))",0.62
41,"((LOS > 83.961) U[1,1] (n_evts = 4.330))",0.46
42,"((ICU_Pt_Days < 95.135) U[1,1] (LOS = 101.603))",0.35
43,"((ICU_Pt_Days < 95.349) U[1,1] (n_evts < 3.881))",0.28
44,"((Mort = 0.853) U[1,1] (ICU_Pt_Days < 93.823))",0.28
45,"((n_evts > 2.352) U[1,1] (direct > 0.844))",0.75
46,"((ICU_Pt_Days > 82.348) U[1,1] (Mort > 0.794))",0.68
47,"((Mort > 0.633) U[1,1] (ICU_Pt_Days < 100.510))",0.68
48,"((s24_hr = 0.613) U[1,1] (GLUCOSE < 377.248))",0.18
49,"((Mort > 0.677) U[1,1] (n_evts < 4.215))",0.68
50,"((LOS < 97.067) U[1,1] (ICU_Pt_Days > 84.326))",0.66
51,"((s24_hr = 0.632) U[1,1] (HEMOGLOBIN = 20.227))",0.18
52,"((Mort > 0.716) U[1,1] (tte > 78.720))",0.68
53,"((s24_hr = 0.707) U[0,1] (y > 0.229))",0.91
54,"((ICU_Pt_Days = 91.299) U[1,1] (Mort = 0.845))",0.28
55,"((LOS > 81.955) U[1,1] (HEMOGLOBIN = 21.088))",0.46
56,"((PCO2 > 71.023) U[1,1] (ICU_Pt_Days > 65.419))",0.66
57,"((s24_hr = 0.594) U[1,1] (LOS < 99.324))",0.35
58,"((s24_hr = 0.625) U[1,1] (ICU_Pt_Days = 90.786))",0.28
59,"((TOTAL_BILIRUBIN < 8.964) U[1,1] (tte > 65.189))",0.18
60,"((PCO2 > 72.372) U[1,1] (n_evts < 4.067))",0.2
61,"F[1,1]((s8_edrk = 0.540 & Sgy < 0.841))",0.11458333333333333
