,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((CHLORIDE < 0.000 & ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.234,0.01
1,"G[0,0]((Mort > 0.000 -> Sgy > 0.000))","G[0,0]((Mort > 0.000 -> Pulse < 0.000))",0.231,0.01
2,"G[0,0]((Mort = 0.000 -> CALCIUM = 0.000))","G[0,0]((CALCIUM < 0.000 -> Mort < 0.000))",0.26,0.01
3,"G[0,0]((LOS > 0.000 -> MET < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS > 0.000))",0.648,0.02
4,"G[0,0]((LOS < 0.000 -> MET = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
5,"G[0,0]((tte = 0.000 -> y < 0.000))","G[0,0]((tte < 0.000 -> y = 0.000))",0.719,0.06
6,"G[0,0]((LOS > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
7,"G[0,0]((Resp > 0.000 -> MET > 0.000))","G[0,0]((MET > 0.000 -> Resp > 0.000))",0.308,0.01
8,"G[0,0]((n_evts = 0.000 -> direct < 0.000))","G[0,0]((direct < 0.000 -> n_evts < 0.000))",0.677,0.01
9,"G[0,0]((direct < 0.000 -> y = 0.000))","G[0,0]((direct < 0.000 -> y < 0.000))",0.719,0.02
10,"G[0,0]((MET < 0.000 -> Mort = 0.000))","G[0,0]((death > 0.000 -> Mort < 0.000))",0.26,0.02
11,"G[0,0]((CHLORIDE < 0.000 & Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((CHLORIDE < 0.000 & s8_hr > 0.000))",0.021,0.01
12,"G[0,0]((death > 0.000 -> ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 -> n_edrk > 0.000))",0.308,0.02
13,"G[0,0]((direct < 0.000 -> death < 0.000))","G[0,0]((death < 0.000 -> direct < 0.000))",0.281,0.02
14,"G[0,0]((LOS < 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
15,"G[0,0]((direct > 0.000 -> Mort < 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.297,0.03
16,"G[0,0]((ICU_Pt_Days > 0.000 -> ICU_Pt_Days = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> s2_edrk < 0.000))",0.292,0.02
17,"G[0,0]((ICU_Pt_Days > 0.000 -> y = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> y < 0.000))",0.719,0.01
18,"G[0,0]((Mort > 0.000 -> ICU_Pt_Days = 0.000))","G[0,0]((Mort > 0.000 -> y < 0.000))",0.292,0.03
19,"G[0,0]((LOS > 0.000 -> death > 0.000))","G[0,0]((death > 0.000 -> LOS > 0.000))",0.648,0.01
20,"G[0,0]((LOS = 0.000 -> n_evts < 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.677,1.0
21,"G[0,0]((direct > 0.000 -> death = 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.297,0.03
22,"G[0,0]((edrk = 0.000 -> HEMOGLOBIN < 0.000))","G[0,0]((edrk < 0.000 -> ICU_Pt_Days < 0.000))",0.229,0.02
