,LDP Rule,Client Rule,LDP Count,Client Count
0,"F[0,0]((LOS < 0.000 -> POTASSIUM > 0.000))","F[0,0]((LOS < 0.000 -> O2_Flow > 0.000))",0.151,0.01
1,"G[0,0]((LOS > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
2,"F[0,0]((ALBUMIN = 0.000 & tte = 0.000))","F[0,0]((dfa < 0.000 & tte < 0.000))",0.365,0.03
3,"G[0,0]((SBP < 0.000 | death = 0.000))","G[0,0]((death < 0.000 | SBP < 0.000))",0.295,0.01
4,"G[0,0]((LOS > 0.000 | s8_hr > 0.000))","G[0,0]((LOS > 0.000 | s8_hr > 0.000))",0.333,0.01
5,"F[0,0]((WHITE_BLOOD_CELL_COUNT < 0.000 -> Mort < 0.000))","F[0,0]((Mort < 0.000 -> y = 0.000))",0.086,0.06
6,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | y < 0.000))",0.364,0.01
7,"G[0,0]((ICU_Pt_Days > 0.000 | s8_hr > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.262,0.02
8,"G[0,0]((SBP < 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | SBP < 0.000))",0.364,0.01
9,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | y < 0.000))",0.364,0.01
10,"G[0,0]((ICU_Pt_Days < 0.000 -> Resp = 0.000))","G[0,0]((Resp < 0.000 -> SpO2 > 0.000))",0.292,0.03
11,"F[0,0]((LOS = 0.000 -> Mort < 0.000))","F[0,0]((Mort < 0.000 -> y = 0.000))",0.151,0.06
12,"F[0,0]((LOS > 0.000 -> POTASSIUM > 0.000))","F[0,0]((LOS > 0.000 -> MET > 0.000))",0.077,0.01
13,"G[0,0]((PLATELET_COUNT > 0.000 -> Resp = 0.000))","G[0,0]((Resp < 0.000 -> SpO2 > 0.000))",0.198,0.03
14,"F[0,0]((ALBUMIN = 0.000 & LOS > 0.000))","F[0,0]((ALBUMIN < 0.000 & y = 0.000))",0.192,0.03
15,"F[0,0]((LOS < 0.000 -> ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.151,0.04
16,"F[0,0]((PLATELET_COUNT > 0.000 & LOS > 0.000))","F[0,0]((PLATELET_COUNT > 0.000 & y = 0.000))",0.192,0.02
17,"F[0,0]((CHLORIDE < 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
18,"F[0,0]((LOS > 0.000 -> ICU_Pt_Days > 0.000))","F[0,0]((CREATININE > 0.000 -> ICU_Pt_Days > 0.000))",0.099,0.02
19,"G[0,0]((Pulse = 0.000 & PLATELET_COUNT < 0.000))","G[0,0]((PHOSPHORUS > 0.000 & Pulse < 0.000))",0.223,0.01
20,"F[0,0]((LOS < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
21,"G[0,0]((SBP < 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
22,"G[0,0]((ICU_Pt_Days > 0.000 | death = 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.262,0.04
23,"F[0,0]((ICU_Pt_Days < 0.000 -> Mort < 0.000))","F[0,0]((Mort < 0.000 -> y = 0.000))",0.14,0.06
24,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((cosen > 0.000 | ICU_Pt_Days > 0.000))",0.262,0.01
25,"G[0,0]((ICU_Pt_Days > 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
26,"F[0,0]((LOS > 0.000 -> LOS > 0.000))","F[0,0]((lds > 0.000 -> LOS > 0.000))",0.077,0.01
27,"F[0,0]((Mort < 0.000 -> ICU_Pt_Days < 0.000))","F[0,0]((Mort < 0.000 -> y = 0.000))",0.14,0.06
28,"F[0,0]((PLATELET_COUNT > 0.000 & SBP < 0.000))","F[0,0]((SBP < 0.000 & y = 0.000))",0.125,0.03
