,LDP Rule,Client Rule,LDP Count,Client Count
0,"F[0,0]((PLATELET_COUNT = 0.000 -> y < 0.000))","F[0,0]((PLATELET_COUNT < 0.000 -> y > 0.000))",0.72,0.01
1,"G[0,0]((s2_hr < 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
2,"G[0,0]((Mort < 0.000 -> ICU_Pt_Days > 0.000))","G[0,0]((Mort < 0.000 -> n_edrk > 0.000))",0.26,0.02
3,"G[0,0]((ICU_Pt_Days < 0.000 -> SpO2 > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 -> SpO2 > 0.000))",0.292,0.01
4,"G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | Pulse = 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | Pulse < 0.000))",0.286,0.01
5,"G[0,0]((ICU_Pt_Days > 0.000 | Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.284,0.04
6,"G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | af > 0.000))","G[0,0]((af > 0.000 | Glasgow_Coma_Scale_Total > 0.000))",0.286,0.01
7,"G[0,0]((LOS > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
8,"G[0,0]((LOS = 0.000 -> LOS = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
9,"G[0,0]((LOS > 0.000 | Pulse = 0.000))","G[0,0]((AF > 0.000 | LOS > 0.000))",0.333,0.02
10,"G[0,0]((Mort < 0.000 -> GLUCOSE = 0.000))","G[0,0]((GLUCOSE < 0.000 -> Mort < 0.000))",0.26,0.01
11,"G[0,0]((LOS = 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
12,"G[0,0]((ICU_Pt_Days = 0.000 -> LOS < 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.292,0.03
13,"G[0,0]((ICU_Pt_Days < 0.000 -> GLUCOSE = 0.000))","G[0,0]((direct < 0.000 -> ICU_Pt_Days < 0.000))",0.292,0.02
14,"G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | Resp < 0.000))",0.364,0.03
15,"F[0,0]((O2_Flow > 0.000 -> LOS < 0.000))","F[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> O2_Flow > 0.000))",0.151,0.04
16,"G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | LOS = 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | Resp < 0.000))",0.33,0.03
17,"G[0,0]((LOS < 0.000 | Pulse = 0.000))","G[0,0]((LOS < 0.000 | Pulse < 0.000))",0.33,0.01
18,"G[0,0]((LOS = 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
19,"G[0,0]((LOS < 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
20,"G[0,0]((s2_hr < 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
21,"G[0,0]((n_evts = 0.000 -> ICU_Pt_Days > 0.000))","G[0,0]((MET < 0.000 -> n_evts < 0.000))",0.677,0.02
22,"G[0,0]((s2_hr < 0.000 | af > 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.214,0.03
23,"G[0,0]((LOS = 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
24,"F[0,0]((direct < 0.000 -> LOS < 0.000))","F[0,0]((direct < 0.000 -> y = 0.000))",0.151,0.04
