,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((CALCIUM < 0.000 -> LOS > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS > 0.000))",0.648,0.02
1,"G[0,0]((ICU_Pt_Days > 0.000 | s8_edrk = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s8_edrk < 0.000))",0.262,0.01
2,"G[0,0]((n_evts = 0.000 | MAGNESIUM < 0.000))","G[0,0]((MAGNESIUM < 0.000 | n_evts < 0.000))",0.443,0.01
3,"G[0,0]((LOS > 0.000 | OXYGEN_SATURATION > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 | LOS > 0.000))",0.333,0.01
4,"G[0,0]((BLOOD_UREA_NITROGEN < 0.000 & s24_edrk > 0.000))","G[0,0]((s24_edrk > 0.000 & s24_hr < 0.000))",0.189,0.01
5,"G[0,0]((TOTAL_BILIRUBIN = 0.000 -> LOS < 0.000))","G[0,0]((CHLORIDE < 0.000 -> LOS < 0.000))",0.229,0.01
6,"G[0,0]((LOS > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
7,"G[0,0]((LOS > 0.000 -> AF > 0.000))","G[0,0]((AF > 0.000 -> LOS > 0.000))",0.648,0.01
8,"F[0,0]((PHOSPHORUS < 0.000 | Temp < 0.000))","F[0,0]((O2_Flow > 0.000 | PHOSPHORUS < 0.000))",0.022,0.01
9,"F[0,0]((SpO2 = 0.000 & CO2 = 0.000))","F[0,0]((O2_Flow > 0.000 & SpO2 < 0.000))",0.115,0.02
10,"G[0,0]((Temp < 0.000 | s8_edrk = 0.000))","G[0,0]((s24_edrk < 0.000 | s8_edrk < 0.000))",0.205,0.02
11,"F[0,0]((MAGNESIUM = 0.000 -> Pulse < 0.000))","F[0,0]((MAGNESIUM < 0.000 -> PHOSPHORUS > 0.000))",0.022,0.01
12,"G[0,0]((LOS = 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
13,"G[0,0]((LOS < 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
14,"G[0,0]((ICU_Pt_Days > 0.000 | OXYGEN_SATURATION > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | lds > 0.000))",0.262,0.01
15,"F[0,0]((s8_edrk > 0.000 & SBP < 0.000))","F[0,0]((Mort > 0.000 & SBP < 0.000))",0.125,0.02
16,"G[0,0]((SBP > 0.000 -> AF > 0.000))","G[0,0]((AF > 0.000 -> y < 0.000))",0.264,0.04
17,"F[0,0]((s8_hr > 0.000 -> Pulse < 0.000))","F[0,0]((s8_hr > 0.000 -> y = 0.000))",0.022,0.01
18,"G[0,0]((LOS > 0.000 | s8_edrk = 0.000))","G[0,0]((LOS > 0.000 | s8_edrk < 0.000))",0.333,0.01
19,"G[0,0]((SBP > 0.000 -> LOS > 0.000))","G[0,0]((LOS > 0.000 -> SBP > 0.000))",0.648,0.01
20,"G[0,0]((LOS = 0.000 | MAGNESIUM < 0.000))","G[0,0]((LOS < 0.000 | srr < 0.000))",0.33,0.01
21,"F[0,0]((CHLORIDE = 0.000 | HEMOGLOBIN > 0.000))","F[0,0]((CHLORIDE < 0.000 | WHITE_BLOOD_CELL_COUNT > 0.000))",0.044,0.01
22,"G[0,0]((n_evts = 0.000 | LOS < 0.000))","G[0,0]((LOS < 0.000 | n_evts < 0.000))",0.443,0.01
23,"G[0,0]((LOS < 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
24,"F[0,0]((SpO2 = 0.000 & SBP < 0.000))","F[0,0]((SBP < 0.000 & y = 0.000))",0.125,0.03
25,"G[0,0]((TOTAL_BILIRUBIN = 0.000 -> hr = 0.000))","G[0,0]((CO2 > 0.000 -> hr < 0.000))",0.26,0.01
26,"F[0,0]((GLUCOSE < 0.000 & SBP < 0.000))","F[0,0]((af < 0.000 & SBP < 0.000))",0.125,0.01
27,"G[0,0]((LOS > 0.000 -> LOS > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS > 0.000))",0.648,0.02
28,"G[0,0]((LOS < 0.000 -> ALKALINE_PHOSPHATASE < 0.000))","G[0,0]((HEMOGLOBIN > 0.000 -> LOS < 0.000))",0.229,0.01
29,"G[0,0]((LOS < 0.000 -> LOS < 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
30,"G[0,0]((LOS < 0.000 -> LOS = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
31,"G[0,0]((LOS > 0.000 -> LOS = 0.000))","G[0,0]((LOS > 0.000 -> n_evts < 0.000))",0.648,0.04
32,"G[0,0]((LOS < 0.000 -> hr = 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.26,0.03
33,"G[0,0]((n_evts = 0.000 | OXYGEN_SATURATION > 0.000))","G[0,0]((BLOOD_UREA_NITROGEN > 0.000 | n_evts < 0.000))",0.443,0.01
34,"G[0,0]((LOS = 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
35,"G[0,0]((SBP > 0.000 -> LOS < 0.000))","G[0,0]((LOS > 0.000 -> SBP < 0.000))",0.253,0.01
36,"G[0,0]((LOS = 0.000 | OXYGEN_SATURATION > 0.000))","G[0,0]((AF > 0.000 | LOS < 0.000))",0.33,0.01
37,"F[0,0]((s8_hr > 0.000 -> POTASSIUM > 0.000))","F[0,0]((s8_hr > 0.000 -> y = 0.000))",0.022,0.01
38,"G[0,0]((TOTAL_BILIRUBIN = 0.000 -> AF > 0.000))","G[0,0]((AF > 0.000 -> MET < 0.000))",0.264,0.01
39,"G[0,0]((LOS > 0.000 | LOS < 0.000))","G[0,0]((CO2 > 0.000 | LOS < 0.000))",0.333,0.02
40,"G[0,0]((Temp < 0.000 | MAGNESIUM < 0.000))","G[0,0]((direct < 0.000 | Temp < 0.000))",0.205,0.02
41,"G[0,0]((LOS < 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
42,"F[0,0]((PHOSPHORUS < 0.000 | HEMOGLOBIN > 0.000))","F[0,0]((O2_Flow > 0.000 | PHOSPHORUS < 0.000))",0.031,0.01
43,"G[0,0]((ICU_Pt_Days > 0.000 | LOS < 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.33,0.03
44,"G[0,0]((LOS < 0.000 -> AF > 0.000))","G[0,0]((AF > 0.000 -> y < 0.000))",0.264,0.04
45,"G[0,0]((BLOOD_UREA_NITROGEN < 0.000 & AF < 0.000))","G[0,0]((AF < 0.000 & s2_hr > 0.000))",0.181,0.01
46,"G[0,0]((TOTAL_BILIRUBIN = 0.000 -> LOS > 0.000))","G[0,0]((death > 0.000 -> LOS > 0.000))",0.648,0.01
