,Rule,Percent Count
0,"((n_evts > 0.822) U[1,1] (n_evts < 3.957))",0.75
1,"((ICU_Pt_Days > 58.267) U[1,1] (ICU_Pt_Days < 100.222))",0.66
2,"((y > 0.673) U[1,1] (ICU_Pt_Days > 78.366))",0.91
3,"((n_evts > 1.401) U[1,1] (tte > 59.857))",0.75
4,"((Pulse = 324.201) U[1,1] (tte > 60.998))",0.2
5,"((Mort > 0.841) U[0,1] (y > 0.256))",0.91
6,"((Mort < 0.819) U[1,1] (s24_edrk > 0.761))",0.25
7,"((TROPONIN_I > 21.123) U[1,1] (LOS = 92.707))",0.35
8,"((ICU_Pt_Days < 104.600) U[1,1] (death > 0.569))",0.64
9,"((ICU_Pt_Days > 61.526) U[1,1] (s8_hr = 0.619))",0.66
10,"((ICU_Pt_Days > 86.608) U[1,1] (MET < 0.839))",0.66
11,"((LOS = 94.000) U[1,1] (n_evts < 4.145))",0.35
12,"((Mort = 0.821) U[0,1] (y > 0.199))",0.91
13,"((LOS > 107.578) U[1,1] (ICU_Pt_Days > 85.821))",0.66
14,"((Mort < 0.822) U[1,1] (LOS = 99.981))",0.35
15,"((n_evts > 1.391) U[1,1] (s8_hr = 0.637))",0.75
16,"((Mort = 0.786) U[1,1] (s24_edrk > 0.685))",0.25
17,"((tte > 68.827) U[1,1] (ICU_Pt_Days = 86.367))",0.28
18,"((Mort = 0.826) U[1,1] (Mort = 0.872))",0.25
19,"((ICU_Pt_Days > 55.139) U[1,1] (tte > 83.087))",0.66
20,"((ICU_Pt_Days = 98.248) U[1,1] (death > 0.606))",0.64
21,"((TROPONIN_I > 20.155) U[1,1] (Mort < 0.800))",0.25
22,"((Mort = 0.804) U[1,1] (death > 0.622))",0.64
23,"G[1,1]((death = 0.821 | s2_hr < 0.621))",0.26136363636363635
24,"((TROPONIN_I > 20.106) U[1,1] (s24_edrk > 0.640))",0.18
25,"((Mort = 0.796) U[1,1] (MET < 0.919))",0.25
26,"((n_evts > 2.379) U[1,1] (y > 0.727))",0.91
27,"F[1,1]((death = 0.814 -> WHITE_BLOOD_CELL_COUNT = 23.059))",0.16129032258064516
28,"G[1,1]((LOS > 107.119 & Temp > 45.461))",0.18947368421052632
29,"G[1,1]((death = 0.815 | s8_edrk = 0.682))",0.26136363636363635
30,"((ICU_Pt_Days < 95.654) U[1,1] (tte > 70.461))",0.28
31,"((Mort < 0.808) U[1,1] (ICU_Pt_Days = 91.988))",0.28
32,"((Mort > 0.690) U[1,1] (LOS = 105.785))",0.68
33,"((LOS < 82.519) U[1,1] (LOS = 102.136))",0.35
34,"((n_evts < 3.792) U[1,1] (s24_edrk > 0.622))",0.2
35,"((ICU_Pt_Days < 101.012) U[1,1] (MET < 0.828))",0.28
36,"((LOS < 96.443) U[1,1] (s8_hr = 0.716))",0.35
37,"((Pulse = 346.052) U[1,1] (Mort > 0.539))",0.68
38,"((ICU_Pt_Days < 100.801) U[1,1] (LOS = 99.638))",0.35
39,"((Pulse = 342.077) U[1,1] (Mort < 0.798))",0.25
40,"((ICU_Pt_Days < 101.869) U[1,1] (n_evts < 4.225))",0.28
41,"((Mort = 0.844) U[1,1] (ICU_Pt_Days < 100.512))",0.28
42,"G[1,1]((s8_hr < 0.559 -> LACTIC_ACID < 3.930))",0.09375
43,"((ICU_Pt_Days > 60.580) U[1,1] (Mort > 0.833))",0.68
44,"((Mort > 0.568) U[1,1] (ICU_Pt_Days < 100.496))",0.68
45,"((Mort > 0.678) U[1,1] (n_evts < 4.260))",0.68
46,"((LOS < 101.590) U[1,1] (ICU_Pt_Days > 65.285))",0.66
47,"((tte > 73.099) U[1,1] (n_evts > 2.144))",0.75
48,"((Mort > 0.536) U[1,1] (tte > 73.341))",0.68
49,"((TROPONIN_I > 17.602) U[1,1] (MET < 0.845))",0.23
50,"((ICU_Pt_Days < 93.108) U[1,1] (s8_hr = 0.595))",0.28
51,"F[1,1]((CO2 < 41.652 & Sgy < 0.858))",0.11458333333333333
52,"((ICU_Pt_Days = 92.994) U[1,1] (Mort = 0.826))",0.28
53,"((n_evts < 4.321) U[0,1] (y > 0.195))",0.91
54,"G[1,1]((n_evts < 3.405 | s2_hr < 0.722))",0.4431818181818182
55,"F[1,1]((SODIUM > 181.668 & Sgy < 0.805))",0.0707070707070707
56,"G[1,1]((LOS > 102.455 & ICU_Pt_Days < 98.701))",0.23404255319148937
57,"((y > 0.187) U[0,1] (Mort < 0.793))",0.91
58,"((ICU_Pt_Days < 97.176) U[1,1] (s24_edrk > 0.653))",0.28
59,"((Mort < 0.865) U[1,1] (Mort < 0.898))",0.25
60,"((ICU_Pt_Days < 91.569) U[1,1] (ICU_Pt_Days = 103.734))",0.28
61,"((Mort > 0.524) U[1,1] (s8_hr = 0.787))",0.68
62,"((Mort > 0.564) U[1,1] (LOS < 93.826))",0.68
63,"((TROPONIN_I > 19.434) U[1,1] (ICU_Pt_Days > 76.842))",0.66
64,"((tte > 83.112) U[1,2] (LOS < 76.369))",0.35
65,"((ICU_Pt_Days = 95.505) U[1,1] (n_evts < 3.799))",0.28
66,"((TROPONIN_I > 18.024) U[1,1] (LOS < 92.369))",0.35
67,"((n_evts < 4.212) U[1,1] (LOS = 94.353))",0.35
68,"((Mort = 0.673) U[1,1] (Mort > 0.886))",0.68
69,"((Mort = 0.836) U[1,1] (n_evts < 3.456))",0.25
70,"((y > 0.239) U[0,1] (ICU_Pt_Days < 104.166))",0.91
71,"((n_evts > 1.314) U[1,1] (LOS < 103.345))",0.75
72,"((LOS > 89.905) U[1,1] (s24_edrk > 0.475))",0.46
73,"G[1,1]((s2_hr = 0.705 -> LACTIC_ACID < 4.263))",0.052083333333333336
74,"G[1,1]((ALKALINE_PHOSPHATASE > 350.449 | s8_edrk = 0.788))",0.125
75,"((Mort > 0.736) U[1,1] (LOS > 87.011))",0.68
76,"((y > 0.183) U[0,1] (tte > 79.204))",0.91
77,"((ICU_Pt_Days > 71.103) U[1,1] (ICU_Pt_Days > 106.086))",0.66
78,"((LOS < 96.673) U[1,1] (s24_edrk > 0.574))",0.35
79,"((Mort < 0.846) U[1,1] (MET < 0.901))",0.25
80,"((y > 0.183) U[0,1] (n_evts < 4.506))",0.91
81,"((LOS < 97.307) U[1,1] (death > 0.713))",0.64
82,"((n_evts < 4.145) U[1,1] (tte > 73.540))",0.2
83,"((LOS = 89.223) U[1,1] (death > 0.676))",0.64
84,"((Mort = 0.847) U[1,1] (ICU_Pt_Days > 83.092))",0.66
85,"((LOS < 56.842) U[1,1] (LOS > 106.442))",0.46
86,"((Mort < 0.816) U[1,1] (n_evts > 2.743))",0.75
87,"((ICU_Pt_Days = 102.901) U[0,1] (y > 0.244))",0.91
88,"((y > 0.202) U[0,1] (death > 0.818))",0.91
89,"((LOS = 96.524) U[1,1] (Mort > 0.551))",0.68
90,"((ICU_Pt_Days = 100.790) U[1,1] (LOS = 92.951))",0.35
91,"((Mort = 0.833) U[1,1] (LOS > 92.844))",0.46
92,"((ICU_Pt_Days > 82.016) U[1,1] (Mort < 0.850))",0.66
93,"((Mort = 0.823) U[1,1] (tte > 75.157))",0.25
94,"((Pulse = 341.512) U[1,1] (LOS > 81.505))",0.46
95,"((TROPONIN_I > 20.863) U[1,1] (tte > 74.039))",0.18
96,"((n_evts > 1.939) U[1,1] (death > 0.921))",0.75
97,"((LOS > 99.339) U[0,1] (y > 0.601))",0.91
98,"((ICU_Pt_Days > 75.969) U[1,1] (LOS = 96.808))",0.66
99,"((TROPONIN_I > 19.321) U[1,1] (Mort = 0.870))",0.25
100,"((LOS > 96.174) U[1,1] (death > 0.673))",0.64
101,"((n_evts < 3.739) U[1,1] (n_evts < 4.357))",0.2
102,"((n_evts < 4.117) U[1,1] (Mort < 0.821))",0.25
103,"F[1,1]((death < 0.860 -> dfa < 4.050))",0.16129032258064516
104,"((n_evts < 4.432) U[1,1] (death > 0.615))",0.64
105,"((n_evts > 1.400) U[1,1] (Mort > 0.828))",0.75
106,"F[1,1]((death = 0.843 -> dfa < 4.272))",0.16129032258064516
107,"((y > 0.254) U[0,1] (MET < 0.848))",0.91
108,"((LOS = 86.528) U[1,1] (LOS = 103.574))",0.35
109,"((Mort > 0.809) U[1,1] (n_evts > 2.701))",0.75
110,"((TROPONIN_I > 19.199) U[1,1] (LOS > 85.173))",0.46
111,"((TROPONIN_I > 19.138) U[1,1] (ICU_Pt_Days = 86.156))",0.28
112,"((LOS = 90.058) U[1,1] (s24_edrk > 0.606))",0.35
113,"((ICU_Pt_Days > 79.586) U[1,1] (death > 0.801))",0.66
114,"((TROPONIN_I > 20.906) U[0,1] (y > 0.195))",0.91
115,"((TROPONIN_I > 20.352) U[1,1] (n_evts > 1.483))",0.75
116,"((ICU_Pt_Days > 38.533) U[1,1] (ICU_Pt_Days = 98.499))",0.66
117,"((n_evts > 2.881) U[1,1] (ICU_Pt_Days = 97.466))",0.75
118,"((ICU_Pt_Days = 33.648) U[1,1] (ICU_Pt_Days > 99.338))",0.66
119,"((ICU_Pt_Days = 93.304) U[1,1] (Mort < 0.826))",0.28
120,"((y > 0.168) U[0,1] (y > 0.840))",0.91
121,"((ICU_Pt_Days = 94.074) U[1,1] (LOS < 95.347))",0.35
122,"((LOS > 63.798) U[1,1] (LOS < 102.804))",0.46
123,"((LOS > 83.912) U[1,1] (ICU_Pt_Days = 100.560))",0.46
124,"((ICU_Pt_Days > 50.489) U[1,1] (n_evts < 3.904))",0.66
125,"((Pulse = 294.402) U[1,1] (MET < 0.868))",0.23
126,"((tte > 72.874) U[1,1] (MET < 0.835))",0.23
127,"((y > 0.256) U[0,1] (ICU_Pt_Days = 100.244))",0.91
128,"((Mort = 0.836) U[1,1] (s8_hr = 0.625))",0.25
129,"((LOS > 85.151) U[1,1] (ICU_Pt_Days < 95.069))",0.46
130,"((tte > 70.129) U[1,1] (LOS > 95.909))",0.46
131,"((n_evts > 1.930) U[1,1] (s24_edrk > 0.654))",0.75
132,"((Mort > 0.795) U[1,1] (ICU_Pt_Days > 79.029))",0.68
133,"F[1,1]((SODIUM > 186.169 & Resp > 42.825))",0.10101010101010101
134,"((LOS > 96.119) U[1,1] (Mort > 0.660))",0.68
135,"((n_evts < 3.745) U[1,1] (LOS < 104.405))",0.35
136,"((Mort > 0.584) U[1,1] (ICU_Pt_Days = 95.411))",0.68
137,"((LOS > 87.083) U[1,1] (s8_hr = 0.601))",0.46
138,"((LOS < 103.486) U[1,1] (Mort = 0.851))",0.35
139,"((tte > 64.535) U[1,1] (s8_hr = 0.534))",0.21
140,"F[1,1]((CO2 < 43.567 & Resp > 37.947))",0.11458333333333333
141,"((ICU_Pt_Days = 100.006) U[1,1] (s8_hr = 0.619))",0.28
142,"((Mort > 0.519) U[1,1] (death > 0.829))",0.68
143,"((Mort > 0.639) U[1,1] (Mort < 0.702))",0.68
144,"((n_evts > 2.376) U[1,1] (Mort < 0.891))",0.75
145,"((LOS < 92.276) U[1,2] (tte > 76.365))",0.35
146,"((LOS = 99.244) U[1,1] (ICU_Pt_Days = 89.130))",0.35
147,"((LOS > 90.691) U[1,1] (n_evts < 3.939))",0.46
148,"G[1,1]((ALKALINE_PHOSPHATASE > 337.868 | s2_hr < 0.653))",0.06818181818181818
149,"((Pulse = 336.005) U[1,1] (s8_hr = 0.625))",0.21
150,"G[1,1]((n_evts < 3.532 | s8_edrk = 0.677))",0.4431818181818182
151,"((LOS < 93.330) U[1,1] (MET < 0.886))",0.35
152,"((n_evts < 3.978) U[1,1] (ICU_Pt_Days < 95.597))",0.28
153,"((y > 0.315) U[0,1] (LOS = 100.702))",0.91
154,"((LOS < 103.571) U[1,1] (n_evts > 1.602))",0.75
155,"((n_evts > 1.580) U[1,1] (MET < 0.884))",0.75
156,"((tte > 72.128) U[1,2] (death > 0.700))",0.64
157,"((Mort > 0.488) U[1,1] (s24_edrk > 0.537))",0.68
158,"((tte > 74.270) U[1,1] (ICU_Pt_Days > 62.184))",0.66
159,"((Mort > 0.616) U[1,1] (Mort = 0.831))",0.68
160,"F[1,1]((death < 0.853 -> WHITE_BLOOD_CELL_COUNT = 20.774))",0.16129032258064516
161,"((n_evts > 1.612) U[1,1] (n_evts > 4.486))",0.75
162,"((n_evts > 2.360) U[1,1] (Mort = 0.855))",0.75
163,"((Mort = 0.820) U[1,1] (ICU_Pt_Days = 91.764))",0.28
164,"((ICU_Pt_Days = 106.977) U[1,1] (n_evts > 1.441))",0.75
165,"((LOS = 45.876) U[1,1] (LOS > 103.305))",0.46
166,"((Mort = 0.876) U[1,1] (LOS = 95.246))",0.35
167,"((ICU_Pt_Days > 69.272) U[1,1] (Mort = 0.844))",0.66
168,"((LOS > 100.046) U[1,1] (Mort = 0.863))",0.46
169,"((n_evts > 3.066) U[1,1] (ICU_Pt_Days > 99.287))",0.75
170,"((LOS < 95.247) U[1,1] (n_evts < 3.947))",0.35
171,"((LOS > 97.342) U[1,1] (n_evts > 2.418))",0.75
172,"((ICU_Pt_Days > 84.986) U[1,1] (y > 0.679))",0.91
173,"((Mort < 0.839) U[1,1] (n_evts < 4.223))",0.25
174,"((tte > 76.772) U[1,2] (LOS = 93.763))",0.35
175,"((TROPONIN_I > 19.533) U[1,1] (n_evts < 3.913))",0.2
176,"((Mort < 0.634) U[1,1] (Mort > 0.848))",0.68
177,"((ICU_Pt_Days = 101.344) U[1,1] (tte > 62.133))",0.28
178,"((Mort = 0.820) U[1,1] (Mort < 0.874))",0.25
179,"((Pulse = 309.848) U[0,1] (y > 0.183))",0.91
180,"G[1,1]((s2_hr = 0.693 -> O2_Flow = 8.000))",0.3020833333333333
181,"((Pulse = 358.793) U[1,1] (Mort = 0.819))",0.25
182,"((n_evts < 1.752) U[1,1] (n_evts > 4.428))",0.75
183,"((Mort < 0.835) U[1,1] (ICU_Pt_Days < 90.133))",0.28
184,"((n_evts > 1.932) U[1,1] (LOS = 99.038))",0.75
185,"((n_evts < 4.011) U[1,1] (s8_hr = 0.634))",0.21
186,"((Mort > 0.602) U[1,1] (MET < 0.874))",0.68
187,"((n_evts < 4.214) U[1,1] (ICU_Pt_Days > 59.495))",0.66
188,"((n_evts < 3.678) U[1,1] (MET < 0.868))",0.23
189,"((Mort < 0.796) U[1,1] (LOS > 86.030))",0.46
190,"((ICU_Pt_Days > 68.570) U[1,1] (LOS < 100.113))",0.66
191,"((y > 0.247) U[0,1] (Mort > 0.865))",0.91
192,"((y > 0.183) U[0,1] (s24_edrk > 0.745))",0.91
193,"((LOS < 108.180) U[0,1] (y > 0.257))",0.91
194,"((n_evts < 4.186) U[1,1] (Mort = 0.808))",0.25
195,"((ICU_Pt_Days < 100.071) U[1,1] (Mort > 0.568))",0.68
196,"((Mort = 0.890) U[1,1] (LOS < 95.214))",0.35
197,"((TROPONIN_I > 20.049) U[1,1] (s8_hr = 0.658))",0.21
198,"((Pulse = 314.523) U[1,1] (s24_edrk > 0.582))",0.2
199,"((y > 0.195) U[0,1] (Mort = 0.806))",0.91
200,"((LOS = 87.682) U[1,1] (ICU_Pt_Days > 75.557))",0.66
201,"G[1,1]((CO2 < 44.142 & ICU_Pt_Days < 90.332))",0.23404255319148937
202,"((LOS = 80.058) U[1,1] (Mort = 0.821))",0.35
203,"G[1,1]((s8_hr < 0.548 -> O2_Flow = 7.134))",0.3020833333333333
204,"((Mort = 0.806) U[1,1] (n_evts > 2.155))",0.75
205,"((tte > 73.136) U[1,1] (n_evts < 3.884))",0.2
206,"((LOS < 97.081) U[1,1] (LOS < 102.136))",0.35
207,"((Mort < 0.865) U[1,1] (s8_hr = 0.617))",0.25
208,"((LOS = 95.105) U[1,1] (LOS < 97.850))",0.35
209,"((tte > 64.476) U[1,1] (tte > 79.818))",0.18
210,"((y > 0.179) U[0,1] (s8_hr = 0.686))",0.91
211,"((y > 0.383) U[0,1] (LOS < 99.912))",0.91
212,"((ICU_Pt_Days < 21.400) U[1,1] (ICU_Pt_Days > 98.603))",0.66
213,"((n_evts > 2.227) U[1,1] (LOS > 93.011))",0.75
214,"((LOS < 99.021) U[1,1] (ICU_Pt_Days < 94.969))",0.35
215,"((tte > 74.706) U[0,1] (y > 0.195))",0.91
216,"((Mort < 0.835) U[0,1] (y > 0.180))",0.91
217,"((n_evts < 4.238) U[1,1] (LOS > 104.675))",0.46
218,"((Pulse = 316.520) U[1,1] (n_evts > 1.617))",0.75
219,"((Pulse = 314.012) U[1,1] (LOS < 91.723))",0.35
220,"((ICU_Pt_Days < 97.500) U[0,1] (y > 0.333))",0.91
221,"((tte > 68.675) U[1,1] (s24_edrk > 0.688))",0.18
222,"((tte > 76.239) U[1,1] (ICU_Pt_Days < 97.682))",0.28
223,"((ICU_Pt_Days = 90.132) U[1,1] (ICU_Pt_Days < 101.543))",0.28
224,"((ICU_Pt_Days = 108.243) U[1,1] (MET < 0.884))",0.28
225,"((y > 0.776) U[1,1] (n_evts > 2.077))",0.91
226,"((y > 0.602) U[0,1] (LOS > 102.685))",0.91
227,"((LOS = 98.878) U[1,1] (MET < 0.771))",0.35
228,"((Pulse = 343.257) U[1,1] (death > 0.624))",0.64
229,"((Mort < 0.798) U[1,1] (Mort = 0.892))",0.25
230,"((ICU_Pt_Days > 72.913) U[1,1] (LOS > 98.232))",0.66
231,"((Pulse = 337.836) U[1,1] (ICU_Pt_Days < 104.520))",0.28
232,"((LOS = 105.155) U[0,1] (y > 0.275))",0.91
233,"((ICU_Pt_Days < 102.685) U[1,1] (Mort = 0.826))",0.28
234,"((tte > 64.002) U[1,1] (Mort > 0.506))",0.68
