,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((LOS > 0.000 | PHOSPHORUS < 0.000))","G[0,0]((LOS > 0.000 | PHOSPHORUS > 0.000))",0.333,0.02
1,"G[0,0]((LOS = 0.000 -> s24_hr < 0.000))","G[0,0]((LOS < 0.000 -> y = 0.000))",0.229,0.02
2,"G[0,0]((LOS = 0.000 | s8_hr = 0.000))","G[0,0]((LOS < 0.000 | s8_hr < 0.000))",0.33,0.02
3,"F[0,0]((srr = 0.000 & s8_edrk < 0.000))","F[0,0]((Resp < 0.000 & s8_edrk < 0.000))",0.115,0.01
4,"G[0,0]((LOS < 0.000 | PHOSPHORUS < 0.000))","G[0,0]((LOS < 0.000 | s24_edrk < 0.000))",0.33,0.02
5,"F[0,0]((srr = 0.000 & LOS > 0.000))","F[0,0]((LOS > 0.000 & s8_edrk > 0.000))",0.192,0.02
6,"G[0,0]((ALT_GPT < 0.000 & Mort < 0.000))","G[0,0]((Mort < 0.000 & n_evts < 0.000))",0.266,0.01
7,"G[0,0]((LOS = 0.000 -> WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((LOS < 0.000 -> y = 0.000))",0.229,0.02
8,"G[0,0]((SODIUM > 0.000 | s8_hr = 0.000))","G[0,0]((s8_hr > 0.000 | SODIUM < 0.000))",0.214,0.01
9,"F[0,0]((CREATININE > 0.000 & LOS = 0.000))","F[0,0]((CREATININE > 0.000 & direct > 0.000))",0.343,0.03
10,"F[0,0]((MAGNESIUM < 0.000 & LOS < 0.000))","F[0,0]((direct > 0.000 & LOS < 0.000))",0.146,0.01
11,"F[0,0]((MAGNESIUM < 0.000 & s8_edrk < 0.000))","F[0,0]((MET < 0.000 & s8_edrk < 0.000))",0.115,0.01
12,"G[0,0]((ICU_Pt_Days > 0.000 -> s24_hr < 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> s24_hr < 0.000))",0.242,0.01
13,"G[0,0]((ALT_GPT < 0.000 & LOS < 0.000))","G[0,0]((LOS < 0.000 & SBP > 0.000))",0.266,0.01
14,"G[0,0]((ALT_GPT < 0.000 & ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 & WHITE_BLOOD_CELL_COUNT > 0.000))",0.234,0.01
15,"G[0,0]((Mort = 0.000 | s8_hr = 0.000))","G[0,0]((Mort < 0.000 | O2_Flow > 0.000))",0.341,0.02
16,"F[0,0]((srr = 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
17,"G[0,0]((ICU_Pt_Days = 0.000 | PHOSPHORUS < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.364,0.02
18,"G[0,0]((Mort > 0.000 -> s24_hr < 0.000))","G[0,0]((Mort > 0.000 -> n_edrk > 0.000))",0.231,0.02
19,"G[0,0]((HEMOGLOBIN = 0.000 -> WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((CREATININE > 0.000 -> HEMOGLOBIN < 0.000))",0.229,0.02
20,"G[0,0]((ALT_GPT < 0.000 & ICU_Pt_Days = 0.000))","G[0,0]((ICU_Pt_Days < 0.000 & WHITE_BLOOD_CELL_COUNT > 0.000))",0.234,0.01
21,"G[0,0]((HEMOGLOBIN = 0.000 | s8_hr = 0.000))","G[0,0]((LOS < 0.000 | s8_hr < 0.000))",0.17,0.02
22,"F[0,0]((srr = 0.000 & af > 0.000))","F[0,0]((af > 0.000 & srr < 0.000))",0.283,0.01
23,"F[0,0]((CREATININE > 0.000 & s8_edrk < 0.000))","F[0,0]((CREATININE > 0.000 & direct > 0.000))",0.343,0.03
24,"G[0,0]((LOS < 0.000 | s8_hr = 0.000))","G[0,0]((LOS < 0.000 | s8_hr < 0.000))",0.33,0.02
25,"G[0,0]((LOS > 0.000 -> s24_hr < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS > 0.000))",0.648,0.02
26,"G[0,0]((ICU_Pt_Days = 0.000 -> WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((ICU_Pt_Days < 0.000 -> s8_edrk > 0.000))",0.292,0.02
27,"F[0,0]((CREATININE > 0.000 & af > 0.000))","F[0,0]((BLOOD_UREA_NITROGEN < 0.000 & CREATININE > 0.000))",0.343,0.74
28,"F[0,0]((MAGNESIUM < 0.000 & CO2 = 0.000))","F[0,0]((CO2 < 0.000 & y = 0.000))",0.115,0.02
29,"G[0,0]((ALT_GPT < 0.000 & SODIUM > 0.000))","G[0,0]((O2_Flow < 0.000 & SODIUM > 0.000))",0.042,0.01
30,"F[0,0]((MAGNESIUM < 0.000 & LOS > 0.000))","F[0,0]((af < 0.000 & LOS > 0.000))",0.192,0.01
31,"F[0,0]((srr = 0.000 & CO2 = 0.000))","F[0,0]((CO2 < 0.000 & y = 0.000))",0.115,0.02
32,"G[0,0]((ALT_GPT < 0.000 & LOS > 0.000))","G[0,0]((cosen > 0.000 & LOS > 0.000))",0.189,0.01
33,"G[0,0]((LOS = 0.000 | PHOSPHORUS < 0.000))","G[0,0]((LOS < 0.000 | s24_edrk < 0.000))",0.33,0.02
34,"G[0,0]((Glasgow_Coma_Scale_Total < 0.000 | PHOSPHORUS < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 | Temp > 0.000))",0.284,0.02
35,"G[0,0]((HEMOGLOBIN = 0.000 | PHOSPHORUS < 0.000))","G[0,0]((HEMOGLOBIN < 0.000 | SpO2 < 0.000))",0.193,0.02
36,"G[0,0]((LOS > 0.000 -> WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((cosen > 0.000 -> LOS > 0.000))",0.648,0.02
37,"F[0,0]((MAGNESIUM < 0.000 & LOS = 0.000))","F[0,0]((direct > 0.000 & LOS < 0.000))",0.146,0.01
38,"G[0,0]((ICU_Pt_Days < 0.000 -> WHITE_BLOOD_CELL_COUNT = 0.000))","G[0,0]((ICU_Pt_Days < 0.000 -> s8_edrk > 0.000))",0.292,0.02
39,"G[0,0]((ICU_Pt_Days < 0.000 | s8_hr = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
40,"G[0,0]((Mort = 0.000 | PHOSPHORUS < 0.000))","G[0,0]((CREATININE < 0.000 | Mort < 0.000))",0.341,0.02
41,"G[0,0]((ICU_Pt_Days = 0.000 -> s24_hr < 0.000))","G[0,0]((direct < 0.000 -> ICU_Pt_Days < 0.000))",0.292,0.02
