,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((WHITE_BLOOD_CELL_COUNT < 0.000 -> s2_edrk > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 -> s2_edrk > 0.000))",0.198,0.02
1,"G[0,0]((s8_hr = 0.000 -> s2_edrk > 0.000))","G[0,0]((death < 0.000 -> s2_edrk > 0.000))",0.143,0.02
2,"G[0,0]((PHOSPHORUS < 0.000 & cosen > 0.000))","G[0,0]((cosen > 0.000 & Temp > 0.000))",0.084,0.01
3,"G[0,0]((WHITE_BLOOD_CELL_COUNT < 0.000 -> Pulse < 0.000))","G[0,0]((CREATININE > 0.000 -> Pulse < 0.000))",0.292,0.02
4,"F[0,0]((SBP = 0.000 -> death = 0.000))","F[0,0]((death < 0.000 -> tte < 0.000))",0.161,0.05
5,"G[0,0]((s8_hr = 0.000 -> Resp = 0.000))","G[0,0]((LOS > 0.000 -> Resp < 0.000))",0.198,0.01
6,"G[0,0]((s8_edrk < 0.000 | HEMOGLOBIN = 0.000))","G[0,0]((HEMOGLOBIN < 0.000 | s8_edrk < 0.000))",0.136,0.01
7,"F[0,0]((LOS < 0.000 -> death = 0.000))","F[0,0]((death < 0.000 -> tte < 0.000))",0.161,0.05
8,"G[0,0]((TOTAL_BILIRUBIN = 0.000 | BLOOD_UREA_NITROGEN > 0.000))","G[0,0]((BLOOD_UREA_NITROGEN > 0.000 | srr > 0.000))",0.214,0.01
9,"G[0,0]((POTASSIUM > 0.000 & cosen > 0.000))","G[0,0]((cosen > 0.000 & Temp > 0.000))",0.084,0.01
10,"F[0,0]((LOS < 0.000 -> ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.151,0.04
11,"F[0,0]((death > 0.000 & LACTIC_ACID < 0.000))","F[0,0]((death > 0.000 & MET < 0.000))",0.323,0.02
12,"G[0,0]((s8_hr = 0.000 -> Pulse < 0.000))","G[0,0]((AF < 0.000 -> Pulse < 0.000))",0.292,0.01
13,"F[0,0]((Mort = 0.000 & Temp > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.111,0.03
14,"G[0,0]((TOTAL_BILIRUBIN = 0.000 | HEMOGLOBIN = 0.000))","G[0,0]((cosen < 0.000 | HEMOGLOBIN < 0.000))",0.136,0.01
15,"F[0,0]((s24_edrk < 0.000 & Temp > 0.000))","F[0,0]((s24_edrk < 0.000 & y > 0.000))",0.111,0.03
16,"F[0,0]((s24_edrk < 0.000 & SBP = 0.000))","F[0,0]((SBP < 0.000 & y = 0.000))",0.125,0.03
17,"G[0,0]((s8_edrk < 0.000 | BLOOD_UREA_NITROGEN > 0.000))","G[0,0]((BLOOD_UREA_NITROGEN > 0.000 | n_edrk > 0.000))",0.214,0.03
18,"G[0,0]((TOTAL_BILIRUBIN = 0.000 | O2_Flow < 0.000))","G[0,0]((BLOOD_UREA_NITROGEN < 0.000 | O2_Flow < 0.000))",0.227,0.01
19,"G[0,0]((s8_edrk < 0.000 | O2_Flow < 0.000))","G[0,0]((O2_Flow < 0.000 | s8_edrk > 0.000))",0.227,0.02
20,"F[0,0]((death > 0.000 & Temp > 0.000))","F[0,0]((death > 0.000 & Temp > 0.000))",0.323,0.01
21,"G[0,0]((s2_edrk > 0.000 -> Pulse < 0.000))","G[0,0]((Pulse > 0.000 -> s2_edrk < 0.000))",0.292,0.02
22,"G[0,0]((s2_edrk > 0.000 -> s2_edrk > 0.000))","G[0,0]((s2_edrk > 0.000 -> s8_edrk > 0.000))",0.143,0.01
23,"F[0,0]((SBP = 0.000 -> AF > 0.000))","F[0,0]((SBP < 0.000 -> y > 0.000))",0.075,0.02
24,"G[0,0]((WHITE_BLOOD_CELL_COUNT < 0.000 -> Resp = 0.000))","G[0,0]((O2_Flow > 0.000 -> Resp < 0.000))",0.198,0.02
25,"F[0,0]((death > 0.000 & SBP = 0.000))","F[0,0]((death > 0.000 & SBP < 0.000))",0.323,0.01
26,"F[0,0]((LOS < 0.000 -> AF > 0.000))","F[0,0]((LOS < 0.000 -> n_edrk < 0.000))",0.151,0.01
27,"F[0,0]((SBP = 0.000 -> ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.14,0.04
28,"F[0,0]((Mort = 0.000 & LACTIC_ACID < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.062,0.03
29,"G[0,0]((s2_edrk > 0.000 -> Resp = 0.000))","G[0,0]((Resp < 0.000 -> SpO2 > 0.000))",0.198,0.03
30,"F[0,0]((Mort = 0.000 & SBP = 0.000))","F[0,0]((SBP < 0.000 & y = 0.000))",0.125,0.03
31,"F[0,0]((s24_edrk < 0.000 & LACTIC_ACID < 0.000))","F[0,0]((s24_edrk < 0.000 & y > 0.000))",0.104,0.03
