,LDP Rule,Client Rule,LDP Count,Client Count
0,"((s24_hr = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_hr < 0.000))",0.66,0.03
1,"((LOS < 0.000) U[0,0] (y < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
2,"((y > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y > 0.000))",0.91,0.04
3,"((ICU_Pt_Days < 0.000) U[0,0] (y < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
4,"((CALCIUM < 0.000) U[0,0] (tte > 0.000))","((CALCIUM < 0.000) U[0,0] (death > 0.000))",0.19,0.04
5,"((s24_hr = 0.000) U[0,0] (Mort = 0.000))","((MET > 0.000) U[0,0] (Mort < 0.000))",0.25,0.03
6,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
7,"((y > 0.000) U[0,0] (y = 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.91,0.08
8,"((CALCIUM < 0.000) U[0,0] (y = 0.000))","((CALCIUM < 0.000) U[0,0] (y = 0.000))",0.53,0.01
9,"((ICU_Pt_Days < 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
10,"((Mort > 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.68,0.06
11,"((LOS < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
12,"((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
13,"((LOS > 0.000) U[0,0] (n_evts = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
14,"((CALCIUM < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
15,"((Mort > 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (tte > 0.000))",0.68,0.02
16,"((LOS < 0.000) U[0,0] (s8_edrk > 0.000))","((LOS < 0.000) U[0,0] (s8_edrk > 0.000))",0.35,0.01
17,"((n_evts = 0.000) U[0,0] (s8_edrk > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
18,"((n_evts = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
19,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
20,"((CALCIUM < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((CALCIUM < 0.000) U[0,0] (ICU_Pt_Days < 0.000))",0.28,0.01
21,"((y < 0.000) U[0,0] (y = 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.53,0.1
22,"((Mort > 0.000) U[0,0] (lds = 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.68,0.1
23,"((n_evts < 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
24,"((ICU_Pt_Days = 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
25,"((LOS < 0.000) U[0,0] (lds = 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.35,0.1
26,"((Mort > 0.000) U[0,0] (y < 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
27,"((ICU_Pt_Days = 0.000) U[0,0] (lds = 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.28,0.1
28,"((ICU_Pt_Days = 0.000) U[0,0] (s8_edrk > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
29,"((s24_hr = 0.000) U[0,0] (LOS = 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (LOS < 0.000))",0.35,0.03
30,"((n_evts < 0.000) U[0,0] (Mort < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
31,"((CALCIUM < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
32,"((n_evts > 0.000) U[0,0] (Mort > 0.000))","((Mort > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
33,"((s2_hr > 0.000) U[0,0] (Mort < 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.25,0.06
34,"((n_evts = 0.000) U[0,0] (y < 0.000))","((n_evts < 0.000) U[0,0] (y = 0.000))",0.53,0.01
