,Rule,Percent Count
0,"((MAGNESIUM > 4.196) U[1,1] (Mort < 0.824))",0.25
1,"((n_evts > 1.511) U[1,1] (n_evts < 4.383))",0.75
2,"((MAGNESIUM < 4.571) U[1,1] (ICU_Pt_Days > 74.642))",0.66
3,"((ICU_Pt_Days > 23.158) U[1,1] (ICU_Pt_Days < 105.385))",0.66
4,"((y > 0.780) U[1,1] (ICU_Pt_Days > 94.259))",0.91
5,"((ICU_Pt_Days < 95.832) U[1,1] (Resp < 42.335))",0.28
6,"((Mort > 0.439) U[1,1] (n_evts = 4.074))",0.68
7,"((n_evts > 1.462) U[1,1] (tte > 68.827))",0.75
8,"F[1,1]((dfa = 3.837 -> PARTIAL_THROMBOPLASTIN_TIME < 125.610))",0.07526881720430108
9,"((Temp = 46.435) U[1,1] (direct = 0.837))",0.21
10,"((Mort > 0.816) U[0,1] (y > 0.305))",0.91
11,"((n_evts = 4.039) U[1,1] (Resp < 39.257))",0.2
12,"((MAGNESIUM < 4.094) U[1,1] (ICU_Pt_Days = 91.893))",0.28
13,"((Mort < 0.826) U[1,1] (Resp < 43.083))",0.25
14,"((Temp = 46.404) U[1,1] (ICU_Pt_Days < 98.034))",0.28
15,"((MAGNESIUM < 4.041) U[1,1] (LOS = 103.510))",0.35
16,"((Temp = 44.877) U[1,2] (tte > 47.962))",0.18
17,"((Mort = 0.792) U[1,1] (Resp < 41.418))",0.25
18,"((LOS = 92.670) U[1,1] (n_evts < 4.011))",0.35
19,"((MAGNESIUM > 4.367) U[1,1] (tte > 72.295))",0.18
20,"((Mort = 0.916) U[0,1] (y > 0.195))",0.91
21,"((Temp = 46.635) U[1,1] (LOS < 88.208))",0.35
22,"((LOS > 105.455) U[1,1] (ICU_Pt_Days > 84.488))",0.66
23,"((Mort > 0.580) U[1,1] (Resp < 42.529))",0.68
24,"((Mort < 0.834) U[1,1] (LOS = 84.157))",0.35
25,"G[1,1]((lds < 4.214 & s2_edrk > 0.517))",0.14736842105263157
26,"((y > 0.202) U[0,1] (Resp < 45.407))",0.91
27,"((LOS < 99.987) U[1,1] (cosen > -0.450))",0.35
28,"((ICU_Pt_Days = 83.223) U[1,1] (cosen > 0.096))",0.28
29,"((tte > 76.904) U[1,1] (ICU_Pt_Days = 95.641))",0.28
30,"((Mort = 0.828) U[1,1] (Mort = 0.868))",0.25
31,"((ICU_Pt_Days > 67.868) U[1,1] (tte > 75.957))",0.66
32,"G[1,1]((Temp < 43.955 -> hr < 225.596))",0.2604166666666667
33,"((y > 0.178) U[0,1] (n_evts = 4.546))",0.91
34,"((LOS < 96.825) U[1,1] (direct = 0.831))",0.35
35,"((ICU_Pt_Days > 62.919) U[1,1] (n_evts = 3.883))",0.66
36,"((Mort > 0.591) U[1,1] (direct = 0.830))",0.68
37,"((n_evts > 2.388) U[0,1] (y > 0.755))",0.91
38,"((n_evts = 1.120) U[1,1] (n_evts > 4.065))",0.75
39,"((ICU_Pt_Days < 97.580) U[1,1] (tte > 66.013))",0.28
40,"((Mort < 0.849) U[1,1] (ICU_Pt_Days = 98.615))",0.28
41,"((Mort > 0.504) U[1,1] (LOS = 98.870))",0.68
42,"((LOS < 96.026) U[1,1] (LOS = 99.632))",0.35
43,"((LOS > 91.487) U[1,1] (n_evts = 4.351))",0.46
44,"((tte > 71.781) U[1,1] (n_evts = 4.342))",0.2
45,"((ICU_Pt_Days < 94.287) U[1,1] (LOS = 92.900))",0.35
46,"((LOS = 97.359) U[1,1] (Resp < 40.572))",0.35
47,"((y > 0.182) U[0,1] (cosen > -0.225))",0.91
48,"((ICU_Pt_Days < 91.737) U[1,1] (n_evts < 4.125))",0.28
49,"((MAGNESIUM < 4.201) U[1,1] (Resp < 37.333))",0.19
50,"((ICU_Pt_Days > 86.053) U[1,1] (Mort > 0.782))",0.68
51,"((Mort > 0.479) U[1,1] (ICU_Pt_Days < 98.996))",0.68
52,"((Mort = 0.818) U[1,1] (ICU_Pt_Days < 91.364))",0.28
53,"((Mort > 0.608) U[1,1] (n_evts < 4.253))",0.68
54,"((LOS < 92.208) U[1,1] (ICU_Pt_Days > 65.857))",0.66
55,"((tte > 70.239) U[1,1] (n_evts > 1.291))",0.75
56,"((Mort > 0.729) U[1,1] (tte > 68.768))",0.68
57,"((Temp = 47.429) U[1,1] (n_evts > 1.976))",0.75
58,"((ICU_Pt_Days = 96.852) U[1,1] (Mort = 0.818))",0.28
59,"F[1,1]((dfa > 4.238 & s24_hr < 0.695))",0.09375
60,"((Temp = 45.821) U[1,1] (n_evts = 4.256))",0.2
61,"((MAGNESIUM > 3.747) U[1,1] (Resp < 38.138))",0.19
62,"((LOS > 90.198) U[1,1] (direct = 0.815))",0.46
63,"((y > 0.195) U[0,1] (Mort < 0.818))",0.91
64,"((n_evts = 4.193) U[1,1] (LOS < 95.445))",0.35
65,"((Temp = 45.428) U[1,1] (cosen > -0.211))",0.25
66,"((Mort < 0.835) U[1,1] (Mort < 0.782))",0.25
67,"((ICU_Pt_Days < 91.786) U[1,1] (ICU_Pt_Days = 101.475))",0.28
68,"((Mort > 0.681) U[1,1] (LOS < 107.533))",0.68
69,"((ICU_Pt_Days = 99.104) U[1,1] (n_evts < 3.871))",0.28
70,"((tte > 71.458) U[1,2] (LOS < 98.565))",0.35
71,"((Temp = 46.310) U[1,1] (Mort = 0.859))",0.25
72,"((Mort = 0.642) U[1,1] (Mort > 0.844))",0.68
73,"((n_evts > 1.555) U[1,1] (direct = 0.875))",0.75
74,"((Mort = 0.880) U[1,1] (n_evts < 4.121))",0.25
75,"((y > 0.236) U[0,1] (ICU_Pt_Days < 90.573))",0.91
76,"((n_evts > 1.592) U[1,1] (LOS < 94.520))",0.75
77,"((Temp = 46.994) U[1,1] (ICU_Pt_Days = 91.689))",0.28
78,"F[1,1]((dfa > 4.050 & LOS > 90.217))",0.1919191919191919
79,"G[1,1]((s2_edrk > 0.604 & s2_edrk > 0.743))",0.14736842105263157
80,"((Mort > 0.676) U[1,1] (LOS > 93.009))",0.68
81,"((y > 0.180) U[0,1] (tte > 82.010))",0.91
82,"((ICU_Pt_Days > 72.213) U[1,1] (ICU_Pt_Days > 95.183))",0.66
83,"((y > 0.202) U[0,1] (n_evts < 4.277))",0.91
84,"((MAGNESIUM < 4.095) U[1,1] (n_evts > 1.538))",0.75
85,"((Mort = 0.861) U[1,1] (ICU_Pt_Days > 68.683))",0.66
86,"((n_evts = 3.885) U[1,1] (direct = 0.829))",0.21
87,"G[1,1]((death = 0.879 -> hr < 268.133))",0.28125
88,"((LOS < 50.160) U[1,1] (LOS > 107.476))",0.46
89,"((Mort < 0.866) U[1,1] (n_evts > 2.191))",0.75
90,"((ICU_Pt_Days = 107.723) U[0,1] (y > 0.237))",0.91
91,"((ICU_Pt_Days = 96.096) U[1,1] (LOS = 95.047))",0.35
92,"((LOS = 96.936) U[1,1] (Mort > 0.669))",0.68
93,"((Mort = 0.797) U[1,1] (LOS > 93.280))",0.46
94,"((Mort = 0.847) U[1,1] (tte > 75.488))",0.25
95,"((ICU_Pt_Days > 73.920) U[1,1] (Mort < 0.822))",0.66
96,"((n_evts = 4.034) U[1,1] (LOS > 96.462))",0.46
97,"((MAGNESIUM > 3.771) U[1,1] (cosen > -0.002))",0.25
98,"((Mort < 0.815) U[1,1] (cosen > -0.384))",0.25
99,"((LOS > 102.966) U[0,1] (y > 0.528))",0.91
100,"((ICU_Pt_Days > 81.472) U[1,1] (LOS = 98.053))",0.66
101,"G[1,1]((n_edrk = 0.932 | s8_edrk < 0.672))",0.18181818181818182
102,"((MAGNESIUM < 4.198) U[1,1] (n_evts < 3.979))",0.2
103,"((n_evts > 2.688) U[1,1] (Mort > 0.866))",0.75
104,"((MAGNESIUM < 3.993) U[1,1] (direct = 0.839))",0.21
105,"((LOS = 106.662) U[1,1] (LOS = 99.169))",0.35
106,"((ICU_Pt_Days > 61.688) U[1,1] (direct = 0.845))",0.66
107,"((Mort > 0.708) U[1,1] (n_evts > 2.184))",0.75
108,"((MAGNESIUM > 4.018) U[1,1] (ICU_Pt_Days > 79.033))",0.66
109,"((MAGNESIUM > 3.940) U[1,1] (LOS > 94.964))",0.46
110,"((ICU_Pt_Days = 91.356) U[1,1] (n_evts = 4.014))",0.28
111,"((ICU_Pt_Days = 97.882) U[1,1] (Mort < 0.823))",0.28
112,"((ICU_Pt_Days > 40.570) U[1,1] (ICU_Pt_Days = 101.106))",0.66
113,"((n_evts > 1.412) U[1,1] (ICU_Pt_Days = 87.467))",0.75
114,"((ICU_Pt_Days = 44.138) U[1,1] (ICU_Pt_Days > 102.028))",0.66
115,"((Temp = 46.601) U[1,1] (LOS = 87.099))",0.35
116,"((y > 0.180) U[0,1] (y > 0.807))",0.91
117,"((MAGNESIUM < 4.098) U[1,1] (Mort = 0.827))",0.25
118,"G[1,1]((n_edrk = 0.967 | TOTAL_PROTEIN = 8.789))",0.18181818181818182
119,"((ICU_Pt_Days = 91.487) U[1,1] (LOS < 95.003))",0.35
120,"((LOS > 68.151) U[1,1] (LOS < 104.699))",0.46
121,"((n_evts = 4.186) U[1,1] (Mort > 0.566))",0.68
122,"((LOS > 95.742) U[1,1] (ICU_Pt_Days = 102.073))",0.46
123,"((ICU_Pt_Days > 74.241) U[1,1] (n_evts < 4.024))",0.66
124,"((n_evts = 4.484) U[1,1] (Mort = 0.830))",0.25
125,"((ICU_Pt_Days < 94.103) U[1,1] (n_evts = 3.993))",0.28
126,"((MAGNESIUM > 4.171) U[1,1] (ICU_Pt_Days = 90.561))",0.28
127,"((y > 0.202) U[0,1] (ICU_Pt_Days = 90.290))",0.91
128,"((MAGNESIUM < 4.430) U[1,1] (tte > 80.820))",0.18
129,"((n_evts = 4.474) U[0,1] (y > 0.180))",0.91
130,"((LOS > 87.533) U[1,1] (ICU_Pt_Days < 91.810))",0.46
131,"((tte > 63.953) U[1,1] (LOS > 99.716))",0.46
132,"((LOS > 85.204) U[1,1] (Resp < 38.519))",0.46
133,"((LOS = 94.750) U[1,1] (direct = 0.808))",0.35
134,"((Mort > 0.808) U[1,1] (ICU_Pt_Days > 74.827))",0.68
135,"((Temp = 45.619) U[1,1] (n_evts < 3.905))",0.2
136,"((LOS > 78.251) U[1,1] (Mort > 0.796))",0.68
137,"((Mort > 0.738) U[1,1] (ICU_Pt_Days = 99.941))",0.68
138,"((n_evts = 4.229) U[1,1] (tte > 79.171))",0.2
139,"((Temp = 46.249) U[0,1] (y > 0.180))",0.91
140,"G[1,1]((s2_edrk > 0.613 & CALCIUM < 13.116))",0.14736842105263157
141,"((n_evts > 2.575) U[1,1] (cosen > 0.232))",0.75
142,"((MAGNESIUM > 4.309) U[1,1] (LOS < 80.781))",0.35
143,"((LOS < 100.187) U[1,1] (Mort = 0.856))",0.35
144,"((LOS < 93.493) U[1,1] (n_evts = 4.136))",0.35
145,"((MAGNESIUM > 4.579) U[1,1] (ICU_Pt_Days < 91.899))",0.28
146,"((Mort > 0.614) U[1,1] (Mort < 0.798))",0.68
147,"((n_evts > 1.939) U[1,1] (Mort < 0.829))",0.75
148,"((LOS < 90.646) U[1,2] (tte > 80.911))",0.35
149,"((LOS = 97.640) U[1,1] (ICU_Pt_Days = 97.754))",0.35
150,"G[1,1]((n_edrk < 0.952 | TOTAL_PROTEIN = 8.937))",0.18181818181818182
151,"((LOS > 76.605) U[1,1] (n_evts < 4.030))",0.46
152,"((n_evts = 3.823) U[1,1] (ICU_Pt_Days = 101.152))",0.28
153,"((y > 0.341) U[0,1] (LOS = 99.501))",0.91
154,"((LOS < 100.114) U[1,1] (n_evts > 1.709))",0.75
155,"((tte > 73.934) U[1,1] (Resp < 40.544))",0.19
156,"((MAGNESIUM > 4.098) U[1,1] (Mort > 0.530))",0.68
157,"((tte > 74.815) U[1,1] (ICU_Pt_Days > 70.512))",0.66
158,"((Mort > 0.642) U[1,1] (Mort = 0.891))",0.68
159,"((MAGNESIUM < 4.271) U[1,1] (Mort > 0.513))",0.68
160,"((ICU_Pt_Days = 81.037) U[1,1] (Resp < 42.739))",0.28
161,"((n_evts > 2.061) U[1,1] (n_evts > 4.213))",0.75
162,"((n_evts > 2.336) U[1,1] (Mort = 0.757))",0.75
163,"((Mort = 0.816) U[1,1] (ICU_Pt_Days = 97.758))",0.28
164,"((y > 0.229) U[0,1] (direct = 0.892))",0.91
165,"((LOS = 75.478) U[1,1] (LOS > 92.287))",0.46
166,"((ICU_Pt_Days = 99.230) U[1,1] (n_evts > 1.761))",0.75
167,"((Mort = 0.827) U[1,1] (LOS = 102.501))",0.35
168,"((ICU_Pt_Days > 61.070) U[1,1] (Mort = 0.893))",0.66
169,"((MAGNESIUM < 4.326) U[1,1] (LOS > 94.364))",0.46
170,"((MAGNESIUM > 4.270) U[1,1] (n_evts > 2.737))",0.75
171,"F[1,1]((PHOSPHORUS < 8.510 & s24_hr < 0.542))",0.10416666666666667
172,"((LOS > 96.263) U[1,1] (Mort = 0.776))",0.46
173,"((n_evts > 2.762) U[1,1] (ICU_Pt_Days > 98.436))",0.75
174,"((LOS < 98.169) U[1,1] (n_evts < 4.106))",0.35
175,"((LOS > 101.080) U[1,1] (n_evts > 2.249))",0.75
176,"((ICU_Pt_Days > 84.915) U[1,1] (y > 0.645))",0.91
177,"((Mort < 0.830) U[1,1] (n_evts < 3.990))",0.25
178,"((tte > 74.924) U[1,2] (LOS = 95.300))",0.35
179,"((Mort < 0.678) U[1,1] (Mort > 0.914))",0.68
180,"((Mort = 0.838) U[1,1] (Mort < 0.867))",0.25
181,"F[1,1]((PCO2 < 72.095 -> PARTIAL_THROMBOPLASTIN_TIME < 120.962))",0.021505376344086023
182,"((MAGNESIUM > 3.608) U[1,1] (LOS = 100.767))",0.35
183,"G[1,1]((n_edrk < 0.944 | s8_edrk < 0.525))",0.18181818181818182
184,"((LOS = 97.384) U[1,1] (n_evts = 4.160))",0.35
185,"((Mort < 0.850) U[1,1] (n_evts = 3.964))",0.25
186,"((MAGNESIUM > 4.174) U[0,1] (y > 0.228))",0.91
187,"((MAGNESIUM > 3.823) U[1,1] (n_evts < 3.880))",0.2
188,"((MAGNESIUM > 3.976) U[1,1] (Mort = 0.819))",0.25
