,LDP Rule,Client Rule,LDP Count,Client Count
0,"F[0,0]((Mort > 0.000 & Mort > 0.000))","F[0,0]((hr > 0.000 & Mort > 0.000))",0.404,0.02
1,"G[0,0]((Temp > 0.000 -> n_edrk < 0.000))","G[0,0]((PLATELET_COUNT < 0.000 -> Temp > 0.000))",0.219,0.03
2,"F[0,0]((y > 0.000 & LOS < 0.000))","F[0,0]((LOS > 0.000 & y = 0.000))",0.444,0.01
3,"G[0,0]((BLOOD_UREA_NITROGEN < 0.000 -> CREATININE = 0.000))","G[0,0]((BLOOD_UREA_NITROGEN < 0.000 -> CREATININE < 0.000))",0.177,0.01
4,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & LOS > 0.000))","F[0,0]((direct > 0.000 & LOS > 0.000))",0.192,0.01
5,"F[0,0]((s24_edrk = 0.000 -> LOS > 0.000))","F[0,0]((direct < 0.000 -> LOS > 0.000))",0.077,0.02
6,"F[0,0]((ICU_Pt_Days < 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.135,0.01
7,"F[0,0]((ICU_Pt_Days > 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((af > 0.000 & ICU_Pt_Days > 0.000))",0.364,0.02
8,"F[0,0]((ICU_Pt_Days = 0.000 & Mort > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & Mort > 0.000))",0.404,0.01
9,"F[0,0]((LOS = 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
10,"F[0,0]((y > 0.000 & CREATININE < 0.000))","F[0,0]((CREATININE > 0.000 & y = 0.000))",0.444,0.04
11,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & lds < 0.000))",0.364,0.01
12,"F[0,0]((MAGNESIUM > 0.000 -> CO2 < 0.000))","F[0,0]((CO2 < 0.000 -> LOS > 0.000))",0.033,0.01
13,"F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
14,"G[0,0]((BLOOD_UREA_NITROGEN < 0.000 -> n_edrk < 0.000))","G[0,0]((n_edrk < 0.000 -> y = 0.000))",0.219,0.03
15,"F[0,0]((ICU_Pt_Days > 0.000 & CREATININE < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_edrk < 0.000))",0.364,0.02
16,"G[0,0]((Temp > 0.000 -> LOS < 0.000))","G[0,0]((PLATELET_COUNT < 0.000 -> Temp > 0.000))",0.229,0.03
17,"G[0,0]((LOS < 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
18,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & CREATININE < 0.000))","F[0,0]((CREATININE < 0.000 & Glasgow_Coma_Scale_Total < 0.000))",0.104,0.01
19,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & PROTIME_INR < 0.000))",0.146,0.01
20,"F[0,0]((y > 0.000 & LOS > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.444,0.02
21,"F[0,0]((LOS < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
22,"F[0,0]((ICU_Pt_Days < 0.000 -> CO2 < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> WHITE_BLOOD_CELL_COUNT > 0.000))",0.14,0.01
23,"F[0,0]((O2_Flow = 0.000 & LOS > 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.192,0.02
24,"F[0,0]((MAGNESIUM > 0.000 -> OXYGEN_SATURATION > 0.000))","F[0,0]((OXYGEN_SATURATION > 0.000 -> y = 0.000))",0.033,0.03
25,"F[0,0]((LOS > 0.000 & Mort > 0.000))","F[0,0]((LOS > 0.000 & Mort > 0.000))",0.404,0.01
26,"F[0,0]((n_evts > 0.000 & y > 0.000))","F[0,0]((n_evts > 0.000 & y > 0.000))",0.485,0.03
27,"F[0,0]((ICU_Pt_Days > 0.000 & direct = 0.000))","F[0,0]((direct > 0.000 & ICU_Pt_Days < 0.000))",0.364,0.01
28,"G[0,0]((SODIUM = 0.000 -> LOS < 0.000))","G[0,0]((LOS < 0.000 -> y = 0.000))",0.229,0.02
29,"F[0,0]((LOS > 0.000 & y > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.444,0.02
30,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & Mort > 0.000))","F[0,0]((cosen > 0.000 & Mort > 0.000))",0.404,0.01
31,"G[0,0]((PHOSPHORUS = 0.000 | LOS > 0.000))","G[0,0]((LOS > 0.000 | PHOSPHORUS > 0.000))",0.333,0.02
32,"G[0,0]((ICU_Pt_Days > 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
33,"F[0,0]((n_evts > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.485,0.02
34,"F[0,0]((LOS < 0.000 & n_evts > 0.000))","F[0,0]((LOS < 0.000 & n_evts > 0.000))",0.485,0.01
35,"G[0,0]((LOS < 0.000 -> direct > 0.000))","G[0,0]((direct < 0.000 -> LOS > 0.000))",0.297,0.04
36,"F[0,0]((ICU_Pt_Days = 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.135,0.01
37,"G[0,0]((Temp > 0.000 -> CREATININE = 0.000))","G[0,0]((cosen > 0.000 -> Temp > 0.000))",0.209,0.02
38,"G[0,0]((LOS < 0.000 -> n_edrk < 0.000))","G[0,0]((n_edrk < 0.000 -> y = 0.000))",0.229,0.03
39,"F[0,0]((y > 0.000 & y > 0.000))","F[0,0]((n_evts > 0.000 & y > 0.000))",0.444,0.03
40,"F[0,0]((LOS = 0.000 & n_evts > 0.000))","F[0,0]((LOS < 0.000 & n_evts > 0.000))",0.485,0.01
41,"F[0,0]((Mort > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.404,0.03
42,"F[0,0]((ICU_Pt_Days = 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((AF < 0.000 & ICU_Pt_Days > 0.000))",0.364,0.03
43,"F[0,0]((ICU_Pt_Days > 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.364,0.03
44,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 & tte > 0.000))","G[0,0]((ALKALINE_PHOSPHATASE < 0.000 & tte > 0.000))",0.211,0.01
45,"F[0,0]((LOS < 0.000 & direct = 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
46,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & n_evts > 0.000))","F[0,0]((MET > 0.000 & n_evts > 0.000))",0.485,0.01
47,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & direct = 0.000))","F[0,0]((direct < 0.000 & n_evts > 0.000))",0.083,0.02
48,"F[0,0]((s24_edrk = 0.000 -> CO2 < 0.000))","F[0,0]((s24_edrk < 0.000 -> y = 0.000))",0.032,0.02
49,"F[0,0]((ICU_Pt_Days = 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.135,0.01
50,"F[0,0]((LOS = 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
51,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 & cosen = 0.000))","G[0,0]((cosen < 0.000 & direct < 0.000))",0.191,0.01
52,"G[0,0]((BLOOD_UREA_NITROGEN < 0.000 -> direct > 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.297,0.03
53,"F[0,0]((ICU_Pt_Days > 0.000 & LOS < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.364,0.03
54,"F[0,0]((O2_Flow = 0.000 & CREATININE < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & O2_Flow < 0.000))",0.104,0.02
55,"G[0,0]((LOS < 0.000 -> LOS < 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
56,"G[0,0]((LOS > 0.000 | direct > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.345,0.04
57,"F[0,0]((y > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & y = 0.000))",0.444,0.02
58,"F[0,0]((y > 0.000 & direct = 0.000))","F[0,0]((direct > 0.000 & y = 0.000))",0.444,0.03
59,"F[0,0]((LOS < 0.000 -> LOS < 0.000))","F[0,0]((LOS < 0.000 -> y = 0.000))",0.151,0.03
60,"G[0,0]((PHOSPHORUS < 0.000 | BLOOD_UREA_NITROGEN = 0.000))","G[0,0]((PHOSPHORUS < 0.000 | SBP > 0.000))",0.193,0.01
61,"G[0,0]((ICU_Pt_Days > 0.000 | BLOOD_UREA_NITROGEN = 0.000))","G[0,0]((BLOOD_UREA_NITROGEN < 0.000 | ICU_Pt_Days > 0.000))",0.262,0.01
62,"G[0,0]((SODIUM = 0.000 -> direct > 0.000))","G[0,0]((direct > 0.000 -> n_edrk > 0.000))",0.297,0.02
63,"F[0,0]((s24_edrk = 0.000 -> AST_GOT = 0.000))","F[0,0]((s24_edrk < 0.000 -> y = 0.000))",0.032,0.02
64,"F[0,0]((n_evts > 0.000 & Mort > 0.000))","F[0,0]((lds > 0.000 & n_evts > 0.000))",0.485,0.03
65,"F[0,0]((y > 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & y = 0.000))",0.444,0.02
66,"G[0,0]((s2_edrk < 0.000 & cosen = 0.000))","G[0,0]((AF < 0.000 & cosen < 0.000))",0.191,0.03
67,"F[0,0]((ICU_Pt_Days > 0.000 & y > 0.000))","F[0,0]((SODIUM > 0.000 & y > 0.000))",0.444,0.03
68,"F[0,0]((ICU_Pt_Days < 0.000 & n_evts > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & n_evts > 0.000))",0.485,0.01
69,"F[0,0]((ICU_Pt_Days = 0.000 & y > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.444,0.02
70,"F[0,0]((n_evts > 0.000 & LOS < 0.000))","F[0,0]((n_evts > 0.000 & srr > 0.000))",0.485,0.03
71,"G[0,0]((PHOSPHORUS < 0.000 | LOS > 0.000))","G[0,0]((LOS > 0.000 | PHOSPHORUS > 0.000))",0.333,0.02
72,"G[0,0]((Temp > 0.000 -> LOS > 0.000))","G[0,0]((direct < 0.000 -> LOS > 0.000))",0.648,0.04
73,"F[0,0]((LOS > 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.192,0.02
74,"F[0,0]((ICU_Pt_Days > 0.000 & LOS > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & tte < 0.000))",0.364,0.02
75,"F[0,0]((O2_Flow = 0.000 & y > 0.000))","F[0,0]((O2_Flow < 0.000 & y = 0.000))",0.444,0.02
76,"F[0,0]((SODIUM > 0.000 | af < 0.000))","F[0,0]((O2_Flow > 0.000 | SODIUM > 0.000))",0.022,0.01
77,"F[0,0]((y > 0.000 & Mort > 0.000))","F[0,0]((Mort > 0.000 & y > 0.000))",0.444,0.01
78,"G[0,0]((PHOSPHORUS = 0.000 | CREATININE < 0.000))","G[0,0]((CREATININE < 0.000 | PHOSPHORUS < 0.000))",0.216,0.01
79,"F[0,0]((ICU_Pt_Days < 0.000 & LOS > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.192,0.02
80,"F[0,0]((ICU_Pt_Days < 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.135,0.01
81,"F[0,0]((s24_edrk = 0.000 -> LOS < 0.000))","F[0,0]((LOS < 0.000 -> TROPONIN_I > 0.000))",0.151,0.02
82,"F[0,0]((LOS < 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
83,"G[0,0]((BLOOD_UREA_NITROGEN < 0.000 -> LOS > 0.000))","G[0,0]((LOS > 0.000 -> y = 0.000))",0.648,0.03
84,"F[0,0]((LOS > 0.000 & n_evts > 0.000))","F[0,0]((n_evts > 0.000 & PLATELET_COUNT < 0.000))",0.485,0.02
85,"F[0,0]((ALKALINE_PHOSPHATASE < 0.000 & y > 0.000))","F[0,0]((s8_edrk < 0.000 & y > 0.000))",0.444,0.01
86,"F[0,0]((O2_Flow = 0.000 & direct = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & O2_Flow < 0.000))",0.094,0.02
87,"F[0,0]((ICU_Pt_Days < 0.000 & CREATININE < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.135,0.02
88,"F[0,0]((LOS < 0.000 & CREATININE < 0.000))","F[0,0]((LOS < 0.000 & O2_Flow > 0.000))",0.146,0.02
89,"F[0,0]((MAGNESIUM > 0.000 -> LOS < 0.000))","F[0,0]((LOS < 0.000 -> TROPONIN_I > 0.000))",0.151,0.02
90,"G[0,0]((s2_edrk < 0.000 & tte > 0.000))","G[0,0]((s2_edrk < 0.000 & tte > 0.000))",0.211,0.01
91,"F[0,0]((ICU_Pt_Days = 0.000 & LOS > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.192,0.02
92,"G[0,0]((ALKALINE_PHOSPHATASE = 0.000 & s8_edrk < 0.000))","G[0,0]((s8_edrk < 0.000 & SBP > 0.000))",0.117,0.01
93,"F[0,0]((ICU_Pt_Days < 0.000 -> LOS > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> n_evts > 0.000))",0.14,0.02
94,"F[0,0]((Mort > 0.000 & LOS = 0.000))","F[0,0]((MET < 0.000 & Mort > 0.000))",0.404,0.03
95,"G[0,0]((Temp > 0.000 -> direct > 0.000))","G[0,0]((direct > 0.000 -> Temp > 0.000))",0.297,0.01
96,"F[0,0]((n_evts > 0.000 & LOS = 0.000))","F[0,0]((n_evts > 0.000 & srr > 0.000))",0.485,0.03
97,"F[0,0]((ICU_Pt_Days > 0.000 & LOS = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.364,0.03
