,Rule,Percent Count
0,"((n_evts < 4.160) U[1,1] (WHITE_BLOOD_CELL_COUNT = 21.319))",0.2
1,"((y > 0.703) U[1,1] (ICU_Pt_Days > 81.382))",0.91
2,"((ICU_Pt_Days = 91.389) U[1,1] (Sgy > 0.808))",0.28
3,"((direct > 0.614) U[1,1] (Mort = 0.871))",0.62
4,"((death > 0.722) U[1,1] (Mort < 0.872))",0.64
5,"((hr < 250.232) U[1,1] (LOS = 98.612))",0.36
6,"((hr < 222.804) U[1,1] (Mort > 0.648))",0.68
7,"((LOS > 88.560) U[1,1] (ICU_Pt_Days > 98.739))",0.66
8,"((ICU_Pt_Days < 98.466) U[1,1] (tte > 79.028))",0.28
9,"((Sgy > 0.831) U[1,1] (LOS < 90.097))",0.35
10,"((Mort > 0.650) U[1,1] (LOS = 95.584))",0.68
11,"((LOS < 91.105) U[1,1] (LOS = 106.033))",0.35
12,"((direct > 0.771) U[1,1] (ICU_Pt_Days = 93.246))",0.62
13,"((tte > 80.383) U[1,1] (n_evts > 2.243))",0.75
14,"((Mort > 0.490) U[1,1] (tte > 79.532))",0.68
15,"((death > 0.712) U[1,1] (AF < 0.899))",0.64
16,"((MET > 0.559) U[1,1] (Sgy > 0.844))",0.64
17,"((n_evts = 3.994) U[1,1] (LOS < 94.165))",0.35
18,"((ICU_Pt_Days = 99.522) U[1,1] (n_evts < 3.444))",0.28
19,"((MET > 0.711) U[1,1] (ICU_Pt_Days < 100.306))",0.64
20,"G[1,1]((SpO2 = 97.921 -> s8_hr = 0.799))",0.15625
21,"((n_evts < 3.840) U[1,1] (tte > 59.373))",0.2
22,"((ICU_Pt_Days = 82.001) U[1,1] (LOS = 94.470))",0.35
23,"((Mort = 0.812) U[1,1] (Sgy > 0.820))",0.25
24,"((n_evts < 4.184) U[1,1] (Mort < 0.820))",0.25
25,"((n_evts > 1.948) U[1,1] (Mort > 0.798))",0.75
26,"((lds = 4.033) U[1,1] (n_evts < 4.215))",0.25
27,"((ICU_Pt_Days = 11.177) U[1,1] (ICU_Pt_Days > 98.884))",0.66
28,"((y > 0.168) U[0,1] (y > 0.788))",0.91
29,"((LOS > 75.585) U[1,1] (ICU_Pt_Days = 94.135))",0.46
30,"((direct > 0.674) U[1,1] (ICU_Pt_Days > 72.920))",0.66
31,"((lds = 3.809) U[1,1] (Mort < 0.899))",0.25
32,"((LOS > 93.155) U[1,1] (Mort > 0.720))",0.68
33,"((n_evts < 4.191) U[1,1] (LOS < 100.876))",0.35
