,LDP Rule,Client Rule,LDP Count,Client Count
0,"F[0,0]((LOS = 0.000 & y = 0.000))","F[0,0]((LOS < 0.000 & y = 0.000))",0.521,0.02
1,"F[0,0]((ICU_Pt_Days < 0.000 & Mort < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.135,0.03
2,"F[0,0]((af = 0.000 & n_evts > 0.000))","F[0,0]((n_edrk > 0.000 & n_evts > 0.000))",0.485,0.02
3,"F[0,0]((ICU_Pt_Days > 0.000 & MET > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & MET > 0.000))",0.364,0.01
4,"F[0,0]((ICU_Pt_Days < 0.000 & tte = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & tte < 0.000))",0.365,0.02
5,"F[0,0]((LOS > 0.000 & tte < 0.000))","F[0,0]((s2_edrk > 0.000 & tte < 0.000))",0.365,0.02
6,"F[0,0]((af = 0.000 & death < 0.000))","F[0,0]((death < 0.000 & y = 0.000))",0.156,0.03
7,"F[0,0]((LOS > 0.000 & y < 0.000))","F[0,0]((LOS > 0.000 & y = 0.000))",0.521,0.01
8,"F[0,0]((LOS = 0.000 & n_evts < 0.000))","F[0,0]((death > 0.000 & n_evts < 0.000))",0.146,0.03
9,"F[0,0]((death < 0.000 -> PLATELET_COUNT = 0.000))","F[0,0]((death < 0.000 -> ICU_Pt_Days > 0.000))",0.161,0.01
10,"F[0,0]((LOS < 0.000 & Mort = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.146,0.03
11,"F[0,0]((cosen > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((af < 0.000 & cosen > 0.000))",0.172,0.02
12,"F[0,0]((ICU_Pt_Days < 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.135,0.01
13,"F[0,0]((LOS = 0.000 & Sgy > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
14,"F[0,0]((ICU_Pt_Days > 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((af > 0.000 & ICU_Pt_Days > 0.000))",0.364,0.02
15,"F[0,0]((ICU_Pt_Days = 0.000 & Mort > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & Mort > 0.000))",0.404,0.01
16,"F[0,0]((LOS = 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
17,"F[0,0]((cosen > 0.000 & MET > 0.000))","F[0,0]((cosen > 0.000 & direct > 0.000))",0.202,0.03
18,"F[0,0]((af = 0.000 & LOS > 0.000))","F[0,0]((af < 0.000 & LOS > 0.000))",0.192,0.01
19,"F[0,0]((LOS > 0.000 & MET > 0.000))","F[0,0]((MET > 0.000 & s2_edrk > 0.000))",0.202,0.02
20,"F[0,0]((LOS = 0.000 & PROTIME_INR = 0.000))","F[0,0]((LOS < 0.000 & PROTIME_INR < 0.000))",0.146,0.01
21,"F[0,0]((ICU_Pt_Days = 0.000 & direct > 0.000))","F[0,0]((direct > 0.000 & s24_hr < 0.000))",0.434,0.02
22,"F[0,0]((ICU_Pt_Days > 0.000 & lds > 0.000))","F[0,0]((lds > 0.000 & n_evts > 0.000))",0.364,0.03
23,"F[0,0]((cosen > 0.000 & LOS < 0.000))","F[0,0]((cosen > 0.000 & direct > 0.000))",0.172,0.03
24,"F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))",0.146,0.01
25,"F[0,0]((ICU_Pt_Days > 0.000 & direct > 0.000))","F[0,0]((direct > 0.000 & ICU_Pt_Days > 0.000))",0.434,0.01
26,"F[0,0]((af = 0.000 & tte < 0.000))","F[0,0]((af < 0.000 & tte < 0.000))",0.365,0.01
27,"F[0,0]((LOS > 0.000 & PROTIME_INR = 0.000))","F[0,0]((LOS > 0.000 & s8_edrk > 0.000))",0.192,0.02
28,"F[0,0]((cosen > 0.000 & tte > 0.000))","F[0,0]((tte > 0.000 & y = 0.000))",0.172,0.03
29,"F[0,0]((LOS < 0.000 & n_evts = 0.000))","F[0,0]((death > 0.000 & n_evts < 0.000))",0.146,0.03
30,"F[0,0]((ICU_Pt_Days = 0.000 & n_evts = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.135,0.02
31,"F[0,0]((LOS < 0.000 & Mort < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.146,0.03
32,"F[0,0]((LOS < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
