,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((ICU_Pt_Days = 0.000 | n_evts > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | n_evts > 0.000))",0.364,0.01
1,"G[0,0]((MAGNESIUM = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | MAGNESIUM < 0.000))",0.262,0.01
2,"G[0,0]((n_evts > 0.000 | death = 0.000))","G[0,0]((death > 0.000 | n_evts < 0.000))",0.261,0.01
3,"G[0,0]((TOTAL_BILIRUBIN < 0.000 | LOS = 0.000))","G[0,0]((LOS < 0.000 | s8_edrk < 0.000))",0.33,0.01
4,"G[0,0]((Mort > 0.000 | n_evts > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | n_evts > 0.000))",0.214,0.02
5,"G[0,0]((tte = 0.000 | LOS = 0.000))","G[0,0]((af > 0.000 | LOS < 0.000))",0.33,0.02
6,"F[0,0]((LOS > 0.000 -> Resp = 0.000))","F[0,0]((direct < 0.000 -> LOS > 0.000))",0.077,0.02
7,"G[0,0]((n_evts = 0.000 | Mort = 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
8,"G[0,0]((n_evts > 0.000 | LOS = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
9,"G[0,0]((Mort < 0.000 | n_evts = 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
10,"G[0,0]((tte < 0.000 | LOS > 0.000))","G[0,0]((LOS < 0.000 | tte > 0.000))",0.333,0.01
11,"G[0,0]((LOS < 0.000 | y = 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
12,"G[0,0]((n_evts < 0.000 | tte = 0.000))","G[0,0]((n_evts < 0.000 | tte < 0.000))",0.443,0.01
13,"G[0,0]((Mort > 0.000 | MAGNESIUM < 0.000))","G[0,0]((Mort > 0.000 | SpO2 > 0.000))",0.214,0.01
14,"G[0,0]((LOS > 0.000 & Mort < 0.000))","G[0,0]((LOS > 0.000 & Mort < 0.000))",0.266,0.01
15,"F[0,0]((LOS < 0.000 -> ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days < 0.000 -> y = 0.000))",0.151,0.04
16,"G[0,0]((tte < 0.000 | n_edrk > 0.000))","G[0,0]((n_edrk < 0.000 | tte > 0.000))",0.345,0.02
17,"G[0,0]((Mort > 0.000 | n_evts < 0.000))","G[0,0]((Mort > 0.000 | n_evts < 0.000))",0.443,0.02
18,"G[0,0]((LOS > 0.000 | n_evts > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.333,0.02
19,"G[0,0]((LOS < 0.000 | Mort < 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.341,0.02
20,"G[0,0]((n_evts = 0.000 | death = 0.000))","G[0,0]((death < 0.000 | n_evts < 0.000))",0.443,0.01
21,"G[0,0]((n_evts = 0.000 | Mort < 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
22,"G[0,0]((n_evts = 0.000 | LOS < 0.000))","G[0,0]((LOS < 0.000 | n_evts < 0.000))",0.443,0.01
