,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((ICU_Pt_Days = 0.000 | n_evts > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | n_evts > 0.000))",0.364,0.01
1,"G[0,0]((Mort = 0.000 | direct = 0.000))","G[0,0]((direct < 0.000 | SODIUM < 0.000))",0.443,0.03
2,"G[0,0]((n_evts > 0.000 | death = 0.000))","G[0,0]((death > 0.000 | n_evts < 0.000))",0.261,0.01
3,"G[0,0]((tte = 0.000 | MET < 0.000))","G[0,0]((MET < 0.000 | tte > 0.000))",0.227,0.02
4,"G[0,0]((Mort > 0.000 | n_evts > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | n_evts > 0.000))",0.214,0.02
5,"G[0,0]((LOS > 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.333,0.04
6,"G[0,0]((death = 0.000 | Mort > 0.000))","G[0,0]((death < 0.000 | Pulse > 0.000))",0.261,0.02
7,"G[0,0]((tte = 0.000 | LOS = 0.000))","G[0,0]((af > 0.000 | LOS < 0.000))",0.33,0.02
8,"G[0,0]((n_evts = 0.000 | Mort = 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
9,"G[0,0]((tte > 0.000 | MET = 0.000))","G[0,0]((edrk < 0.000 | MET < 0.000))",0.298,0.02
10,"G[0,0]((n_evts > 0.000 | LOS = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
11,"G[0,0]((MET < 0.000 | Glasgow_Coma_Scale_Total = 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.284,0.04
12,"G[0,0]((Mort < 0.000 | n_evts = 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
13,"F[0,0]((Mort > 0.000 & Glasgow_Coma_Scale_Total = 0.000))","F[0,0]((Mort > 0.000 & y = 0.000))",0.404,0.02
14,"G[0,0]((tte < 0.000 | LOS > 0.000))","G[0,0]((LOS < 0.000 | tte > 0.000))",0.333,0.01
15,"G[0,0]((MET = 0.000 | n_evts = 0.000))","G[0,0]((MET < 0.000 | n_evts < 0.000))",0.443,0.01
16,"G[0,0]((LOS < 0.000 | y = 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
17,"G[0,0]((n_edrk < 0.000 | n_evts = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.443,0.02
18,"G[0,0]((n_evts < 0.000 | tte = 0.000))","G[0,0]((n_evts < 0.000 | tte < 0.000))",0.443,0.01
19,"G[0,0]((direct = 0.000 | death < 0.000))","G[0,0]((direct < 0.000 | lds < 0.000))",0.443,0.04
20,"G[0,0]((n_evts = 0.000 | direct < 0.000))","G[0,0]((direct < 0.000 | n_evts < 0.000))",0.443,0.01
21,"G[0,0]((n_edrk < 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
22,"G[0,0]((Mort > 0.000 | n_evts < 0.000))","G[0,0]((Mort > 0.000 | n_evts < 0.000))",0.443,0.02
23,"G[0,0]((tte = 0.000 | direct < 0.000))","G[0,0]((direct < 0.000 | tte < 0.000))",0.443,0.01
24,"F[0,0]((AST_GOT = 0.000 & MAGNESIUM > 0.000))","F[0,0]((MAGNESIUM > 0.000 & PLATELET_COUNT < 0.000))",0.111,0.01
25,"G[0,0]((LOS > 0.000 | n_evts > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.333,0.02
26,"G[0,0]((LOS < 0.000 | Mort < 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.341,0.02
27,"G[0,0]((death < 0.000 | death < 0.000))","G[0,0]((death < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.261,0.01
28,"G[0,0]((n_evts = 0.000 | death = 0.000))","G[0,0]((death < 0.000 | n_evts < 0.000))",0.443,0.01
29,"G[0,0]((n_evts = 0.000 | Mort < 0.000))","G[0,0]((Mort < 0.000 | n_evts < 0.000))",0.443,0.01
30,"G[0,0]((death = 0.000 | MET = 0.000))","G[0,0]((death < 0.000 | MET < 0.000))",0.261,0.01
31,"G[0,0]((direct = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((direct < 0.000 | ICU_Pt_Days > 0.000))",0.443,0.01
32,"G[0,0]((direct < 0.000 | LOS = 0.000))","G[0,0]((direct < 0.000 | LOS < 0.000))",0.443,0.02
33,"G[0,0]((n_evts < 0.000 | hr = 0.000))","G[0,0]((hr < 0.000 | n_evts < 0.000))",0.443,0.02
34,"G[0,0]((n_evts = 0.000 | LOS < 0.000))","G[0,0]((LOS < 0.000 | n_evts < 0.000))",0.443,0.01
35,"G[0,0]((LOS < 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
36,"G[0,0]((direct = 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((direct < 0.000 | SODIUM < 0.000))",0.443,0.03
37,"G[0,0]((LOS < 0.000 | n_evts < 0.000))","G[0,0]((LOS < 0.000 | n_evts < 0.000))",0.443,0.01
38,"G[0,0]((tte = 0.000 | LOS < 0.000))","G[0,0]((af > 0.000 | LOS < 0.000))",0.33,0.02
39,"G[0,0]((tte > 0.000 | Mort > 0.000))","G[0,0]((MAGNESIUM > 0.000 | tte > 0.000))",0.298,0.02
40,"G[0,0]((MET = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.262,0.03
41,"G[0,0]((LOS < 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.33,0.03
42,"G[0,0]((MET = 0.000 | n_evts < 0.000))","G[0,0]((MET < 0.000 | n_evts < 0.000))",0.443,0.01
43,"G[0,0]((MET = 0.000 | MET = 0.000))","G[0,0]((edrk < 0.000 | MET < 0.000))",0.227,0.02
44,"G[0,0]((LOS > 0.000 | n_evts < 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.443,0.04
45,"G[0,0]((MET < 0.000 | n_evts > 0.000))","G[0,0]((MET < 0.000 | n_evts > 0.000))",0.227,0.02
46,"G[0,0]((tte > 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
47,"G[0,0]((n_evts > 0.000 | Mort < 0.000))","G[0,0]((Mort > 0.000 | n_evts < 0.000))",0.341,0.02
48,"G[0,0]((ICU_Pt_Days = 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.364,0.04
49,"G[0,0]((ICU_Pt_Days = 0.000 | Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 | ICU_Pt_Days < 0.000))",0.364,0.02
50,"G[0,0]((ICU_Pt_Days > 0.000 | y = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.375,0.03
51,"G[0,0]((y = 0.000 | y < 0.000))","G[0,0]((direct < 0.000 | y < 0.000))",0.375,0.02
52,"G[0,0]((y = 0.000 | hr = 0.000))","G[0,0]((hr < 0.000 | y < 0.000))",0.375,0.01
53,"G[0,0]((ICU_Pt_Days > 0.000 | tte < 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.262,0.02
54,"G[0,0]((tte > 0.000 | n_evts = 0.000))","G[0,0]((n_evts < 0.000 | WHITE_BLOOD_CELL_COUNT < 0.000))",0.443,0.02
55,"G[0,0]((y < 0.000 | LOS = 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
56,"G[0,0]((death < 0.000 | LOS < 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.33,0.04
57,"G[0,0]((LOS < 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
58,"G[0,0]((n_evts = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | n_evts > 0.000))",0.443,0.01
59,"G[0,0]((death = 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((death < 0.000 | ICU_Pt_Days < 0.000))",0.364,0.01
60,"F[0,0]((SpO2 = 0.000 -> MET < 0.000))","F[0,0]((MET < 0.000 -> y > 0.000))",0.075,0.02
61,"F[0,0]((PLATELET_COUNT < 0.000 & Glasgow_Coma_Scale_Total = 0.000))","F[0,0]((Glasgow_Coma_Scale_Total < 0.000 & s8_edrk < 0.000))",0.344,0.02
62,"F[0,0]((Mort > 0.000 & MAGNESIUM > 0.000))","F[0,0]((Mort > 0.000 & Temp > 0.000))",0.404,0.01
63,"G[0,0]((death = 0.000 | hr = 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.364,0.04
64,"G[0,0]((n_evts < 0.000 | LOS > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.443,0.02
65,"G[0,0]((ICU_Pt_Days = 0.000 | ICU_Pt_Days < 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.364,0.02
66,"G[0,0]((n_evts < 0.000 | death = 0.000))","G[0,0]((death < 0.000 | n_evts < 0.000))",0.443,0.01
67,"G[0,0]((y = 0.000 | LOS = 0.000))","G[0,0]((MET > 0.000 | y < 0.000))",0.375,0.03
68,"G[0,0]((LOS > 0.000 | Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.333,0.04
69,"G[0,0]((Mort = 0.000 | Mort = 0.000))","G[0,0]((CREATININE < 0.000 | Mort < 0.000))",0.341,0.02
70,"G[0,0]((direct < 0.000 | LOS < 0.000))","G[0,0]((direct < 0.000 | LOS < 0.000))",0.443,0.02
71,"G[0,0]((n_evts = 0.000 | death < 0.000))","G[0,0]((death < 0.000 | n_evts < 0.000))",0.443,0.01
72,"G[0,0]((n_evts > 0.000 | Glasgow_Coma_Scale_Total < 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 | n_evts < 0.000))",0.284,0.01
73,"G[0,0]((ICU_Pt_Days > 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
74,"G[0,0]((LOS > 0.000 | LACTIC_ACID > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total < 0.000 | LOS > 0.000))",0.333,0.01
75,"G[0,0]((Mort = 0.000 | death < 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.341,0.04
76,"G[0,0]((ICU_Pt_Days = 0.000 | hr = 0.000))","G[0,0]((hr < 0.000 | ICU_Pt_Days < 0.000))",0.364,0.01
77,"G[0,0]((Mort = 0.000 | tte < 0.000))","G[0,0]((CREATININE < 0.000 | Mort < 0.000))",0.341,0.02
78,"G[0,0]((LOS < 0.000 | hr = 0.000))","G[0,0]((hr < 0.000 | MET > 0.000))",0.364,0.03
79,"G[0,0]((ICU_Pt_Days = 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | s24_hr > 0.000))",0.364,0.02
80,"G[0,0]((y > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.262,0.03
81,"G[0,0]((MET = 0.000 | Mort = 0.000))","G[0,0]((MET < 0.000 | Mort < 0.000))",0.341,0.01
82,"G[0,0]((y > 0.000 | direct < 0.000))","G[0,0]((direct > 0.000 | y < 0.000))",0.443,0.01
83,"G[0,0]((ICU_Pt_Days < 0.000 | LACTIC_ACID > 0.000))","G[0,0]((CREATININE < 0.000 | ICU_Pt_Days < 0.000))",0.364,0.01
