,Rule,Percent Count
0,"((LOS < 100.082) U[1,1] (y < 0.878))",0.53
1,"((y > 0.667) U[1,1] (ICU_Pt_Days > 78.064))",0.91
2,"G[1,1]((n_edrk < 0.927 -> AF < 0.867))",0.21875
3,"((ICU_Pt_Days < 86.127) U[1,1] (y < 0.827))",0.53
4,"((Mort < 0.769) U[1,1] (tte = 13.138))",0.75
5,"((LOS > 89.411) U[1,1] (ICU_Pt_Days > 85.075))",0.66
6,"((ICU_Pt_Days > 79.322) U[1,1] (Temp > 45.761))",0.66
7,"((y > 0.168) U[0,1] (y = 0.885))",0.91
8,"((s24_hr > 0.683) U[1,1] (y = 0.878))",0.53
9,"((s24_hr > 0.574) U[1,1] (ICU_Pt_Days > 57.343))",0.66
10,"G[1,1]((af = 0.875 -> AF < 0.895))",0.15625
11,"((WHITE_BLOOD_CELL_COUNT = 20.903) U[1,1] (Temp > 44.493))",0.25
12,"((ICU_Pt_Days < 93.636) U[1,1] (tte > 69.661))",0.28
13,"((Mort > 0.622) U[1,1] (LOS = 104.562))",0.68
14,"((LOS < 93.443) U[1,1] (LOS = 99.568))",0.35
15,"((ICU_Pt_Days < 90.854) U[1,1] (y = 0.928))",0.53
16,"((LOS > 86.278) U[1,1] (n_evts = 4.073))",0.46
17,"((tte > 63.612) U[1,1] (n_evts = 4.171))",0.2
18,"((ICU_Pt_Days = 92.374) U[1,1] (Temp > 43.876))",0.28
19,"((tte > 68.295) U[1,1] (n_evts > 2.029))",0.75
20,"((Mort > 0.659) U[1,1] (tte > 52.557))",0.68
21,"((tte > 1.010) U[1,1] (tte = 71.447))",0.75
22,"((s24_hr > 0.696) U[1,1] (y < 0.840))",0.53
23,"((n_evts = 4.143) U[1,1] (LOS < 94.032))",0.35
24,"((ICU_Pt_Days = 96.691) U[1,1] (n_evts < 4.072))",0.28
25,"((y < 0.866) U[1,1] (y = 0.847))",0.53
26,"((tte > 83.883) U[1,1] (y = 0.866))",0.53
27,"((n_evts < 4.103) U[1,1] (tte > 65.230))",0.2
28,"((ICU_Pt_Days = 96.907) U[1,1] (LOS = 88.078))",0.35
29,"((Glasgow_Coma_Scale_Total < 14.992) U[1,1] (y < 0.896))",0.58
30,"((Mort > 0.431) U[1,1] (y < 0.801))",0.68
31,"((s24_hr > 0.677) U[1,1] (Mort = 0.767))",0.25
32,"((Glasgow_Coma_Scale_Total < 14.992) U[1,1] (ICU_Pt_Days = 88.592))",0.58
33,"((n_evts < 3.753) U[1,1] (Mort < 0.873))",0.25
34,"((y = 0.877) U[1,1] (n_evts = 4.257))",0.53
35,"((n_evts > 2.545) U[1,1] (Mort > 0.769))",0.75
36,"((n_evts = 4.062) U[1,1] (y < 0.857))",0.53
37,"((ICU_Pt_Days = 53.958) U[1,1] (ICU_Pt_Days > 105.602))",0.66
38,"((y > 0.168) U[0,1] (y > 0.859))",0.91
39,"((LOS > 100.183) U[1,1] (ICU_Pt_Days = 97.584))",0.46
40,"((n_evts > 2.595) U[1,1] (tte = 72.767))",0.75
41,"((WHITE_BLOOD_CELL_COUNT = 23.717) U[1,1] (ICU_Pt_Days < 103.970))",0.28
