,Rule,Percent Count
0,"((LOS < 76.824) U[1,1] (y < 0.835))",0.53
1,"((y > 0.503) U[1,1] (ICU_Pt_Days > 87.193))",0.91
2,"((ICU_Pt_Days < 97.617) U[1,1] (y < 0.861))",0.53
3,"((tte < 31.970) U[1,1] (LOS < 102.735))",0.75
4,"((Mort < 0.833) U[1,1] (tte = 12.929))",0.75
5,"((tte < 0.253) U[1,1] (tte = 74.332))",0.75
6,"((LOS > 96.171) U[1,1] (ICU_Pt_Days > 77.400))",0.66
7,"((y > 0.180) U[0,1] (y = 0.830))",0.91
8,"((Mort = 0.848) U[1,1] (death > 0.756))",0.64
9,"((ICU_Pt_Days < 90.649) U[1,1] (tte > 74.734))",0.28
10,"((Mort > 0.591) U[1,1] (LOS = 90.159))",0.68
11,"((LOS < 98.661) U[1,1] (LOS = 105.725))",0.35
12,"((ICU_Pt_Days < 106.029) U[1,1] (y = 0.865))",0.53
13,"((LOS > 82.222) U[1,1] (n_evts = 4.420))",0.46
14,"((tte > 75.026) U[1,1] (n_evts = 4.486))",0.2
15,"((tte > 74.764) U[1,1] (n_evts > 1.660))",0.75
16,"((Mort > 0.534) U[1,1] (tte > 63.658))",0.68
17,"((tte > 0.169) U[1,1] (tte = 66.662))",0.75
18,"((n_evts = 4.140) U[1,1] (LOS < 91.361))",0.35
19,"((ICU_Pt_Days = 98.272) U[1,1] (n_evts < 4.322))",0.28
20,"G[1,1]((LOS < 94.031 -> LOS = 110.217))",0.22916666666666666
21,"((y < 0.865) U[1,1] (y = 0.850))",0.53
22,"((tte > 71.302) U[1,1] (y = 0.877))",0.53
23,"((n_evts < 3.881) U[1,1] (tte > 79.178))",0.2
24,"((LOS < 96.516) U[1,1] (death > 0.677))",0.64
25,"((ICU_Pt_Days = 96.589) U[1,1] (LOS = 89.142))",0.35
26,"((Mort > 0.537) U[1,1] (y < 0.896))",0.68
27,"((Mort > 0.819) U[1,1] (tte < 20.780))",0.75
28,"((n_evts < 4.133) U[1,1] (Mort < 0.843))",0.25
