,Rule,Percent Count
0,"F[1,1]((Glasgow_Coma_Scale_Total = 14.972 | direct > 0.813))",0.3333333333333333
1,"F[1,1]((y > 0.778 | n_evts > 3.690))",0.3384615384615385
2,"F[1,1]((MET > 0.860 | ICU_Pt_Days > 100.995))",0.23076923076923078
3,"F[1,1]((direct > 0.815 | n_evts > 3.374))",0.3384615384615385
4,"F[1,1]((PARTIAL_THROMBOPLASTIN_TIME > 122.141 | ICU_Pt_Days < 104.538))",0.044444444444444446
5,"F[1,1]((CALCIUM = 13.403 | ICU_Pt_Days > 89.469))",0.23076923076923078
6,"F[1,1]((LOS > 95.637 | LOS < 102.423))",0.12307692307692308
7,"F[1,1]((LOS = 101.169 | tte > 78.555))",0.06666666666666667
8,"F[1,1]((BLOOD_UREA_NITROGEN = 93.637 | n_evts > 3.907))",0.3384615384615385
9,"F[1,1]((O2_Flow < 8.285 | tte < 64.110))",0.24444444444444444
10,"F[1,1]((CALCIUM = 12.706 | ALKALINE_PHOSPHATASE > 349.875))",0.044444444444444446
11,"F[1,1]((death > 0.853 | death > 0.791))",0.23076923076923078
12,"F[1,1]((O2_Flow > 8.186 | ALKALINE_PHOSPHATASE > 344.269))",0.18461538461538463
13,"F[1,1]((Mort > 0.767 | MET > 0.839))",0.3076923076923077
14,"F[1,1]((CALCIUM < 12.354 | ALKALINE_PHOSPHATASE > 357.164))",0.044444444444444446
15,"F[1,1]((LOS = 101.965 | n_evts > 4.031))",0.3384615384615385
16,"F[1,1]((CHLORIDE < 138.567 | ICU_Pt_Days > 98.412))",0.23076923076923078
17,"F[1,1]((ALKALINE_PHOSPHATASE > 322.807 | tte < 78.949))",0.24444444444444444
18,"F[1,1]((direct > 0.779 | MET > 0.718))",0.23076923076923078
19,"F[1,1]((direct > 0.771 | LOS > 110.206))",0.23076923076923078
20,"F[1,1]((Temp < 45.225 | ICU_Pt_Days > 94.868))",0.23076923076923078
21,"F[1,1]((n_evts > 3.806 | y > 0.802))",0.3384615384615385
22,"F[1,1]((ICU_Pt_Days < 97.652 | ICU_Pt_Days < 101.815))",0.044444444444444446
23,"F[1,1]((BLOOD_UREA_NITROGEN < 95.633 | ALKALINE_PHOSPHATASE > 349.453))",0.022222222222222223
24,"F[1,1]((BLOOD_UREA_NITROGEN = 102.807 | LOS > 100.337))",0.12307692307692308
25,"F[1,1]((Resp < 44.089 | MET > 0.893))",0.06153846153846154
26,"F[1,1]((LOS < 103.765 | tte < 49.854))",0.24444444444444444
27,"F[1,1]((GLUCOSE < 379.258 | ALKALINE_PHOSPHATASE > 351.360))",0.044444444444444446
28,"F[1,1]((ALKALINE_PHOSPHATASE > 335.313 | LOS < 106.741))",0.06666666666666667
29,"F[1,1]((O2_Flow = 7.904 | y > 0.770))",0.24615384615384617
30,"F[1,1]((GLUCOSE < 385.594 | LOS < 101.253))",0.06666666666666667
31,"F[1,1]((y > 0.689 | ICU_Pt_Days < 101.606))",0.24615384615384617
32,"F[1,1]((ICU_Pt_Days > 91.142 | direct > 0.831))",0.23076923076923078
33,"F[1,1]((GLUCOSE < 395.382 | ICU_Pt_Days > 102.679))",0.23076923076923078
34,"F[1,1]((CALCIUM < 12.831 | LOS > 95.293))",0.12307692307692308
35,"F[1,1]((O2_Flow = 8.811 | ALKALINE_PHOSPHATASE > 334.137))",0.022222222222222223
36,"F[1,1]((CREATININE > 8.575 | death > 0.667))",0.23076923076923078
37,"F[1,1]((Pulse > 341.194 | LOS < 105.548))",0.06666666666666667
38,"F[1,1]((Pulse > 349.484 | n_evts > 3.410))",0.3384615384615385
39,"F[1,1]((Glasgow_Coma_Scale_Total < 14.972 | ICU_Pt_Days > 103.380))",0.3333333333333333
40,"F[1,1]((LOS < 107.483 | direct > 0.855))",0.23076923076923078
41,"F[1,1]((CHLORIDE = 134.241 | ALKALINE_PHOSPHATASE > 364.703))",0.044444444444444446
42,"F[1,1]((O2_Flow < 9.020 | MET > 0.763))",0.06153846153846154
43,"F[1,1]((GLUCOSE < 373.414 | death > 0.847))",0.23076923076923078
44,"F[1,1]((CHLORIDE = 135.047 | tte > 73.487))",0.044444444444444446
45,"F[1,1]((ICU_Pt_Days = 104.441 | ALKALINE_PHOSPHATASE > 350.749))",0.044444444444444446
46,"F[1,1]((ICU_Pt_Days = 101.533 | ICU_Pt_Days < 104.897))",0.044444444444444446
47,"F[1,1]((PARTIAL_THROMBOPLASTIN_TIME > 125.268 | tte > 80.626))",0.015384615384615385
48,"F[1,1]((O2_Flow > 8.236 | n_evts > 4.115))",0.3384615384615385
49,"F[1,1]((CHLORIDE < 136.235 | LOS > 109.261))",0.12307692307692308
50,"F[1,1]((Pulse > 324.795 | ICU_Pt_Days > 91.462))",0.23076923076923078
51,"F[1,1]((Temp < 46.670 | y > 0.803))",0.24615384615384617
52,"F[1,1]((GLUCOSE = 373.798 | death > 0.895))",0.23076923076923078
53,"F[1,1]((BLOOD_UREA_NITROGEN < 92.354 | LOS < 97.107))",0.06666666666666667
54,"F[1,1]((tte = 50.141 | tte > 68.858))",0.24444444444444444
