,LDP Rule,Client Rule,LDP Count,Client Count
0,"F[0,0]((dfa > 0.000 & LOS < 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
1,"F[0,0]((Resp > 0.000 & SpO2 > 0.000))","F[0,0]((n_evts > 0.000 & Resp > 0.000))",0.101,0.02
2,"F[0,0]((ICU_Pt_Days < 0.000 & Mort < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.135,0.03
3,"F[0,0]((n_evts > 0.000 & SpO2 > 0.000))","F[0,0]((n_evts > 0.000 & PLATELET_COUNT < 0.000))",0.485,0.02
4,"F[0,0]((lds = 0.000 & LACTIC_ACID > 0.000))","F[0,0]((lds < 0.000 & Mort > 0.000))",0.062,0.02
5,"F[0,0]((y > 0.000 | n_evts > 0.000))","F[0,0]((n_evts > 0.000 | y > 0.000))",0.338,0.03
6,"F[0,0]((Resp > 0.000 & LACTIC_ACID > 0.000))","F[0,0]((n_evts > 0.000 & Resp > 0.000))",0.101,0.02
7,"F[0,0]((MET > 0.000 | ICU_Pt_Days > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 | WHITE_BLOOD_CELL_COUNT > 0.000))",0.231,0.01
8,"F[0,0]((direct > 0.000 | n_evts > 0.000))","F[0,0]((direct > 0.000 | n_evts > 0.000))",0.338,0.02
9,"F[0,0]((tte > 0.000 & MET > 0.000))","F[0,0]((MET > 0.000 & tte > 0.000))",0.202,0.01
10,"F[0,0]((SpO2 > 0.000 & ALKALINE_PHOSPHATASE = 0.000))","F[0,0]((O2_Flow > 0.000 & SpO2 > 0.000))",0.061,0.01
11,"F[0,0]((LOS > 0.000 | LOS < 0.000))","F[0,0]((LOS > 0.000 | tte < 0.000))",0.123,0.01
12,"F[0,0]((LOS = 0.000 | tte > 0.000))","F[0,0]((death > 0.000 | LOS < 0.000))",0.067,0.01
13,"F[0,0]((Pulse > 0.000 & LOS = 0.000))","F[0,0]((direct > 0.000 & Pulse > 0.000))",0.172,0.03
14,"F[0,0]((O2_Flow > 0.000 & tte > 0.000))","F[0,0]((tte > 0.000 & y = 0.000))",0.303,0.03
15,"F[0,0]((direct < 0.000 & y > 0.000))","F[0,0]((direct < 0.000 & y > 0.000))",0.444,0.01
16,"F[0,0]((direct > 0.000 & LOS = 0.000))","F[0,0]((direct > 0.000 & LOS < 0.000))",0.434,0.01
17,"F[0,0]((ICU_Pt_Days = 0.000 & Mort > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & Mort > 0.000))",0.404,0.01
18,"F[0,0]((death > 0.000 | death > 0.000))","F[0,0]((death > 0.000 | Mort > 0.000))",0.231,0.03
19,"F[0,0]((LOS > 0.000 & MET > 0.000))","F[0,0]((MET > 0.000 & s2_edrk > 0.000))",0.202,0.02
20,"F[0,0]((Resp > 0.000 & n_evts > 0.000))","F[0,0]((n_evts > 0.000 & Resp > 0.000))",0.485,0.02
21,"F[0,0]((BLOOD_UREA_NITROGEN < 0.000 | ICU_Pt_Days = 0.000))","F[0,0]((AF > 0.000 | ICU_Pt_Days < 0.000))",0.044,0.01
22,"F[0,0]((Mort > 0.000 & ALKALINE_PHOSPHATASE = 0.000))","F[0,0]((cosen > 0.000 & Mort > 0.000))",0.404,0.01
23,"F[0,0]((Mort > 0.000 | MET > 0.000))","F[0,0]((Mort > 0.000 | tte > 0.000))",0.308,0.01
24,"F[0,0]((MET > 0.000 & death > 0.000))","F[0,0]((death > 0.000 & n_evts < 0.000))",0.323,0.03
25,"F[0,0]((SBP > 0.000 & y > 0.000))","F[0,0]((SBP > 0.000 & y > 0.000))",0.444,0.01
26,"F[0,0]((n_evts > 0.000 | ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 | n_evts > 0.000))",0.338,0.02
27,"F[0,0]((Sgy < 0.000 & MET > 0.000))","F[0,0]((Sgy < 0.000 & y = 0.000))",0.202,0.04
28,"F[0,0]((death > 0.000 & SBP > 0.000))","F[0,0]((death > 0.000 & SBP > 0.000))",0.323,0.02
29,"F[0,0]((MET > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((MET > 0.000 & s2_edrk > 0.000))",0.202,0.02
30,"F[0,0]((SBP > 0.000 & Mort > 0.000))","F[0,0]((Mort > 0.000 & SBP > 0.000))",0.404,0.01
31,"F[0,0]((LOS < 0.000 & Mort < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.146,0.03
32,"F[0,0]((ICU_Pt_Days = 0.000 & n_evts = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.135,0.02
33,"F[0,0]((y > 0.000 & LOS > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.444,0.02
34,"F[0,0]((LOS < 0.000 & LOS = 0.000))","F[0,0]((LOS < 0.000 & n_edrk < 0.000))",0.146,0.03
35,"F[0,0]((LOS = 0.000 | n_evts > 0.000))","F[0,0]((LOS < 0.000 | n_evts > 0.000))",0.338,0.01
36,"F[0,0]((SpO2 > 0.000 & SBP > 0.000))","F[0,0]((death > 0.000 & SBP > 0.000))",0.101,0.02
37,"F[0,0]((LOS > 0.000 & Mort > 0.000))","F[0,0]((LOS > 0.000 & Mort > 0.000))",0.404,0.01
38,"F[0,0]((n_evts > 0.000 & y > 0.000))","F[0,0]((n_evts > 0.000 & y > 0.000))",0.485,0.03
39,"F[0,0]((SpO2 > 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_edrk < 0.000))",0.364,0.02
40,"F[0,0]((Pulse > 0.000 & ALBUMIN > 0.000))","F[0,0]((n_edrk < 0.000 & Pulse > 0.000))",0.172,0.01
41,"F[0,0]((ICU_Pt_Days < 0.000 & n_evts < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.135,0.02
42,"F[0,0]((Sgy < 0.000 & ICU_Pt_Days > 0.000))","F[0,0]((Sgy < 0.000 & y = 0.000))",0.364,0.04
43,"F[0,0]((n_evts > 0.000 & Glasgow_Coma_Scale_Total > 0.000))","F[0,0]((Glasgow_Coma_Scale_Total > 0.000 & n_evts > 0.000))",0.485,0.01
44,"F[0,0]((LOS > 0.000 & y > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & y > 0.000))",0.444,0.02
45,"F[0,0]((death > 0.000 & SpO2 > 0.000))","F[0,0]((death > 0.000 & MET < 0.000))",0.323,0.02
46,"F[0,0]((n_evts > 0.000 | y > 0.000))","F[0,0]((n_evts > 0.000 | y > 0.000))",0.338,0.03
47,"F[0,0]((direct > 0.000 | LOS > 0.000))","F[0,0]((direct > 0.000 | y > 0.000))",0.231,0.02
48,"F[0,0]((direct > 0.000 | MET > 0.000))","F[0,0]((direct > 0.000 | MET > 0.000))",0.231,0.01
49,"F[0,0]((ICU_Pt_Days < 0.000 | ICU_Pt_Days < 0.000))","F[0,0]((AF > 0.000 | ICU_Pt_Days < 0.000))",0.044,0.01
50,"F[0,0]((n_evts < 0.000 & Glasgow_Coma_Scale_Total > 0.000))","F[0,0]((Glasgow_Coma_Scale_Total < 0.000 & n_evts > 0.000))",0.121,0.02
51,"F[0,0]((n_evts < 0.000 & MET > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.202,0.02
52,"F[0,0]((O2_Flow > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & O2_Flow < 0.000))",0.303,0.02
53,"F[0,0]((y > 0.000 & y > 0.000))","F[0,0]((n_evts > 0.000 & y > 0.000))",0.444,0.03
54,"F[0,0]((ICU_Pt_Days > 0.000 & Glasgow_Coma_Scale_Total > 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & y = 0.000))",0.364,0.02
55,"F[0,0]((Mort > 0.000 & ICU_Pt_Days < 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & Mort < 0.000))",0.404,0.03
56,"F[0,0]((tte > 0.000 & LOS < 0.000))","F[0,0]((tte > 0.000 & y = 0.000))",0.146,0.03
57,"F[0,0]((LOS = 0.000 & n_evts > 0.000))","F[0,0]((LOS < 0.000 & n_evts > 0.000))",0.485,0.01
58,"F[0,0]((n_evts < 0.000 & tte > 0.000))","F[0,0]((tte > 0.000 & y = 0.000))",0.141,0.03
59,"F[0,0]((n_evts = 0.000 & LOS = 0.000))","F[0,0]((death > 0.000 & n_evts < 0.000))",0.146,0.03
60,"F[0,0]((MET > 0.000 & direct > 0.000))","F[0,0]((direct > 0.000 & Pulse > 0.000))",0.434,0.03
61,"F[0,0]((y > 0.000 | ICU_Pt_Days < 0.000))","F[0,0]((direct > 0.000 | y > 0.000))",0.246,0.02
62,"F[0,0]((Sgy < 0.000 & direct > 0.000))","F[0,0]((AF > 0.000 & direct > 0.000))",0.434,0.07
63,"F[0,0]((ICU_Pt_Days > 0.000 | direct > 0.000))","F[0,0]((direct > 0.000 | ICU_Pt_Days > 0.000))",0.231,0.02
64,"F[0,0]((Mort > 0.000 & Pulse > 0.000))","F[0,0]((MET < 0.000 & Mort > 0.000))",0.404,0.03
65,"F[0,0]((Mort < 0.000 & death > 0.000))","F[0,0]((death > 0.000 & n_evts < 0.000))",0.323,0.03
66,"F[0,0]((ICU_Pt_Days = 0.000 | LOS = 0.000))","F[0,0]((LOS < 0.000 | Mort > 0.000))",0.067,0.01
67,"F[0,0]((Mort < 0.000 & tte > 0.000))","F[0,0]((tte > 0.000 & y = 0.000))",0.141,0.03
68,"F[0,0]((Sgy < 0.000 & SBP > 0.000))","F[0,0]((Sgy < 0.000 & y = 0.000))",0.101,0.04
69,"F[0,0]((Mort > 0.000 & Glasgow_Coma_Scale_Total > 0.000))","F[0,0]((Mort > 0.000 & Temp > 0.000))",0.404,0.01
70,"F[0,0]((n_evts > 0.000 & MET > 0.000))","F[0,0]((MET > 0.000 & n_evts > 0.000))",0.485,0.01
71,"F[0,0]((dfa > 0.000 & LOS > 0.000))","F[0,0]((dfa > 0.000 & y = 0.000))",0.192,0.02
72,"F[0,0]((LOS > 0.000 & ALKALINE_PHOSPHATASE = 0.000))","F[0,0]((direct > 0.000 & LOS > 0.000))",0.192,0.01
73,"F[0,0]((Sgy > 0.000 & ALBUMIN > 0.000))","F[0,0]((ALBUMIN > 0.000 & PHOSPHORUS > 0.000))",0.02,0.01
74,"F[0,0]((LOS < 0.000 & s24_hr < 0.000))","F[0,0]((s24_hr < 0.000 & y = 0.000))",0.146,0.04
75,"F[0,0]((y > 0.000 & ICU_Pt_Days = 0.000))","F[0,0]((ICU_Pt_Days > 0.000 & y = 0.000))",0.444,0.02
76,"F[0,0]((Pulse > 0.000 & O2_Flow > 0.000))","F[0,0]((O2_Flow > 0.000 & Pulse > 0.000))",0.303,0.02
77,"F[0,0]((y < 0.000 & n_evts > 0.000))","F[0,0]((ALKALINE_PHOSPHATASE > 0.000 & y = 0.000))",0.521,0.04
78,"F[0,0]((lds = 0.000 & ALBUMIN > 0.000))","F[0,0]((lds < 0.000 & n_evts > 0.000))",0.062,0.02
79,"F[0,0]((LOS < 0.000 | direct > 0.000))","F[0,0]((direct > 0.000 | GLUCOSE < 0.000))",0.231,0.02
80,"F[0,0]((ICU_Pt_Days < 0.000 & n_evts > 0.000))","F[0,0]((ICU_Pt_Days < 0.000 & n_evts > 0.000))",0.485,0.01
81,"F[0,0]((y < 0.000 & direct > 0.000))","F[0,0]((direct < 0.000 & y > 0.000))",0.521,0.01
