,LDP Rule,Client Rule,LDP Count,Client Count
0,"G[0,0]((LOS > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
1,"G[0,0]((LOS < 0.000 -> PARTIAL_THROMBOPLASTIN_TIME = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
2,"G[0,0]((LOS > 0.000 & dfa = 0.000))","G[0,0]((dfa > 0.000 & LOS > 0.000))",0.189,0.02
3,"G[0,0]((ICU_Pt_Days > 0.000 | Pulse > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.262,0.02
4,"G[0,0]((GLUCOSE < 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
5,"G[0,0]((LOS = 0.000 -> LOS = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
6,"G[0,0]((LOS = 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
7,"G[0,0]((LOS > 0.000 & ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 & LOS > 0.000))",0.189,0.01
8,"G[0,0]((Mort > 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | Mort > 0.000))",0.262,0.01
9,"G[0,0]((TROPONIN_I > 0.000 -> LOS < 0.000))","G[0,0]((direct > 0.000 -> LOS < 0.000))",0.229,0.03
10,"G[0,0]((ICU_Pt_Days > 0.000 | AF < 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.262,0.04
11,"G[0,0]((LOS = 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
12,"G[0,0]((LOS < 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
13,"G[0,0]((LOS < 0.000 | Mort = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.341,0.02
14,"G[0,0]((LOS > 0.000 & LOS > 0.000))","G[0,0]((dfa > 0.000 & LOS > 0.000))",0.189,0.02
15,"G[0,0]((LOS = 0.000 -> LOS > 0.000))","G[0,0]((n_evts < 0.000 -> LOS > 0.000))",0.648,1.0
16,"G[0,0]((GLUCOSE < 0.000 -> SpO2 > 0.000))","G[0,0]((dfa > 0.000 -> SpO2 > 0.000))",0.187,0.02
17,"G[0,0]((ICU_Pt_Days > 0.000 | LOS > 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.333,0.04
18,"G[0,0]((GLUCOSE < 0.000 -> ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 -> y > 0.000))",0.242,0.02
19,"G[0,0]((GLUCOSE = 0.000 -> SpO2 > 0.000))","G[0,0]((dfa > 0.000 -> SpO2 > 0.000))",0.187,0.02
20,"G[0,0]((LOS < 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
21,"G[0,0]((LOS = 0.000 | Mort = 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.341,0.02
22,"G[0,0]((GLUCOSE < 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((ICU_Pt_Days < 0.000 | s24_hr > 0.000))",0.364,0.02
23,"G[0,0]((GLUCOSE < 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
24,"G[0,0]((Mort > 0.000 | AF < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.214,0.02
25,"G[0,0]((TROPONIN_I > 0.000 -> LOS > 0.000))","G[0,0]((LOS > 0.000 -> y = 0.000))",0.648,0.03
26,"G[0,0]((af = 0.000 | LOS < 0.000))","G[0,0]((af < 0.000 | LOS < 0.000))",0.33,0.01
27,"F[0,0]((TOTAL_PROTEIN > 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))","F[0,0]((TOTAL_PROTEIN > 0.000 & y = 0.000))",0.062,0.03
28,"G[0,0]((LOS < 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.33,0.03
29,"G[0,0]((TROPONIN_I > 0.000 -> SpO2 > 0.000))","G[0,0]((Resp < 0.000 -> SpO2 > 0.000))",0.187,0.03
30,"G[0,0]((LOS < 0.000 | Pulse > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
31,"G[0,0]((LOS < 0.000 -> LOS < 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
32,"G[0,0]((LOS < 0.000 -> LOS = 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
33,"G[0,0]((Pulse > 0.000 & dfa = 0.000))","G[0,0]((dfa > 0.000 & Pulse < 0.000))",0.295,0.01
34,"G[0,0]((s8_hr < 0.000 & LOS > 0.000))","G[0,0]((LOS < 0.000 & s8_hr > 0.000))",0.189,0.01
35,"G[0,0]((GLUCOSE < 0.000 | LOS > 0.000))","G[0,0]((LOS > 0.000 | PHOSPHORUS > 0.000))",0.333,0.02
36,"G[0,0]((af = 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
37,"G[0,0]((lds = 0.000 & ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 & n_evts < 0.000))",0.106,0.02
38,"G[0,0]((LOS = 0.000 | LOS = 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
39,"G[0,0]((LOS < 0.000 -> SpO2 > 0.000))","G[0,0]((Resp < 0.000 -> SpO2 > 0.000))",0.229,0.03
40,"G[0,0]((LOS > 0.000 & LOS < 0.000))","G[0,0]((LOS > 0.000 & Mort < 0.000))",0.266,0.01
41,"G[0,0]((LOS = 0.000 -> LOS < 0.000))","G[0,0]((cosen < 0.000 -> LOS < 0.000))",0.229,0.02
42,"G[0,0]((af = 0.000 | LOS = 0.000))","G[0,0]((af < 0.000 | LOS < 0.000))",0.33,0.01
43,"G[0,0]((Pulse > 0.000 & ICU_Pt_Days > 0.000))","G[0,0]((hr > 0.000 & Pulse > 0.000))",0.295,0.39
44,"G[0,0]((GLUCOSE < 0.000 | Pulse > 0.000))","G[0,0]((death < 0.000 | Pulse > 0.000))",0.238,0.02
45,"F[0,0]((TOTAL_PROTEIN > 0.000 & s24_hr > 0.000))","F[0,0]((s24_hr > 0.000 & y = 0.000))",0.091,0.04
46,"G[0,0]((Pulse > 0.000 & LOS > 0.000))","G[0,0]((hr > 0.000 & Pulse > 0.000))",0.295,0.39
47,"G[0,0]((af = 0.000 | AF < 0.000))","G[0,0]((AF < 0.000 | Glasgow_Coma_Scale_Total < 0.000))",0.17,0.04
48,"G[0,0]((TROPONIN_I > 0.000 -> ICU_Pt_Days > 0.000))","G[0,0]((TROPONIN_I > 0.000 -> y = 0.000))",0.242,0.02
49,"G[0,0]((Pulse > 0.000 & srr < 0.000))","G[0,0]((Pulse > 0.000 & srr < 0.000))",0.295,0.01
50,"G[0,0]((GLUCOSE = 0.000 -> LOS > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> LOS > 0.000))",0.648,0.02
51,"G[0,0]((LOS > 0.000 | LOS < 0.000))","G[0,0]((CO2 > 0.000 | LOS < 0.000))",0.333,0.02
52,"G[0,0]((GLUCOSE < 0.000 -> PARTIAL_THROMBOPLASTIN_TIME = 0.000))","G[0,0]((PARTIAL_THROMBOPLASTIN_TIME < 0.000 -> Temp < 0.000))",0.146,0.02
53,"G[0,0]((LOS = 0.000 & LOS < 0.000))","G[0,0]((direct < 0.000 & LOS < 0.000))",0.266,0.03
54,"G[0,0]((LOS < 0.000 | LOS < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
55,"G[0,0]((LOS = 0.000 | AF < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.33,0.02
56,"G[0,0]((LOS = 0.000 & dfa = 0.000))","G[0,0]((dfa < 0.000 & LOS < 0.000))",0.266,0.01
57,"G[0,0]((af = 0.000 | LOS > 0.000))","G[0,0]((af < 0.000 | LOS > 0.000))",0.333,0.01
58,"G[0,0]((ICU_Pt_Days > 0.000 | LOS < 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | s24_edrk > 0.000))",0.33,0.03
59,"G[0,0]((GLUCOSE < 0.000 | AF < 0.000))","G[0,0]((AF < 0.000 | LOS < 0.000))",0.227,0.02
60,"G[0,0]((Mort > 0.000 | Mort = 0.000))","G[0,0]((Mort > 0.000 | n_evts < 0.000))",0.341,0.02
61,"G[0,0]((lds = 0.000 & LOS < 0.000))","G[0,0]((LOS < 0.000 & s8_edrk > 0.000))",0.266,0.02
62,"G[0,0]((LOS < 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
63,"G[0,0]((GLUCOSE = 0.000 -> ICU_Pt_Days < 0.000))","G[0,0]((direct < 0.000 -> ICU_Pt_Days < 0.000))",0.292,0.02
64,"G[0,0]((GLUCOSE < 0.000 | ICU_Pt_Days > 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | n_evts < 0.000))",0.262,0.02
65,"G[0,0]((ICU_Pt_Days > 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((af > 0.000 | ICU_Pt_Days < 0.000))",0.364,0.03
66,"F[0,0]((death < 0.000 & LOS > 0.000))","F[0,0]((death < 0.000 & y = 0.000))",0.192,0.03
67,"G[0,0]((LOS = 0.000 & srr < 0.000))","G[0,0]((LOS < 0.000 & s8_hr > 0.000))",0.266,0.01
68,"G[0,0]((lds = 0.000 & dfa = 0.000))","G[0,0]((lds < 0.000 & y < 0.000))",0.106,0.02
69,"F[0,0]((WHITE_BLOOD_CELL_COUNT > 0.000 | LOS > 0.000))","F[0,0]((LOS > 0.000 | tte < 0.000))",0.123,0.01
70,"F[0,0]((WHITE_BLOOD_CELL_COUNT > 0.000 | PHOSPHORUS < 0.000))","F[0,0]((O2_Flow > 0.000 | PHOSPHORUS < 0.000))",0.031,0.01
71,"F[0,0]((s24_edrk < 0.000 | PHOSPHORUS < 0.000))","F[0,0]((Mort > 0.000 | s24_edrk < 0.000))",0.022,0.01
72,"G[0,0]((LOS > 0.000 | ICU_Pt_Days = 0.000))","G[0,0]((death < 0.000 | LOS > 0.000))",0.364,0.04
73,"G[0,0]((ICU_Pt_Days > 0.000 | Mort = 0.000))","G[0,0]((ICU_Pt_Days > 0.000 | Mort < 0.000))",0.341,0.01
74,"G[0,0]((LOS = 0.000 | Pulse > 0.000))","G[0,0]((LOS < 0.000 | n_evts > 0.000))",0.33,0.02
75,"G[0,0]((s8_hr < 0.000 & dfa = 0.000))","G[0,0]((dfa < 0.000 & LOS > 0.000))",0.085,0.01
