Client,Num Queries
1,3072
2,3072
3,3072
4,3072
5,3072
6,3072
7,3072
9,3072
10,3072
11,3072
12,3072
13,3072
14,3072
15,3072
16,3072
17,3072
18,3072
19,3072
20,3072
21,3072
22,3072
23,3072
24,3072
25,3072
26,3072
27,3072
28,3072
29,3072
30,3072
31,3072
32,3072
33,3072
34,3072
35,3072
36,3072
37,3072
38,3072
39,3072
40,3072
41,3072
42,3072
43,3072
44,3072
45,3072
46,3072
47,3072
48,3072
49,3072
50,3072
51,3072
52,3072
53,3072
54,3072
55,3072
56,3072
57,3072
58,3072
59,3072
60,3072
61,3072
62,3072
63,3072
64,3072
65,3072
66,3072
67,3072
68,3072
69,3072
70,3072
71,3072
72,3072
73,3072
74,3072
75,3072
76,3072
77,3072
78,3072
79,3072
80,3072
82,3072
83,3072
84,3072
85,3072
86,3072
87,3072
88,3072
89,3072
90,3072
91,3072
92,3072
93,3072
94,3072
95,3072
96,3072
97,3072
98,3072
99,3072
100,3072
101,3072
102,3072
